%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.10164930      	0.15797510      	2.38834700      	0.08860400      	0.22137800      	2.44600600      	0.06728720      	0.59294300      	2.44582100      	0.06906089      	0.80374700      	2.47371100      	-0.08443621     	0.44375910      	2.42142200      	-0.24844510     	0.21718800      	2.48752100      	-0.40247640     	0.04307794      	2.50347400      	0.26928730      	0.52280950      	2.48273800      	0.48235370      	0.66863680      	2.52347500      	0.67926860      	0.80919520      	2.54846900      	0.03241233      	0.07310910      	2.35976600      	-0.00552945     	-0.49006510     	2.45724500      	-0.01817170     	-0.88529650     	2.51576000      	0.18380470      	0.07860287      	2.39007000      	0.20312740      	-0.50153820     	2.46657800      	0.21237610      	-0.88965400     	2.53386000      
0.03333334	0.10166620      	0.15800890      	2.38827000      	0.08866186      	0.22143630      	2.44592300      	0.06738212      	0.59303420      	2.44563400      	0.06908237      	0.80386270      	2.47331700      	-0.08444504     	0.44380010      	2.42136900      	-0.24841730     	0.21718910      	2.48756000      	-0.40244290     	0.04309447      	2.50359200      	0.26918830      	0.52283480      	2.48242700      	0.48193590      	0.66834860      	2.52289300      	0.67773590      	0.80828130      	2.54764300      	0.03241662      	0.07314070      	2.35973300      	-0.00550048     	-0.49000790     	2.45723500      	-0.01817161     	-0.88530050     	2.51576600      	0.18382410      	0.07864062      	2.38996500      	0.20313060      	-0.50154090     	2.46657000      	0.21237240      	-0.88966780     	2.53386300      
0.06666667	0.10168440      	0.15804220      	2.38818700      	0.08872154      	0.22149190      	2.44583600      	0.06746930      	0.59311440      	2.44545900      	0.06908571      	0.80396350      	2.47294900      	-0.08446208     	0.44384360      	2.42132200      	-0.24837400     	0.21719560      	2.48760900      	-0.40239170     	0.04311521      	2.50371100      	0.26905550      	0.52285330      	2.48210800      	0.48154180      	0.66810500      	2.52237700      	0.67618350      	0.80736380      	2.54687300      	0.03242276      	0.07317400      	2.35969500      	-0.00546301     	-0.48993290     	2.45721800      	-0.01817184     	-0.88530450     	2.51577200      	0.18384400      	0.07868091      	2.38985200      	0.20314010      	-0.50153530     	2.46655200      	0.21237260      	-0.88967040     	2.53386600      
0.10000000	0.10170400      	0.15807590      	2.38810200      	0.08878379      	0.22154730      	2.44574600      	0.06755231      	0.59319080      	2.44529100      	0.06908084      	0.80405680      	2.47261800      	-0.08448805     	0.44389630      	2.42128100      	-0.24830560     	0.21720560      	2.48767700      	-0.40232600     	0.04313998      	2.50383000      	0.26890120      	0.52286500      	2.48178700      	0.48119090      	0.66792200      	2.52193300      	0.67575440      	0.80711100      	2.54656300      	0.03243212      	0.07321133      	2.35964900      	-0.00542867     	-0.48990100     	2.45720500      	-0.01817199     	-0.88530830     	2.51578000      	0.18386370      	0.07872263      	2.38973900      	0.20315830      	-0.50156650     	2.46653800      	0.21237160      	-0.88967340     	2.53386900      
0.13333330	0.10172480      	0.15809950      	2.38800500      	0.08884466      	0.22159200      	2.44565000      	0.06762744      	0.59326170      	2.44513500      	0.06909371      	0.80414030      	2.47233700      	-0.08448662     	0.44392590      	2.42124000      	-0.24822730     	0.21721720      	2.48775300      	-0.40221590     	0.04314825      	2.50397900      	0.26868560      	0.52286170      	2.48142100      	0.48084580      	0.66776290      	2.52151600      	0.67483650      	0.80663790      	2.54602000      	0.03245006      	0.07325255      	2.35958500      	-0.00539912     	-0.48986550     	2.45718900      	-0.01817145     	-0.88531090     	2.51578800      	0.18387790      	0.07875988      	2.38962600      	0.20317930      	-0.50160560     	2.46652200      	0.21237040      	-0.88967790     	2.53387100      
0.16666670	0.10174700      	0.15814040      	2.38790600      	0.08890494      	0.22164530      	2.44555500      	0.06769344      	0.59332340      	2.44499500      	0.06912510      	0.80421510      	2.47206400      	-0.08448967     	0.44395950      	2.42120600      	-0.24814050     	0.21722810      	2.48783500      	-0.40208720     	0.04314568      	2.50412800      	0.26859600      	0.52287790      	2.48116800      	0.48166790      	0.66822400      	2.52131700      	0.67465600      	0.80657310      	2.54581900      	0.03246794      	0.07330094      	2.35951700      	-0.00537028     	-0.48981760     	2.45716700      	-0.01817087     	-0.88531300     	2.51579600      	0.18389750      	0.07880776      	2.38951100      	0.20320480      	-0.50164090     	2.46650000      	0.21236940      	-0.88968220     	2.53387400      
0.20000000	0.10176850      	0.15817920      	2.38781000      	0.08896303      	0.22169490      	2.44546300      	0.06775343      	0.59337890      	2.44486700      	0.06915054      	0.80428330      	2.47180100      	-0.08449448     	0.44399430      	2.42117500      	-0.24803080     	0.21724320      	2.48792900      	-0.40194310     	0.04314648      	2.50427300      	0.26848230      	0.52288950      	2.48091800      	0.48180300      	0.66835240      	2.52111000      	0.67436700      	0.80645350      	2.54559900      	0.03248732      	0.07335036      	2.35944600      	-0.00532800     	-0.48973090     	2.45713500      	-0.01817026     	-0.88531460     	2.51580700      	0.18391490      	0.07885420      	2.38940000      	0.20322660      	-0.50167230     	2.46647800      	0.21236920      	-0.88968630     	2.53387900      
0.23333330	0.10179090      	0.15821790      	2.38771900      	0.08902005      	0.22174270      	2.44537700      	0.06780821      	0.59342750      	2.44475200      	0.06916100      	0.80434420      	2.47154500      	-0.08449885     	0.44401710      	2.42115200      	-0.24789550     	0.21725800      	2.48803700      	-0.40178820     	0.04314970      	2.50441500      	0.26842690      	0.52289220      	2.48071700      	0.48179870      	0.66837710      	2.52092200      	0.67381760      	0.80619810      	2.54529600      	0.03250691      	0.07339725      	2.35937800      	-0.00528800     	-0.48964810     	2.45710400      	-0.01816915     	-0.88531640     	2.51581900      	0.18393520      	0.07889990      	2.38929400      	0.20325880      	-0.50171920     	2.46645800      	0.21236920      	-0.88969020     	2.53388500      
0.26666670	0.10181440      	0.15825800      	2.38763300      	0.08907446      	0.22178930      	2.44529700      	0.06785888      	0.59346950      	2.44464800      	0.06926352      	0.80439680      	2.47139100      	-0.08450094     	0.44403720      	2.42113000      	-0.24775290     	0.21726990      	2.48815000      	-0.40163380     	0.04315066      	2.50455200      	0.26841840      	0.52289980      	2.48056300      	0.48189600      	0.66844790      	2.52078300      	0.67345810      	0.80622280      	2.54508200      	0.03252685      	0.07344370      	2.35931300      	-0.00524969     	-0.48956740     	2.45707400      	-0.01816801     	-0.88531400     	2.51582900      	0.18395750      	0.07894506      	2.38919500      	0.20329050      	-0.50176540     	2.46643800      	0.21236950      	-0.88969370     	2.53389000      
0.30000000	0.10183910      	0.15830280      	2.38754900      	0.08913030      	0.22183930      	2.44521900      	0.06791686      	0.59351560      	2.44456000      	0.06933491      	0.80445050      	2.47125800      	-0.08450287     	0.44405580      	2.42111100      	-0.24758450     	0.21728700      	2.48827500      	-0.40147000     	0.04316035      	2.50468300      	0.26843180      	0.52290260      	2.48042500      	0.48183650      	0.66844070      	2.52061100      	0.67317740      	0.80603520      	2.54485000      	0.03254647      	0.07349379      	2.35924700      	-0.00520499     	-0.48945810     	2.45703500      	-0.01816530     	-0.88530310     	2.51584100      	0.18398080      	0.07899186      	2.38909600      	0.20332190      	-0.50180390     	2.46641300      	0.21237430      	-0.88968800     	2.53389600      
