%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.01413604      	-0.06846286     	-0.03888774     	0.00000000      	0.00000000      	0.00000000      	-0.02967209     	0.36699130      	-0.01167202     	-0.04389646     	0.56497110      	0.01178598      	-0.17947410     	0.23628040      	-0.02549529     	-0.33265440     	0.02810185      	0.09728074      	-0.49134720     	-0.14078060     	0.13331600      	0.17424340      	0.30791820      	0.04421496      	0.40712260      	0.44819490      	0.02903032      	0.63675670      	0.62200500      	0.00839067      	-0.05206234     	-0.15664190     	-0.06908798     	-0.03057322     	-0.80736990     	0.04000235      	-0.02645978     	-1.15415000     	0.00630045      	0.09655379      	-0.14866720     	-0.02387524     	0.04617490      	-0.80344160     	0.05028915      	0.04609382      	-1.15554000     	0.04565787      
0.03333334	0.01417314      	-0.06841807     	-0.03912497     	0.00000000      	0.00000000      	0.00000000      	-0.02964028     	0.36697000      	-0.01176643     	-0.04412771     	0.56490850      	0.01128483      	-0.17950800     	0.23615670      	-0.02578950     	-0.33275920     	0.02780081      	0.09694743      	-0.49136430     	-0.14128200     	0.13285450      	0.17419460      	0.30782370      	0.04380631      	0.40702460      	0.44847640      	0.02854395      	0.63821200      	0.62291130      	0.00840402      	-0.05202995     	-0.15663950     	-0.06945777     	-0.03035747     	-0.80737980     	0.03950477      	-0.02631534     	-1.15414100     	0.00614476      	0.09663335      	-0.14864420     	-0.02407146     	0.04631973      	-0.80344620     	0.05005765      	0.04629935      	-1.15626800     	0.04575801      
0.06666667	0.01420080      	-0.06837270     	-0.03933764     	0.00000000      	0.00000000      	0.00000000      	-0.02963434     	0.36692320      	-0.01189446     	-0.04431270     	0.56483580      	0.01087427      	-0.17954950     	0.23600740      	-0.02606797     	-0.33343550     	0.02675286      	0.09654880      	-0.49205820     	-0.14235000     	0.13231750      	0.17415790      	0.30774210      	0.04345179      	0.40693110      	0.44871040      	0.02812147      	0.63877110      	0.62330990      	0.00846720      	-0.05200092     	-0.15663990     	-0.06981063     	-0.03017097     	-0.80739020     	0.03908253      	-0.02619605     	-1.15414700     	0.00602770      	0.09670714      	-0.14862950     	-0.02423239     	0.04644673      	-0.80345750     	0.04986072      	0.04644587      	-1.15686200     	0.04576015      
0.10000000	0.01422164      	-0.06831397     	-0.03953218     	0.00000000      	0.00000000      	0.00000000      	-0.02964671     	0.36686890      	-0.01199889     	-0.04440723     	0.56477250      	0.01064515      	-0.17959360     	0.23586380      	-0.02632785     	-0.33405470     	0.02586624      	0.09623909      	-0.49273260     	-0.14330940     	0.13176040      	0.17414400      	0.30767850      	0.04317641      	0.40678570      	0.44901720      	0.02770495      	0.63878510      	0.62347890      	0.00855255      	-0.05197012     	-0.15662450     	-0.07018614     	-0.03008723     	-0.80738660     	0.03862000      	-0.02609730     	-1.15417000     	0.00595999      	0.09677423      	-0.14860250     	-0.02436924     	0.04653380      	-0.80344450     	0.04967499      	0.04654162      	-1.15732900     	0.04574418      
0.13333330	0.01423054      	-0.06824607     	-0.03972340     	0.00000000      	0.00000000      	0.00000000      	-0.02965077     	0.36682320      	-0.01208949     	-0.04446282     	0.56472040      	0.01044226      	-0.17962910     	0.23572590      	-0.02657175     	-0.33476840     	0.02473353      	0.09600759      	-0.49406760     	-0.14444700     	0.13065810      	0.17413340      	0.30761870      	0.04291987      	0.40660580      	0.44935490      	0.02729392      	0.63840640      	0.62352250      	0.00874162      	-0.05195346     	-0.15659650     	-0.07058358     	-0.03001214     	-0.80737360     	0.03816152      	-0.02600785     	-1.15418800     	0.00591445      	0.09682536      	-0.14857070     	-0.02449894     	0.04661230      	-0.80342820     	0.04951167      	0.04662614      	-1.15770600     	0.04572010      
0.16666670	0.01424016      	-0.06818315     	-0.03990865     	0.00000000      	0.00000000      	0.00000000      	-0.02965797     	0.36679100      	-0.01216388     	-0.04455487     	0.56468000      	0.01018929      	-0.17964830     	0.23557520      	-0.02689528     	-0.33563130     	0.02357626      	0.09582543      	-0.49654860     	-0.14520570     	0.12898850      	0.17410520      	0.30756350      	0.04264903      	0.40648580      	0.44978250      	0.02699494      	0.63855730      	0.62400940      	0.00937200      	-0.05192906     	-0.15656480     	-0.07097054     	-0.02994918     	-0.80735880     	0.03776336      	-0.02592502     	-1.15419500     	0.00588274      	0.09686801      	-0.14852760     	-0.02463388     	0.04668012      	-0.80339850     	0.04934764      	0.04669181      	-1.15804300     	0.04569340      
0.20000000	0.01425199      	-0.06810275     	-0.04009509     	0.00000000      	0.00000000      	0.00000000      	-0.02969162     	0.36676060      	-0.01224685     	-0.04468258     	0.56464240      	0.00996876      	-0.17965520     	0.23537620      	-0.02734399     	-0.33673300     	0.02260949      	0.09577489      	-0.49915820     	-0.14577820     	0.12737300      	0.17406650      	0.30752520      	0.04243493      	0.40634670      	0.45021840      	0.02676868      	0.63875570      	0.62451390      	0.00999236      	-0.05188506     	-0.15652140     	-0.07137227     	-0.02992362     	-0.80733430     	0.03734636      	-0.02588681     	-1.15417700     	0.00589895      	0.09691823      	-0.14845710     	-0.02476335     	0.04667468      	-0.80332410     	0.04916024      	0.04661057      	-1.15828000     	0.04553843      
0.23333330	0.01428232      	-0.06798467     	-0.04031849     	0.00000000      	0.00000000      	0.00000000      	-0.02974181     	0.36672480      	-0.01234150     	-0.04479964     	0.56460480      	0.00979281      	-0.17965620     	0.23518940      	-0.02780390     	-0.33786160     	0.02171953      	0.09571624      	-0.50170490     	-0.14622670     	0.12570570      	0.17402790      	0.30748950      	0.04224586      	0.40623380      	0.45061030      	0.02659869      	0.63841790      	0.62476280      	0.01056314      	-0.05178212     	-0.15644090     	-0.07190108     	-0.02992196     	-0.80727930     	0.03690863      	-0.02587942     	-1.15416000     	0.00593495      	0.09699020      	-0.14835830     	-0.02489686     	0.04663935      	-0.80321130     	0.04891634      	0.04651736      	-1.15848000     	0.04537225      
0.26666670	0.01431693      	-0.06786847     	-0.04055333     	0.00000000      	0.00000000      	0.00000000      	-0.02982750     	0.36666070      	-0.01250291     	-0.04492699     	0.56454600      	0.00962710      	-0.17961710     	0.23494340      	-0.02840614     	-0.33949380     	0.02071933      	0.09570599      	-0.50445020     	-0.14691880     	0.12389280      	0.17399380      	0.30745590      	0.04208040      	0.40616030      	0.45113010      	0.02660847      	0.63835450      	0.62512140      	0.01114178      	-0.05166427     	-0.15637160     	-0.07245588     	-0.02991122     	-0.80723450     	0.03639317      	-0.02587532     	-1.15413400     	0.00599122      	0.09706341      	-0.14826000     	-0.02501988     	0.04661155      	-0.80310190     	0.04867601      	0.04640345      	-1.15865100     	0.04514360      
0.30000000	0.01435410      	-0.06775488     	-0.04079580     	0.00000000      	0.00000000      	0.00000000      	-0.02990001     	0.36660220      	-0.01264787     	-0.04503760     	0.56448870      	0.00944042      	-0.17955210     	0.23470280      	-0.02908301     	-0.34093770     	0.01997186      	0.09567547      	-0.50713490     	-0.14780020     	0.12071040      	0.17396600      	0.30741720      	0.04192567      	0.40610270      	0.45162420      	0.02666759      	0.61404850      	0.61072090      	0.01674628      	-0.05154612     	-0.15630760     	-0.07302713     	-0.02990730     	-0.80720220     	0.03568649      	-0.02588956     	-1.15411800     	0.00605035      	0.09713487      	-0.14815930     	-0.02515006     	0.04660206      	-0.80300020     	0.04845500      	0.04629048      	-1.15879900     	0.04490757      
