%         	ShoulderCenter  	Spine           	ElbowRight      	ShoulderRight   	KneeRight       	HipRight        	ShoulderRight   	ElbowLeft       	ShoulderLeft    	KneeLeft        	HipLeft         	ShoulderLeft    	
%         	Head            	ShoulderCenter  	WristRight      	ShoulderCenter  	AnkleRight      	HipCenter       	ShoulderLeft    	WristLeft       	ShoulderCenter  	AnkleLeft       	HipCenter       	ShoulderRight   	
%         	Spine           	HipCenter       	ShoulderRight   	ElbowRight      	HipRight        	KneeRight       	ElbowRight      	ShoulderLeft    	ElbowLeft       	HipLeft         	KneeLeft        	ElbowLeft       	
% Time    		Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	
0.00000000	171.745689335202	138.653590459565	170.504769159990	99.3068654194778	165.722673414628	126.938867724963	128.714853791173	170.143768623840	147.868363260260	165.373566564643	134.577130697553	124.993993854387	
0.03333334	171.694950715612	138.666635752825	170.537894555153	99.2864010890659	165.768884202500	126.940271296890	128.697794000298	170.078797027128	147.837004781317	165.368157831127	134.590974581298	124.994533029823	
0.06666667	171.649718343163	138.677204322556	170.569362648768	99.2684030954184	165.813987724216	126.943945358071	128.681235763625	170.031140452757	147.808215133401	165.359383484957	134.598403348676	124.993261952929	
0.10000000	171.608035374745	138.687287537643	170.599024399171	99.2513129318492	165.857472992040	126.944662766969	128.666652657130	169.754209332673	147.671016965378	165.363816092823	134.610659846135	124.932664017591	
0.13333330	171.569785004627	138.695975815043	170.622533801709	99.2357191828253	165.898501440054	126.945535596297	128.651874257480	169.494723137656	147.538421079973	165.367135367733	134.614184388366	124.870800995882	
0.16666670	171.535195909383	138.703360649169	170.641970875644	99.2225391732656	165.931373525073	126.945867462429	128.637637356884	169.175670927724	147.386611904874	165.371214256441	134.632036406309	124.800838367229	
0.20000000	171.508165320251	138.708947674514	170.657090041511	99.2129654318285	165.962759920690	126.947197304502	128.627861741004	169.191477911014	147.365830273147	165.426486147335	134.676653796716	124.789973423198	
0.23333330	171.486180119313	138.715298542028	170.668981002026	99.2067458735654	165.997156557716	126.949845051607	128.621637778332	169.289772945537	147.375317953647	165.456463029887	134.695508912181	124.790049990514	
0.26666670	171.467296554604	138.721062522877	170.677321483826	99.2027828391635	166.031058391820	126.952668168334	128.613974728183	169.490793368175	147.413120113143	165.499673805687	134.730553702061	124.793371891441	
0.30000000	171.448538157293	138.726172144191	170.685449957541	99.1986292373450	166.063041089184	126.955167668412	128.603839902939	169.678846338491	147.444616701302	165.530962206860	134.761625579510	124.792046914953	
0.33333330	171.424821271398	138.731192129241	170.695307391586	99.1930825397900	166.091966029925	126.957543044786	128.592718557955	169.861793952461	147.469171139328	165.544741556821	134.767979268437	124.785439244002	
0.36666670	171.412129930816	138.736359111084	170.703727015722	99.1889978788872	166.125849612521	126.959857861662	128.581912624232	170.021260475272	147.488252850543	165.552883442587	134.770880066424	124.777732446626	
0.40000000	171.399306848867	138.741160737782	170.712604678206	99.1829364020924	166.151010749098	126.961087276445	128.570523337244	169.922198805921	147.465008354379	165.555189197949	134.770455620310	124.789257575257	
0.43333330	171.387668724373	138.744340225445	170.722196628941	99.1780322041128	166.164589404543	126.963111596750	128.563235496126	169.790050776637	147.451611515797	165.562428783195	134.772855736569	124.816838265150	
0.46666670	171.378400306900	138.746193827348	170.731765228406	99.1738346990460	166.194418371045	126.978161286383	128.560152996074	169.592805582839	147.387168470430	165.583225066990	134.779446926084	124.801046786954	
0.50000000	171.369299299531	138.747292964785	170.740027566850	99.1744786815223	166.211703188696	126.989074843348	128.558241150293	169.676291918603	147.395194207798	165.631550131223	134.779685950639	124.795712950185	
0.53333340	171.356096122806	138.748734368223	170.746047647839	99.1764074313782	166.225560448328	126.998014120044	128.556115726686	169.790957761210	147.408362939755	165.676497265439	134.778461259654	124.789584666867	
0.56666670	171.346685525199	138.753288789225	170.751529522774	99.1824155539744	166.221622650563	126.996821775289	128.556338473583	169.914682930981	147.422735176799	165.665763873019	134.771726299632	124.782485104225	
0.60000000	171.339756111511	138.757604012941	170.753085015759	99.1892894072688	166.203711085353	126.994728405836	128.558088220113	170.038283492763	147.437740822227	165.668273803463	134.775148140111	124.774235414530	
0.63333330	171.335301941198	138.761638104609	170.755058324080	99.1985452204150	166.196501175083	126.992267207755	128.561253461422	170.132881699822	147.442959440011	165.628910454280	134.765224291564	124.761998585648	
0.66666670	171.329748263189	138.765500138210	170.755285050943	99.2093991003154	166.194029206382	126.989977831123	128.565647933599	170.274849087370	147.462260381526	165.585492588080	134.751376110473	124.744573637034	
0.70000000	171.324541212729	138.769255514790	170.756287332980	99.2223810609187	166.194998711737	126.987860943506	128.570538260403	170.410804455486	147.480048097379	165.541473900042	134.736444718948	124.723882269366	
0.73333330	171.320717726941	138.772534230054	170.749129916533	99.2386347875686	166.191283122250	126.985311401244	128.578908575403	170.574059792759	147.507338141706	165.525386767957	134.736879798972	124.704286235629	
0.76666670	171.313244297584	138.776059595686	170.746125611907	99.2574482250673	166.189537803552	126.981299550772	128.587576329643	170.730012584917	147.530404192731	165.488709157435	134.733601430562	124.683682685885	
0.80000000	171.306138495394	138.779668895367	170.740735769687	99.2750657853462	166.186833441917	126.977811973460	128.596374817451	170.880025358970	147.553315985352	165.447802015433	134.728988712050	124.663777274614	
0.83333330	171.298357003115	138.782666115397	170.735806411047	99.2937621301503	166.180806569733	126.974273891146	128.605294026577	171.014097027866	147.575437365464	165.405592038408	134.721427428047	124.645929605670	
0.86666670	171.296232046391	138.785033725770	170.735703171156	99.3142297107711	166.160446534979	126.969835959248	128.611930201091	171.147082484141	147.593528546403	165.365637974619	134.712360304511	124.628714196719	
0.90000000	171.295356440655	138.787040061712	170.733830904381	99.3358018261529	166.139042384426	126.964709643288	128.619182633592	171.222999670184	147.596896039005	165.325535913070	134.718067831994	124.610001149068	
0.93333330	171.294589810485	138.788526741030	170.742613494445	99.3559831040402	166.117263890077	126.958824669304	128.625750517116	171.279163498217	147.596105531862	165.299293876700	134.721969942514	124.591961349899	
0.96666660	171.290856433942	138.789737701396	170.750154105086	99.3752477434049	166.117773965530	126.973945039408	128.630294120847	171.335887387358	147.594214823618	165.255266348062	134.717840714237	124.573507443722	
1.00000000	171.286964260869	138.791456273522	170.755288456444	99.3929714470681	166.083680854563	126.977961133806	128.632732646684	171.373921160856	147.587369148060	165.208719908746	134.710774919873	124.554901520175	
1.03333300	171.282830695269	138.792576434569	170.763720762050	99.4098687513126	166.051231718256	126.981338172719	128.634814668172	171.426030737727	147.582890543626	165.187572553107	134.718245006819	124.535472894284	
1.06666700	171.283394673693	138.792486338614	170.769641888379	99.4254758221333	166.040425184710	127.010981706987	128.638028830990	171.199445676795	147.537163444821	165.171295608760	134.733615084173	124.535367146189	
1.10000000	171.284041024621	138.792183547243	170.772608880974	99.4398759765865	166.034651908482	127.030154924997	128.640853967182	171.145712578743	147.528661146441	165.164681621147	134.741384699392	124.531193400520	
1.13333300	171.285552406678	138.791609390001	170.778542951029	99.4524235283915	166.021947017698	127.041118050217	128.642547459911	171.106651211554	147.524897457014	165.178222946066	134.755723208693	124.528629689369	
1.16666700	171.288587847520	138.791123912178	170.784257531042	99.4662535956580	165.994571129589	127.045595610727	128.650817849595	171.074469591888	147.523264760786	165.181745115960	134.761312560283	124.528563148108	
1.20000000	171.292720189048	138.788664595293	170.789460246259	99.4792918432876	165.976103897984	127.048671462479	128.658934880891	171.056489092920	147.517674405474	165.185939117879	134.766417740215	124.523432321971	
1.23333300	171.297690598042	138.786338258771	170.799925000479	99.4918039017866	165.978729490493	127.056255816899	128.666690141597	171.040286473795	147.512025862520	165.195715940259	134.780757196210	124.518106286560	
1.26666700	171.299994822800	138.784072061004	170.807899470429	99.5056729328531	165.986673099164	127.062219871622	128.674982046931	170.949766295202	147.471967897140	165.205950259435	134.792427166155	124.494114402901	
1.30000000	171.301813409334	138.782317485795	170.815421099862	99.5200742848730	165.995447796162	127.068417000206	128.682842287537	170.850079349651	147.424511572238	165.230631371274	134.814041969726	124.466137683905	
1.33333300	171.305076547954	138.780034674844	170.819881460990	99.5343446523260	166.006019591612	127.074431777042	128.690226746939	170.669524067262	147.394782716369	165.247587039179	134.824982660706	124.480340470347	
1.36666700	171.308339288064	138.777981889685	170.832140734527	99.5480827386973	166.018871868332	127.080798027016	128.697107505575	170.396491034869	147.367351000728	165.259394970564	134.831388243482	124.520663825482	
1.40000000	171.311967920863	138.774983593990	170.856063088423	99.5609208315671	166.028427590189	127.087023718231	128.702749561818	170.402020778353	147.380380195186	165.266213164275	134.836540747155	124.533729939965	
1.43333300	171.315132918427	138.771562122427	170.889274345324	99.5735660061233	166.036907516818	127.092204840219	128.708009962270	170.643878266243	147.467286578177	165.278224227825	134.845022868219	124.570881896817	
1.46666700	171.319443035916	138.767955721784	170.935606038262	99.5857640547276	166.046622294537	127.096430898711	128.710725045255	171.152936202396	147.635708198651	165.288991524739	134.849400877455	124.631053504685	
1.50000000	171.323719048543	138.764227396750	170.978176552520	99.5971729782442	166.058553375636	127.099438671579	128.712070904341	171.569065223503	147.763644201773	165.300689100566	134.856060803401	124.671140306965	
1.53333300	171.328454536310	138.758178028674	171.015560960418	99.6088830220762	166.081079714156	127.105040404233	128.712240074332	171.651691075930	147.791768342640	165.297308387792	134.860457203930	124.688961054129	
1.56666700	171.333939878832	138.751735859207	171.049772423208	99.6187738394865	166.104575225988	127.108952285752	128.711050192493	171.823988794869	147.841113155951	165.291423816103	134.863458281842	124.707768037632	
1.60000000	171.338950905208	138.745505574649	171.081021210641	99.6268544048180	166.126619024378	127.111610771646	128.707647914664	171.975972897358	147.876260810493	165.285029520342	134.863405877795	124.717785079618	
1.63333300	171.343594219842	138.739244710170	171.107840318402	99.6333379960754	166.149116420556	127.113136988077	128.701458422117	172.046208149315	147.895561786753	165.284799924001	134.860161769826	124.734870680461	
1.66666700	171.347987941796	138.732773248703	171.132710734450	99.6387696600460	166.173697683237	127.114488541012	128.694055482014	172.060271420963	147.913792368338	165.285297933403	134.854528980671	124.757338534970	
1.70000000	171.352222106435	138.726847862891	171.149745000380	99.6435351954815	166.198471271859	127.115864044936	128.685805075274	172.103699304835	147.907808049914	165.302685656184	134.862954247253	124.749366974181	
1.73333300	171.356561374204	138.720994495153	171.163950027599	99.6474702466807	166.220093204785	127.115734479558	128.677542554878	172.097077014019	147.900753908720	165.309903949623	134.867954633458	124.752493099615	
1.76666700	171.361858271244	138.712925616040	171.176441778539	99.6511228223668	166.240412486386	127.115288865743	128.660872602404	172.113954149670	147.811268953296	165.294393659755	134.868935831861	124.674727294695	
1.80000000	171.367098959541	138.705138257766	171.188052332328	99.6544400715814	166.255804380926	127.110157735662	128.643656216070	172.025603983653	147.726679070243	165.269073435106	134.867219082383	124.627639046318	
1.83333300	171.373490946289	138.697557400913	171.197769481481	99.6572621587915	166.268703951049	127.103105821571	128.629237113477	172.031317381455	147.657670004485	165.246327324340	134.863974049329	124.574738082424	
1.86666700	171.379130414441	138.691422209791	171.205617234905	99.6571374056657	166.282997609717	127.101648675782	128.616408012469	172.044064226527	147.594774642667	165.231927724975	134.859207191819	124.525393042221	
1.90000000	171.384599905775	138.685426105945	171.210826646708	99.6573664636644	166.300471475801	127.099228387833	128.604504307772	172.037963692412	147.537373639562	165.225853428945	134.864135565455	124.483904333356	
1.93333300	171.390124220413	138.680762309570	171.211265493917	99.6584726386599	166.320397702709	127.094428215770	128.598872250228	172.055119569592	147.486182122661	165.222524049574	134.878562362174	124.446433384208	
1.96666700	171.395263328299	138.676148272489	171.209422412892	99.6589914232074	166.340639299515	127.090030404841	128.593908599816	172.070997502598	147.440082755933	165.222545063332	134.885869322660	124.412862482401	
2.00000000	171.399897666394	138.671963644754	171.206072434039	99.6598651477099	166.357016306822	127.085217708677	128.588576882528	172.139910870558	147.416029683451	165.229722092198	134.900386904968	124.385688034160	
2.03333300	171.404865862732	138.667681002064	171.198179286212	99.6606555560677	166.369541800615	127.081255076906	128.583904727606	172.274562693390	147.413947374977	165.230355480799	134.918252485224	124.364354556954	
2.06666700	171.411010025097	138.663568889994	171.185689610046	99.6609700657163	166.375558340629	127.076887861765	128.578771014151	172.450734494989	147.419341444378	165.223508254498	134.927281825449	124.345214068125	
2.10000000	171.421077345959	138.660108169509	171.166733619400	99.6564337760243	166.382638628681	127.073330305322	128.575774561982	172.734539154326	147.452371673341	165.231260708088	134.940284804632	124.328401053443	
2.13333300	171.435157201345	138.657142923632	171.144917027124	99.6528847268961	166.391752523413	127.070424197093	128.574373616600	172.907070100714	147.465501445779	165.221539133311	134.956866061320	124.314393657036	
2.16666700	171.452514732197	138.654017533002	171.121033624010	99.6510408824131	166.400732288286	127.067679459315	128.572141109910	172.940312684581	147.449326450537	165.226459316729	134.978556068677	124.299053408546	
2.20000000	171.468569152836	138.650926676899	171.094346128413	99.6506748435507	166.407296941092	127.064240588077	128.569702233419	173.063164998108	147.471260069628	165.219146956188	134.987041116281	124.300745929269	
