%         	ShoulderCenter  	Spine           	ElbowRight      	ShoulderRight   	KneeRight       	HipRight        	ShoulderRight   	ElbowLeft       	ShoulderLeft    	KneeLeft        	HipLeft         	ShoulderLeft    	
%         	Head            	ShoulderCenter  	WristRight      	ShoulderCenter  	AnkleRight      	HipCenter       	ShoulderLeft    	WristLeft       	ShoulderCenter  	AnkleLeft       	HipCenter       	ShoulderRight   	
%         	Spine           	HipCenter       	ShoulderRight   	ElbowRight      	HipRight        	KneeRight       	ElbowRight      	ShoulderLeft    	ElbowLeft       	HipLeft         	KneeLeft        	ElbowLeft       	
% Time    		Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	
0.00000000	177.146313963061	137.468641364492	173.216878724629	106.451986334120	176.804106346222	126.942763303377	140.191896120384	172.597531985234	156.668014404557	173.831225912688	137.705658053996	134.842337671241	
0.03333334	177.144068313842	137.475515804004	173.248956753728	106.455672789930	176.838231164760	127.021345634016	140.204343019861	172.532058868494	156.656116509746	173.731701334726	137.681865383953	134.866984443831	
0.06666667	177.136424481898	137.481767336541	173.271768449662	106.459240610120	176.834689105356	127.061291994882	140.216469542185	172.455256227089	156.640912214650	173.631433059412	137.664460633269	134.887854831138	
0.10000000	177.131052129829	137.488631817796	173.287858962390	106.459005160404	176.847629348147	127.089996397711	140.229768580309	172.371885385636	156.623352729814	173.533429504516	137.649319968982	134.906683596373	
0.13333330	177.126447588881	137.495265006808	173.298324980602	106.461715060582	176.869026035068	127.118467427781	140.243971480612	172.291579649590	156.606505466864	173.433923278500	137.637977521195	134.924746736598	
0.16666670	177.124500641047	137.501329189410	173.304004815623	106.464193522882	176.914445658608	127.167650064235	140.257437310238	172.222153519702	156.590313824640	173.349174772429	137.628993485352	134.934745600380	
0.20000000	177.121029458841	137.507637625783	173.306550737262	106.465954541663	177.027080092277	127.164605001998	140.270902690294	172.152304527632	156.574603339924	173.285291218157	137.624340938038	134.946220866907	
0.23333330	177.115007221166	137.511570311421	173.306433409463	106.472503346222	177.137345002969	127.156046117956	140.284482353516	172.085801908723	156.557264699466	173.216530929962	137.617230188285	134.955813964006	
0.26666670	177.115251992459	137.513906621071	173.304961369023	106.480694682342	177.768230586747	127.350534995300	140.296869471046	172.017623292212	156.535965001969	173.172162841269	137.610010254818	134.963628006505	
0.30000000	177.114817948898	137.515806296316	173.303122023389	106.488894400770	177.731920169704	127.434805992953	140.307954230162	171.948578339095	156.510774092988	173.135094957872	137.602237982865	134.967474868555	
0.33333330	177.118131679508	137.518019861488	173.298711450177	106.491028140518	177.676783227438	127.498933320506	140.315615086309	171.881743796949	156.484824691026	173.094105604795	137.594617716334	134.968526748415	
0.36666670	177.118080936912	137.520556799105	173.292861749264	106.492370075863	177.607589324876	127.557697654896	140.322727811985	171.823612246870	156.460180847402	173.060920388954	137.587096120950	134.967006912647	
0.40000000	177.116142278908	137.522284610463	173.283084220142	106.501375593897	177.504376950013	127.624019874867	140.333183608890	171.772949546187	156.435741760112	172.995566544518	137.578480537080	134.965871311655	
0.43333330	177.116100502278	137.523061665601	173.271789568480	106.510204000086	177.407518826430	127.683106217392	140.344792549088	171.735800284572	156.412922357728	172.935559350284	137.559243086384	134.966250784571	
0.46666670	177.114466891455	137.524573825012	173.257432377058	106.515515667745	177.302849279411	127.752709106249	140.357553210908	171.711165933184	156.394611475221	172.878794805330	137.521485862991	134.966370067294	
0.50000000	177.114067329794	137.526114903199	173.245531888694	106.518894234843	177.300847425478	127.708397066621	140.369073983955	171.726157638174	156.390818440095	172.770944084679	137.503474111069	134.970235891360	
0.53333340	177.115742651680	137.526732672707	173.231661112307	106.523322421075	177.246101661503	127.631807230970	140.379376407129	171.743416020966	156.389181323006	172.717620696685	137.486697729676	134.974151833193	
0.56666670	177.115942710990	137.528493538166	173.218203202062	106.528807749633	177.153214330631	127.661927502845	140.390549010670	171.760555826893	156.386617900471	172.675670090275	137.476259403870	134.981220389143	
0.60000000	177.113099261260	137.530644950582	173.206456915072	106.537548247620	177.044896948418	127.683560086662	140.400438840562	171.779017452815	156.382822839846	172.627711573633	137.461753946071	134.987752666203	
0.63333330	177.111845335266	137.532018976845	173.195272802083	106.556045330920	176.871329348788	127.637208092627	140.411521181884	171.781817394048	156.377687046958	172.584132969875	137.451890415046	134.991690857644	
0.66666670	177.111664871875	137.531929245176	173.188207176165	106.571703064517	176.757556011959	127.684044330680	140.418715289351	171.814968104263	156.378578389507	172.544506559536	137.430767808526	134.986097874208	
0.70000000	177.154991548162	137.531094261518	173.182214186975	106.588568108766	176.632908334707	127.710222888920	140.425048798618	171.856562008813	156.385665890720	172.513898166895	137.417201437732	134.984851054448	
0.73333330	177.184034676463	137.529169508833	173.178310102232	106.608363201879	176.491835919580	127.730542021100	140.431165645842	171.886558515634	156.389624001043	172.483083510491	137.402133341002	134.987185430733	
0.76666670	177.209815395812	137.527189908412	173.176364024356	106.625159119983	176.346099219359	127.711103880599	140.435447941912	171.896614612161	156.387492680870	172.456071695891	137.402813835596	134.990721817739	
0.80000000	177.240322033151	137.519248302632	173.175809329066	106.642016580219	176.306810865082	127.740679817383	140.439278959153	171.940633276834	156.386937785905	172.441873223349	137.373902847329	134.994141770574	
0.83333330	177.267179935394	137.511807468807	173.184065901505	106.660030266570	176.274479847541	127.791813830260	140.443234180370	171.961891456111	156.384196243191	172.436574193559	137.352047757860	134.996909902765	
0.86666670	177.291184649658	137.505100300221	173.191750894708	106.675031584115	176.247587897229	127.809173874436	140.446393249893	171.976229797193	156.381117267392	172.428847899000	137.340001805278	134.999408182503	
0.90000000	177.317887961719	137.499804144499	173.200022113737	106.690714175998	176.225133386587	127.810504249254	140.449783660887	172.033726630316	156.378494357510	172.427430192437	137.344931929946	134.999534277491	
0.93333330	177.451888923329	137.492586129904	173.209568348903	106.690440190401	176.195287334260	127.816903416614	140.447157771037	172.070665050580	156.373437827758	172.427110210916	137.350751737821	134.994850866867	
0.96666660	177.563475346143	137.485887828008	173.217768532669	106.691795267562	176.141998836568	127.790771211027	140.445750170223	172.105184691217	156.370279758242	172.427127928362	137.357677320824	134.991423399312	
1.00000000	177.624821538141	137.479231793721	173.232068993538	106.695136229651	176.065945276237	127.753271705400	140.443526730869	172.141247622530	156.372565359482	172.371340382938	137.366164073751	134.989199699288	
1.03333300	177.666334581033	137.474756457540	173.246606071758	106.705019192921	175.977185425798	127.723215459098	140.442735665816	172.150093713695	156.368853649745	172.335346661613	137.371656626221	134.989358414970	
1.06666700	177.700279859868	137.470357458854	173.261373124744	106.714802387450	175.984626527659	127.739283400702	140.440797948873	172.145836090909	156.366283014124	172.304520181607	137.377073310472	134.988379730206	
1.10000000	177.719895760344	137.466506745169	173.273312022190	106.728336851502	176.058125465634	127.576045451967	140.441061689701	172.150299932042	156.372066219524	172.250556815430	137.381405159799	134.993447684830	
1.13333300	177.767514578883	137.461425564682	173.286584542450	106.739169615532	176.050929019755	127.488224275339	140.438706411647	172.110939428192	156.380767742747	172.184299287234	137.379394256055	134.997978701121	
1.16666700	177.793218502864	137.454942454695	173.295901211750	106.754644730591	176.177142053306	127.515540074048	140.437369356512	172.061566419867	156.384366257936	172.132764080227	137.362836621352	135.004226920550	
1.20000000	177.805967187900	137.447735365871	173.302503026548	106.775432005086	176.179917269322	127.518042275934	140.432821989888	172.009715635615	156.385828091965	172.126958687208	137.349629549520	135.009217645310	
1.23333300	177.798464008270	137.437656255508	173.301619438242	106.815187619724	176.179192292217	127.527405170158	140.428186223061	171.946564364446	156.392720686413	172.123318151533	137.337424462794	135.018944188176	
1.26666700	177.779178114494	137.428900365221	173.300107293373	106.858566374146	176.178778309541	127.537491838787	140.424109057348	171.878581730900	156.398120566811	172.117365113186	137.325574232256	135.026354387137	
1.30000000	177.749890998180	137.420234213897	173.296458951996	106.909005147685	176.257500120209	127.571829897984	140.421491773103	171.815317776849	156.401910079287	172.112026703260	137.315286656421	135.032929934764	
1.33333300	177.717584267900	137.411953379907	173.287309893039	106.962131595041	176.306457955125	127.596974669880	140.424101896411	171.739551850944	156.406030608816	172.103459366222	137.305829373652	135.040692570927	
1.36666700	177.689192823177	137.404787398801	173.280821986025	107.010427200355	176.466278077508	127.613161299197	140.427442165866	171.654672921984	156.408879125185	172.104469699265	137.288799230965	135.048898074463	
1.40000000	177.661636287833	137.398274623623	173.271579261699	107.058306780527	176.596024629565	127.640014714008	140.434180906389	171.574411226858	156.411499582897	172.102178583358	137.265516935037	135.056562959073	
1.43333300	177.636080145435	137.392679817113	173.262550055550	107.099950833930	176.745389502077	127.699689994415	140.441251322872	171.440928676432	156.413207213373	172.117438582954	137.252431884309	135.063744875070	
1.46666700	177.619058481260	137.390141208622	173.252512129601	107.135849563857	176.862535483650	127.747386936866	140.450846061800	171.329635024251	156.418121647448	172.134108655328	137.246052290836	135.071249327335	
1.50000000	177.606652454562	137.388669657868	173.243617031268	107.169627798656	176.951168564736	127.782318398362	140.458146297129	171.231460052246	156.421541847156	172.148804047933	137.241294699062	135.076286384600	
1.53333300	177.597029079015	137.387575026187	173.236983340676	107.200260269438	177.019728318863	127.744718984278	140.466852890502	171.148413283794	156.422269066505	172.157956228671	137.238721362012	135.077080895025	
1.56666700	177.582756328006	137.389372941306	173.234471407924	107.227528387956	177.139616658198	127.665075205714	140.474356917974	171.068528509969	156.421314632987	172.170342634142	137.243547592585	135.076948923339	
1.60000000	177.604869709259	137.392224208284	173.233023277794	107.249099065131	177.201628732186	127.641759105967	140.472770880436	170.997964490277	156.432194082751	172.183173966842	137.244938355258	135.052600902458	
1.63333300	177.620144517106	137.394097948094	173.234064070364	107.272279094667	178.114532618788	127.697659373287	140.471062422953	170.928081931805	156.440423570516	172.202920850990	137.243799505675	135.037970855998	
1.66666700	177.611460128954	137.401017388116	173.238849090764	107.295433222415	178.180026763199	127.725114855992	140.468609707827	170.865704860260	156.431451931046	172.216441241247	137.241286716073	135.023820752813	
1.70000000	177.600771131167	137.407555668063	173.243372073672	107.314400421803	178.263469277843	127.713897096911	140.466376010751	170.820975942665	156.425803632861	172.239875523120	137.242498611129	135.013069661207	
1.73333300	177.597065411793	137.413050927589	173.246734007330	107.326452488628	178.371140334004	127.676038408044	140.464370792546	170.792173157503	156.427013186536	172.251156317421	137.244371058067	135.010229267942	
1.76666700	177.610740524462	137.418035883671	173.252343312171	107.328083955941	178.464641967920	127.635895907404	140.458273995536	170.773836010670	156.434724237183	172.261760921889	137.246546494184	135.002337061251	
1.80000000	177.628041240645	137.426441015754	173.260646069438	107.326201434949	178.599534897732	127.591059005916	140.449433660533	170.759657733586	156.443041118990	172.274812774470	137.246951602942	134.981993657919	
1.83333300	177.665530176674	137.434552395653	173.270455054332	107.326658402131	178.744829746129	127.537781997521	140.441379097296	170.749918201206	156.448347225562	172.301736437174	137.248093287422	134.961496250351	
1.86666700	177.697685484718	137.443850273443	173.281519435480	107.314666934436	178.900890818725	127.479540478323	140.426858408856	170.689251806594	156.434627661928	172.350718149306	137.243448365980	134.925437610479	
1.90000000	177.763261660045	137.460979910684	173.299306375239	107.303324078933	178.862824784339	128.155749663695	140.411884114392	170.639606236275	156.413402267650	172.612572074552	136.377018066961	134.890857972065	
1.93333300	177.817097075230	137.478697545908	173.314059162721	107.292349143058	178.872939610011	128.563667969784	140.397546171584	170.591247946256	156.389099302207	172.790900245152	135.900002353749	134.856653641347	
1.96666700	177.862295394065	137.499379618125	173.335235422053	107.263973875110	178.955124122751	128.662179650822	140.376076654708	170.542457531389	156.364111266202	172.837643960799	135.832465945231	134.821649154922	
2.00000000	177.883630491420	137.512940745512	173.368362315009	107.231184691802	179.038705616658	128.717250101438	140.346863051972	170.486175166199	156.322556496378	172.867478807247	135.783202489905	134.790835642743	
2.03333300	177.886620351716	137.524213687417	173.399538742579	107.198780742720	179.111567913394	128.735537198353	140.321578399069	170.442774689986	156.311504795971	172.874481517314	135.753208431905	134.755404578671	
2.06666700	177.869751936630	137.533176092529	173.434500646355	107.167841244365	179.044131480572	128.548956244692	140.299409224151	170.401653354976	156.302443717121	172.883351203015	135.737008909446	134.723840817199	
2.10000000	177.850706919387	137.538325749561	173.462728169288	107.146439154519	178.812914359214	128.410379155440	140.280640048297	170.362619387150	156.291023741463	172.913360339886	135.725954467889	134.697287314258	
2.13333300	177.832846262930	137.541307397744	173.487462849104	107.128981489622	178.707792272858	128.406900382775	140.266922050354	170.323801291052	156.280389183758	172.936344121251	135.721087701374	134.676536617739	
2.16666700	177.812590869063	137.543195027149	173.509438857473	107.117450148819	178.631450642264	128.399070954196	140.254175821037	170.307398044949	156.267237312193	172.959285702592	135.728598884894	134.655515994109	
2.20000000	177.791309429486	137.544832199236	173.528849713536	107.101790906992	178.569530027257	128.376621054433	140.239673556699	170.291652901049	156.254740554565	172.983501927117	135.740040522141	134.637458099802	
2.23333300	177.766639510940	137.546240758152	173.546257089757	107.076337655254	178.531251368677	128.374479079345	140.220403841224	170.228386227716	156.218069547501	173.002911577896	135.751776232353	134.602037673478	
2.26666700	177.752936151330	137.547745971986	173.560046273334	107.050287375368	178.505339683455	128.367336783361	140.202384113997	170.164883765735	156.181606361680	173.036144754793	135.767214161569	134.568237012880	
2.30000000	177.742656254665	137.547248317824	173.569446479936	107.021799720802	178.488062168893	128.358093804778	140.183724764453	170.115546253468	156.159008275071	173.105731030350	135.775153281299	134.537239433543	
2.33333300	177.736202403754	137.547286498946	173.574770144640	106.996687082731	178.474384990156	128.347370585528	140.168822577581	170.099894355098	156.170235058706	173.178186552107	135.786322427994	134.516364470338	
2.36666700	177.748101406511	137.546269227713	173.580310378084	106.972246971525	178.463446757581	128.336973919750	140.152480460782	170.089115414581	156.182296610384	173.263730737251	135.795296567523	134.500207406881	
2.40000000	177.737642909718	137.545512777044	173.585568280041	106.956102949650	178.454526951570	128.323703088718	140.136375721766	170.079418384051	156.206583539394	173.339912222263	135.801434995801	134.499166488788	
2.43333300	177.706424125234	137.543533505382	173.588024675278	106.950022009933	178.443905924366	128.307508305279	140.123251682269	170.069811749085	156.217734706555	173.415800770629	135.807949581458	134.500165422862	
