%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	-0.06351531     	0.10339460      	2.36467200      	-0.10131410     	0.16318930      	2.39486800      	-0.12661160     	0.50423980      	2.39187400      	-0.09214038     	0.68216430      	2.39601000      	-0.22507670     	0.36582520      	2.29442600      	-0.34616950     	0.17074130      	2.16790300      	-0.42187640     	-0.06025831     	2.03098900      	0.02698621      	0.50035490      	2.56466500      	0.17195980      	0.72051480      	2.70693300      	0.27147730      	0.91826150      	2.79484700      	-0.11253610     	0.02001758      	2.30978600      	-0.17522690     	-0.51330680     	2.30265500      	-0.17921720     	-0.89382740     	2.33394200      	0.01019040      	0.03077892      	2.40347300      	-0.05808387     	-0.53597040     	2.40499500      	-0.11242670     	-0.89201920     	2.38359900      
0.03333334	-0.06348073     	0.10339380      	2.36465600      	-0.10130040     	0.16317640      	2.39488100      	-0.12660170     	0.50422810      	2.39187900      	-0.09216085     	0.68207500      	2.39607000      	-0.22503980     	0.36582290      	2.29443800      	-0.34599830     	0.17056330      	2.16796400      	-0.42173550     	-0.06047406     	2.03100900      	0.02678517      	0.50021660      	2.56442500      	0.17201030      	0.72056110      	2.70700600      	0.27181400      	0.91857310      	2.79477300      	-0.11249810     	0.02002846      	2.30979300      	-0.17517600     	-0.51326920     	2.30259600      	-0.17922310     	-0.89383020     	2.33394100      	0.01022374      	0.03078588      	2.40342800      	-0.05807381     	-0.53583140     	2.40493400      	-0.11242170     	-0.89205470     	2.38358500      
0.06666667	-0.06345094     	0.10338970      	2.36464200      	-0.10128810     	0.16316250      	2.39489200      	-0.12659500     	0.50421860      	2.39188200      	-0.09217308     	0.68202730      	2.39613400      	-0.22500490     	0.36582040      	2.29444900      	-0.34584460     	0.17043610      	2.16801400      	-0.42161660     	-0.06065130     	2.03101800      	0.02620720      	0.49966820      	2.56367500      	0.17182890      	0.72015120      	2.70683700      	0.27194100      	0.91872080      	2.79476700      	-0.11246150     	0.02003823      	2.30979800      	-0.17513370     	-0.51323670     	2.30253700      	-0.17922530     	-0.89383370     	2.33393900      	0.01024386      	0.03078668      	2.40339500      	-0.05808680     	-0.53578950     	2.40488100      	-0.11241680     	-0.89208230     	2.38357300      
0.10000000	-0.06342722     	0.10338250      	2.36462700      	-0.10127790     	0.16314760      	2.39490300      	-0.12658920     	0.50421230      	2.39188600      	-0.09218851     	0.68200350      	2.39618500      	-0.22496950     	0.36581780      	2.29446100      	-0.34570720     	0.17034240      	2.16805000      	-0.42150900     	-0.06078669     	2.03101400      	0.02567875      	0.49905360      	2.56290300      	0.17120310      	0.71827470      	2.70637500      	0.27211800      	0.91890930      	2.79474900      	-0.11243290     	0.02004515      	2.30979700      	-0.17509820     	-0.51320600     	2.30247600      	-0.17922300     	-0.89383860     	2.33393600      	0.01025334      	0.03078073      	2.40336700      	-0.05810797     	-0.53577790     	2.40483300      	-0.11241870     	-0.89211160     	2.38355900      
0.13333330	-0.06340705     	0.10337540      	2.36461600      	-0.10126820     	0.16313270      	2.39491700      	-0.12658490     	0.50420900      	2.39188900      	-0.09220076     	0.68199480      	2.39621900      	-0.22496000     	0.36581820      	2.29446400      	-0.34558750     	0.17026330      	2.16807600      	-0.42141600     	-0.06088333     	2.03099500      	0.02522926      	0.49852710      	2.56224300      	0.17102880      	0.71789880      	2.70613100      	0.27237290      	0.91917450      	2.79470400      	-0.11240750     	0.02005113      	2.30979700      	-0.17506780     	-0.51317760     	2.30241400      	-0.17921090     	-0.89384540     	2.33393000      	0.01025973      	0.03077434      	2.40334500      	-0.05815515     	-0.53580450     	2.40476700      	-0.11242120     	-0.89214090     	2.38354400      
0.16666670	-0.06339046     	0.10336810      	2.36460600      	-0.10126100     	0.16311720      	2.39493100      	-0.12658520     	0.50420970      	2.39189600      	-0.09222727     	0.68200050      	2.39626000      	-0.22494470     	0.36581840      	2.29446800      	-0.34548230     	0.17019760      	2.16809400      	-0.42133290     	-0.06096021     	2.03096900      	0.02485829      	0.49807980      	2.56169400      	0.17083420      	0.71763960      	2.70585300      	0.27270720      	0.91953410      	2.79466800      	-0.11238380     	0.02005649      	2.30979700      	-0.17504180     	-0.51314090     	2.30234100      	-0.17919220     	-0.89385180     	2.33392200      	0.01026102      	0.03076712      	2.40333000      	-0.05823714     	-0.53587990     	2.40468500      	-0.11242360     	-0.89217020     	2.38353100      
0.20000000	-0.06337589     	0.10335900      	2.36459900      	-0.10125520     	0.16310030      	2.39494800      	-0.12658900     	0.50421750      	2.39190500      	-0.09225627     	0.68203250      	2.39631100      	-0.22492740     	0.36581840      	2.29447300      	-0.34538890     	0.17014240      	2.16810500      	-0.42124630     	-0.06101865     	2.03092600      	0.02451249      	0.49766500      	2.56117900      	0.17062180      	0.71741920      	2.70552000      	0.27326690      	0.92016040      	2.79473200      	-0.11236030     	0.02006105      	2.30979600      	-0.17502330     	-0.51310870     	2.30226900      	-0.17914870     	-0.89385570     	2.33390900      	0.01025632      	0.03075624      	2.40332000      	-0.05853942     	-0.53620800     	2.40445800      	-0.11242800     	-0.89219580     	2.38351300      
0.23333330	-0.06336337     	0.10334700      	2.36459100      	-0.10125100     	0.16307960      	2.39496700      	-0.12659410     	0.50422560      	2.39191600      	-0.09228861     	0.68206300      	2.39637100      	-0.22491470     	0.36581830      	2.29447600      	-0.34530290     	0.17009480      	2.16810800      	-0.42116250     	-0.06105932     	2.03085600      	0.02411100      	0.49712270      	2.56053900      	0.17030890      	0.71711540      	2.70504700      	0.27379900      	0.92076170      	2.79478900      	-0.11233910     	0.02006424      	2.30979500      	-0.17501360     	-0.51307460     	2.30219000      	-0.17913420     	-0.89385780     	2.33389900      	0.01024571      	0.03074052      	2.40331200      	-0.05889030     	-0.53660050     	2.40420500      	-0.11244660     	-0.89222800     	2.38348000      
0.26666670	-0.06335500     	0.10333130      	2.36458400      	-0.10125100     	0.16305640      	2.39498900      	-0.12660390     	0.50424160      	2.39193000      	-0.09233098     	0.68212780      	2.39643900      	-0.22490940     	0.36581940      	2.29447800      	-0.34522340     	0.17005380      	2.16810800      	-0.42107280     	-0.06109334     	2.03071200      	0.02374497      	0.49663110      	2.55995700      	0.17005220      	0.71677990      	2.70467800      	0.27391780      	0.92090870      	2.79485300      	-0.11232400     	0.02006579      	2.30979300      	-0.17501670     	-0.51303760     	2.30209600      	-0.17912960     	-0.89385860     	2.33389000      	0.01022388      	0.03071560      	2.40330700      	-0.05931184     	-0.53713120     	2.40391800      	-0.11246920     	-0.89225980     	2.38344600      
0.30000000	-0.06334963     	0.10330180      	2.36457600      	-0.10125530     	0.16302620      	2.39501200      	-0.12661650     	0.50426560      	2.39194600      	-0.09239287     	0.68229220      	2.39656300      	-0.22490460     	0.36582080      	2.29448000      	-0.34514930     	0.16999720      	2.16809100      	-0.42097320     	-0.06111519     	2.03052400      	0.02324271      	0.49586100      	2.55920400      	0.16963490      	0.71622250      	2.70410200      	0.27397970      	0.92101730      	2.79493700      	-0.11230990     	0.02006658      	2.30979100      	-0.17502480     	-0.51299980     	2.30199800      	-0.17912290     	-0.89385850     	2.33388100      	0.01017384      	0.03066255      	2.40330800      	-0.05971213     	-0.53761480     	2.40364800      	-0.11251550     	-0.89229150     	2.38339100      
0.33333330	-0.06334701     	0.10327030      	2.36456900      	-0.10126350     	0.16299330      	2.39504000      	-0.12662500     	0.50430930      	2.39198400      	-0.09242041     	0.68245240      	2.39665700      	-0.22489850     	0.36582130      	2.29448100      	-0.34508220     	0.16995310      	2.16807100      	-0.42087940     	-0.06112037     	2.03031800      	0.02283269      	0.49523310      	2.55859000      	0.16926080      	0.71579610      	2.70359200      	0.27408070      	0.92117050      	2.79505300      	-0.11229820     	0.02006648      	2.30978800      	-0.17504050     	-0.51296220     	2.30189600      	-0.17911600     	-0.89385830     	2.33387000      	0.01010938      	0.03060104      	2.40331600      	-0.06005885     	-0.53803040     	2.40341700      	-0.11257340     	-0.89230500     	2.38333600      
0.36666670	-0.06335259     	0.10322200      	2.36456000      	-0.10128260     	0.16294950      	2.39507100      	-0.12663790     	0.50435750      	2.39202300      	-0.09244312     	0.68260010      	2.39673200      	-0.22488590     	0.36582260      	2.29448600      	-0.34500560     	0.16982970      	2.16799100      	-0.42079350     	-0.06111991     	2.03011800      	0.02243861      	0.49462550      	2.55803400      	0.16893920      	0.71532780      	2.70314900      	0.27420820      	0.92131640      	2.79513100      	-0.11228770     	0.02006600      	2.30978300      	-0.17505770     	-0.51292540     	2.30179700      	-0.17908850     	-0.89385760     	2.33385200      	0.01000204      	0.03050805      	2.40333000      	-0.06037154     	-0.53837360     	2.40321000      	-0.11263020     	-0.89231730     	2.38328400      
0.40000000	-0.06336240     	0.10317540      	2.36455000      	-0.10130740     	0.16290550      	2.39510400      	-0.12665080     	0.50440540      	2.39206200      	-0.09246487     	0.68274500      	2.39680300      	-0.22487040     	0.36582360      	2.29449200      	-0.34494240     	0.16978920      	2.16793900      	-0.42071530     	-0.06110254     	2.02992200      	0.02213148      	0.49415130      	2.55761000      	0.16870500      	0.71490310      	2.70287100      	0.27435970      	0.92146490      	2.79518300      	-0.11227920     	0.02006606      	2.30977800      	-0.17507550     	-0.51289090     	2.30170200      	-0.17907840     	-0.89385740     	2.33384000      	0.00988369      	0.03041335      	2.40334700      	-0.06063359     	-0.53866490     	2.40304300      	-0.11267930     	-0.89233080     	2.38323800      
0.43333330	-0.06337350     	0.10313080      	2.36454300      	-0.10133780     	0.16286010      	2.39514000      	-0.12666430     	0.50445320      	2.39210600      	-0.09248780     	0.68281270      	2.39684600      	-0.22485350     	0.36582410      	2.29450000      	-0.34488130     	0.16977800      	2.16789700      	-0.42064040     	-0.06108077     	2.02970800      	0.02189944      	0.49383780      	2.55735000      	0.16850000      	0.71415990      	2.70301600      	0.27440470      	0.92151180      	2.79520800      	-0.11227120     	0.02006600      	2.30977200      	-0.17510300     	-0.51285460     	2.30160000      	-0.17907390     	-0.89385720     	2.33382800      	0.00976086      	0.03031964      	2.40337200      	-0.06088207     	-0.53892620     	2.40289400      	-0.11272350     	-0.89234390     	2.38319600      
0.46666670	-0.06339460     	0.10299610      	2.36453800      	-0.10138560     	0.16273920      	2.39520000      	-0.12667300     	0.50447820      	2.39214400      	-0.09250972     	0.68283780      	2.39689300      	-0.22483090     	0.36581750      	2.29450900      	-0.34482570     	0.16977610      	2.16785600      	-0.42057020     	-0.06105385     	2.02949300      	0.02170233      	0.49357300      	2.55713500      	0.16639880      	0.70983160      	2.70319600      	0.27440040      	0.92150770      	2.79523500      	-0.11226240     	0.02005379      	2.30977300      	-0.17513000     	-0.51281820     	2.30150300      	-0.17907330     	-0.89385650     	2.33381500      	0.00962979      	0.03019754      	2.40338300      	-0.06111312     	-0.53916050     	2.40275800      	-0.11276560     	-0.89236120     	2.38315700      
0.50000000	-0.06341615     	0.10286430      	2.36454200      	-0.10143610     	0.16261470      	2.39527200      	-0.12668250     	0.50449990      	2.39218900      	-0.09253596     	0.68265980      	2.39710800      	-0.22481910     	0.36580910      	2.29451600      	-0.34477450     	0.16978380      	2.16781200      	-0.42050590     	-0.06102351     	2.02928400      	0.02152523      	0.49333860      	2.55695200      	0.16395450      	0.70502680      	2.70263800      	0.27435290      	0.92147860      	2.79526600      	-0.11225340     	0.02003931      	2.30977600      	-0.17515640     	-0.51278410     	2.30141100      	-0.17907800     	-0.89385470     	2.33380100      	0.00950494      	0.03007749      	2.40340800      	-0.06133656     	-0.53937670     	2.40262700      	-0.11280720     	-0.89237760     	2.38311800      
