0.00000000	162.127345208426	138.077161611262	165.362821194248	174.840506035311	178.277442953072	152.246051970321	156.469949634734	154.578778259807	170.448323194545	128.194885356239	
0.03333334	161.903824130654	138.115662175801	165.646838031165	175.008008475758	178.282133763722	152.251439811173	156.521747934198	154.484268784687	170.479407915162	128.159059383310	
0.06666667	161.432198147070	138.296908121785	165.237123408442	175.254171905464	178.351021868724	152.172015379981	156.523144784267	154.336977635178	170.532539358998	128.137811647106	
0.10000000	161.039558120638	138.332401191696	165.006224895402	175.417426090740	178.396521764686	152.133624701332	156.501870102926	154.294275518412	170.487968904940	128.117427681204	
0.13333330	160.892126598165	138.347014956790	164.740679447716	175.598739307675	178.342676106453	152.152359280375	156.543022366496	154.219223861501	170.484216207810	128.114786924354	
0.16666670	160.984121017943	138.412991634783	164.657282727103	176.100383605917	178.376062691244	152.092861449498	156.527281601232	153.910201598117	170.480537145241	128.149391613938	
0.20000000	160.994144495159	138.409536258169	164.714267140271	176.050599907996	178.360235514102	152.104642856072	156.543396946978	154.015726735344	170.500264918288	128.151474132219	
0.23333330	161.002243581025	138.438012547179	164.771445625808	176.009982914491	178.346540940141	152.135515716169	156.561903684293	154.192763748483	170.515743697059	128.091883084234	
0.26666670	161.450508965579	138.628039248676	164.656831372738	176.167475699069	178.313669012779	152.134318134787	156.566591748726	154.028972109196	170.591483538969	128.148196825654	
0.30000000	161.620176307621	138.623848387921	164.700361038898	176.102043520500	178.381378515828	152.081650835960	156.495430792015	154.042307365942	170.589880959578	128.161279824289	
0.33333330	170.148124888608	137.751520030178	130.831430332857	157.919703192082	177.763870622728	139.714394495273	152.578347159969	152.382128962850	174.301085074061	136.356366066053	
0.36666670	170.168921856271	137.760955579053	130.902648698781	158.038607347250	177.764513795920	139.743712444072	151.142972242579	152.426983714928	174.290918014800	136.454551969232	
0.40000000	170.390410270137	137.765605914441	131.694712356322	158.153635561067	177.741997176866	139.741394898117	151.514801862548	152.299883488400	174.231270009818	136.461773011234	
0.43333330	170.416569120914	137.769155688649	131.714948612074	157.114887803388	177.738221867978	139.749406781871	151.543092215171	152.306227347960	174.231423445015	136.468956470573	
0.46666670	170.312614631654	137.769863610679	131.539815855186	156.963112977664	177.752788914480	139.717677273618	151.722035370581	152.449384463317	174.240296946560	136.479831667308	
0.50000000	170.590729138817	137.772219489784	131.551682666758	156.205675305172	177.779301475122	139.752454225890	151.828275123224	152.410331469267	174.263282203672	136.425469509021	
0.53333340	170.607814643033	137.738078646459	131.215542555240	156.453236053106	177.672324526852	139.754334808112	151.849441047283	152.714366517115	174.241608528835	136.433336479664	
0.56666670	170.625530302621	137.680926233254	130.899239510529	156.722061676283	177.846306160538	139.721350699541	151.871635196749	152.843461807109	174.223552656234	136.463300851026	
0.60000000	170.720984888725	137.680335254726	130.499539478742	156.712313556530	177.891158699121	139.734695359876	151.759530671913	152.881868780183	174.330388592680	136.498364769082	
0.63333330	170.655156413822	137.671978801224	130.500657315399	156.825343460657	177.929795374318	139.704093747897	152.542021759630	152.902338689292	174.348633176774	136.586760292351	
0.66666670	170.851196308407	136.547239199336	171.866236551585	144.951237066099	178.913371915573	139.869501132407	144.332712921809	154.344696178664	175.649680635440	137.595330166875	
0.70000000	170.862423608745	136.575038048075	171.389112351722	144.922062521233	178.937996526388	139.909417897224	143.967658172171	154.509484049223	175.609489361906	137.522370241504	
0.73333330	170.575271960771	136.567062303125	171.018777720719	145.019765120159	178.978109423278	139.900775315885	143.620384419292	154.597468766163	175.577420292093	137.510258437130	
0.76666670	170.564410039416	136.567240491437	169.351667130662	145.004549181602	178.965718088760	139.917310436104	143.365730605439	154.552089059327	175.561052040688	137.516397091722	
0.80000000	170.626003555416	136.570435058597	169.281780798207	145.057671556499	178.947335982323	139.936865835159	143.159588161595	154.349575483268	175.683610979185	137.537066314908	
0.83333330	170.569194223121	136.578463587543	169.231210070303	145.059215269231	178.937841119090	139.953399859632	142.981162903105	154.256413830583	175.630729124965	137.544985504325	
0.86666670	170.858049523191	136.616703869794	169.082975607764	145.013715574552	179.007583686829	139.927679286951	142.886034065233	154.234815405334	175.632100839708	137.535484661775	
0.90000000	170.671060255968	136.612161704771	169.543058030281	144.955308737828	178.996473636597	139.963384576029	142.868474428313	154.296888253346	175.551288412845	137.502422251788	
0.93333330	170.657332130843	136.612042679681	169.334927049024	144.871320305087	178.969594766781	139.973844788947	142.848684136057	154.250896211947	175.495022989364	137.496182011379	
0.96666660	171.073561293275	136.596678582789	169.667630735616	144.852242614407	178.938162967650	139.997904324462	142.805061119004	154.357316873763	175.477534416302	137.492915850108	
1.00000000	171.436167355276	136.577834316246	169.350778365817	144.863659052083	178.910723039967	139.998662429287	142.836705521698	154.510575332199	175.431834461613	137.506100719217	
1.03333300	171.412637023067	136.575609030581	169.222276440270	144.817156499442	178.863170641771	139.994771700272	142.776702481283	154.454230372307	175.459495305592	137.527702253061	
1.06666700	171.381236133881	136.573842398104	169.115015836150	144.787787621155	178.855236992596	139.990091910921	142.771021330332	154.534895372713	175.449784910411	137.530249734231	
1.10000000	171.280740457973	136.576690671974	168.980621093627	144.736798672422	178.901169347497	140.059887825237	142.897157567579	154.701325791073	175.421501899680	137.533294068403	
1.13333300	171.285734980221	136.645286212408	171.943266566928	144.630907507844	178.818005927246	140.054177596819	143.092380547250	154.743894804357	175.385372204951	137.552020158252	
1.16666700	171.427583127784	136.640398153165	169.268733576032	144.595376321143	178.780432867104	140.073942946897	143.128763617068	154.787005268798	175.331686474267	137.528079400987	
1.20000000	171.237276452420	136.648672333462	169.643100366300	144.577508835940	178.781347458191	140.084555655206	143.087677020509	154.804601242609	175.423797079771	137.503525385951	
1.23333300	171.180316189905	136.660440624301	169.500000724077	144.555314834409	178.709225641265	140.057857635549	143.088681823599	154.733079194031	175.427631453288	137.507801326495	
