0.00000000	0.07886920	0.24926010	2.52273100	0.08423682	0.60303490	2.53174300	0.27783220	0.52394010	2.52679400	0.56321070	0.53459860	2.54300300	0.80068710	0.54036100	2.52402900
0.03333334	0.07889975	0.24925280	2.52289400	0.08418299	0.60299690	2.53174500	0.27778610	0.52397740	2.52693300	0.56323680	0.53475500	2.54332400	0.80075260	0.54037330	2.52481200
0.06666667	0.07884047	0.24929550	2.52308300	0.08401506	0.60272620	2.53183300	0.27799430	0.52391480	2.52722600	0.56249740	0.53485890	2.54483000	0.80001620	0.54017670	2.52500700
0.10000000	0.07873917	0.24932950	2.52322900	0.08349495	0.60241170	2.53172300	0.27808860	0.52417590	2.52775600	0.56130970	0.53439030	2.54658600	0.79877940	0.54060110	2.52499900
0.13333330	0.07868371	0.24928000	2.52348800	0.08359485	0.60224990	2.53191800	0.27826640	0.52427320	2.52855300	0.56142530	0.53463650	2.54701300	0.79891900	0.54033550	2.52506000
0.16666670	0.07863635	0.24933600	2.52363700	0.08360817	0.60200070	2.53188200	0.27827350	0.52419080	2.52914100	0.56156630	0.53479920	2.54741100	0.79908980	0.53998940	2.52531400
0.20000000	0.07865436	0.24925480	2.52385600	0.08359849	0.60180630	2.53209700	0.27831850	0.52410540	2.52926900	0.56136290	0.53445770	2.54800500	0.79887600	0.54052510	2.52554600
0.23333330	0.07871937	0.24933140	2.52401900	0.08347311	0.60183130	2.53207600	0.27841090	0.52399980	2.52960700	0.56186720	0.53465640	2.54851200	0.79937830	0.54099440	2.52555700
0.26666670	0.07884066	0.24927200	2.52412500	0.08313628	0.60142810	2.53172600	0.27845670	0.52392450	2.52958700	0.56135620	0.53450260	2.54926200	0.79884960	0.54096670	2.52538900
0.30000000	0.07902187	0.24920850	2.52438400	0.08443230	0.60135480	2.53252600	0.27851670	0.52385720	2.52985200	0.56199440	0.53436310	2.54965900	0.79951600	0.54098380	2.52600900
0.33333330	0.07893416	0.24925940	2.52449100	0.08411743	0.60185720	2.53251200	0.27882770	0.52363100	2.53022400	0.56233050	0.53454670	2.54977900	0.79989190	0.54090020	2.52635200
0.36666670	0.07920104	0.24938640	2.52518300	0.08655852	0.60424100	2.53540600	0.27890580	0.52362210	2.53058000	0.56219850	0.53480060	2.55005100	0.79980020	0.54078530	2.52683200
0.40000000	0.07917825	0.24922080	2.52545500	0.08648331	0.60415730	2.53548900	0.27865590	0.52355690	2.53037300	0.56219200	0.53482600	2.55019700	0.79981650	0.54068780	2.52691500
0.43333330	0.07913288	0.24928260	2.52561900	0.08548559	0.60330920	2.53557500	0.27857070	0.52359340	2.53046700	0.56249350	0.53489320	2.55048100	0.80013440	0.54064360	2.52701400
0.46666670	0.07940879	0.24946970	2.52604100	0.08553378	0.60362480	2.53582900	0.27860330	0.52367850	2.53060700	0.56169100	0.53462950	2.55091100	0.79932250	0.54066200	2.52691700
0.50000000	0.07940007	0.24949490	2.52617400	0.08589137	0.60351030	2.53569700	0.27865110	0.52358980	2.53075900	0.56122220	0.53434770	2.55138300	0.79885230	0.54065200	2.52708700
0.53333340	0.07941640	0.24954350	2.52622200	0.08571064	0.60284500	2.53498700	0.27858580	0.52357070	2.53076000	0.56057920	0.53405840	2.55204600	0.79820330	0.54105910	2.52767300
0.56666670	0.07939852	0.24963470	2.52636900	0.08572893	0.60270390	2.53495300	0.27858250	0.52372000	2.53121300	0.56070540	0.53432210	2.55222000	0.79835190	0.54103090	2.52778100
0.60000000	0.07944403	0.24956490	2.52655900	0.08528276	0.60255460	2.53514400	0.27848130	0.52359250	2.53136200	0.56032900	0.53407770	2.55241000	0.79798820	0.54112580	2.52809700
0.63333330	0.07939268	0.24951340	2.52672900	0.08548369	0.60267340	2.53586200	0.27838620	0.52355370	2.53161900	0.56044040	0.53420230	2.55238700	0.79813320	0.54116950	2.52840300
0.66666670	0.07925043	0.24956370	2.52694200	0.08503076	0.60256730	2.53593800	0.27830590	0.52340320	2.53179800	0.56069740	0.53450240	2.55270000	0.79841220	0.54108720	2.52857000
0.70000000	0.07919580	0.24941720	2.52726000	0.08504303	0.60232400	2.53624400	0.27817180	0.52302620	2.53230900	0.56086750	0.53502080	2.55316200	0.79859110	0.54094020	2.52840900
0.73333330	0.07893021	0.24930320	2.52748700	0.08448394	0.60141520	2.53673000	0.27802900	0.52296140	2.53244600	0.56069930	0.53488930	2.55406200	0.79840330	0.54102890	2.52859500
0.76666670	0.07892216	0.24936280	2.52768300	0.08466631	0.60131260	2.53732700	0.27811810	0.52298970	2.53296900	0.56359350	0.53539330	2.55475800	0.80133340	0.54067780	2.52912300
0.80000000	0.07885089	0.24949700	2.52782000	0.08450146	0.60150020	2.53761100	0.27823310	0.52296950	2.53333200	0.56482650	0.53567830	2.55533900	0.80258460	0.54092840	2.52953000
0.83333330	0.07876521	0.24963060	2.52794500	0.08419410	0.60165730	2.53762200	0.27809940	0.52296330	2.53347000	0.56485040	0.53587810	2.55547000	0.80263520	0.54086230	2.52954000
0.86666670	0.07878300	0.24956000	2.52815100	0.08426382	0.60113390	2.53733500	0.27791710	0.52287370	2.53366900	0.56417850	0.53613600	2.55557900	0.80205010	0.54020820	2.53057000
0.90000000	0.07877338	0.24953570	2.52839700	0.08445344	0.60109510	2.53777500	0.27773700	0.52300290	2.53384700	0.56381350	0.53588120	2.55581200	0.80169650	0.54039530	2.53068300
0.93333330	0.07856858	0.24950610	2.52869100	0.08375907	0.60071770	2.53782400	0.27768530	0.52306420	2.53413900	0.56490170	0.53642670	2.55600800	0.80281320	0.54031120	2.53069500
0.96666660	0.07812117	0.24932720	2.52913000	0.08318590	0.60068130	2.53831900	0.27758440	0.52304540	2.53447600	0.56389830	0.53582730	2.55607700	0.80182900	0.54086500	2.53110500
1.00000000	0.07787680	0.24927980	2.52945200	0.08251484	0.60012980	2.53953200	0.27755030	0.52299130	2.53504700	0.56392680	0.53589480	2.55616200	0.80188170	0.54087930	2.53115500
1.03333300	0.07785683	0.24914030	2.52967500	0.08257997	0.59986260	2.54014400	0.27739380	0.52288900	2.53519400	0.56318320	0.53625230	2.55635100	0.80117240	0.54081860	2.53139300
1.06666700	0.07780230	0.24929320	2.52987100	0.08285558	0.60025220	2.54050400	0.27728920	0.52292210	2.53537800	0.56470300	0.53653280	2.55674900	0.80274170	0.54096540	2.53223800
1.10000000	0.07769837	0.24921830	2.53003000	0.08264950	0.60036760	2.54042900	0.27718030	0.52287610	2.53563500	0.56467450	0.53610610	2.55703400	0.80273680	0.54123960	2.53276500
1.13333300	0.07769703	0.24934530	2.53022500	0.08307085	0.60063550	2.54071200	0.27734860	0.52284970	2.53598900	0.56586610	0.53584460	2.55760200	0.80391560	0.54188700	2.53288100
1.16666700	0.07772422	0.24921640	2.53048200	0.08315227	0.60104880	2.54093000	0.27726880	0.52269260	2.53619600	0.56536840	0.53599470	2.55768400	0.80349810	0.54130320	2.53376200
1.20000000	0.07760099	0.24951750	2.53057800	0.08335052	0.60143750	2.54080000	0.27771700	0.52262600	2.53694600	0.56202290	0.53524900	2.55779900	0.80017510	0.54131910	2.53434300
1.23333300	0.07772092	0.24956130	2.53090900	0.08392955	0.60210530	2.54130400	0.27767170	0.52263960	2.53698500	0.56097260	0.53450450	2.55802600	0.79915920	0.54141210	2.53559500
1.26666700	0.07776444	0.24961380	2.53103100	0.08419103	0.60246330	2.54149300	0.27773630	0.52254960	2.53726600	0.56288950	0.53500090	2.55857000	0.80109320	0.54133670	2.53561600
1.30000000	0.07771955	0.24967650	2.53128600	0.08389355	0.60262550	2.54231600	0.27791990	0.52253720	2.53804500	0.56284650	0.53486340	2.55864300	0.80117270	0.54008880	2.53798600
1.33333300	0.07787454	0.24941220	2.53165900	0.08414542	0.60262470	2.54331200	0.27767600	0.52251880	2.53831500	0.56294280	0.53449380	2.55900100	0.80127970	0.54016100	2.53836900
1.36666700	0.07812172	0.24938390	2.53208900	0.08499715	0.60322210	2.54403100	0.27779790	0.52257870	2.53872700	0.56320260	0.53429370	2.55934100	0.80156010	0.54025330	2.53893100
1.40000000	0.07816757	0.24943810	2.53244000	0.08507032	0.60314640	2.54424600	0.27800730	0.52242290	2.53890200	0.56501660	0.53358020	2.56012400	0.80333770	0.54057120	2.53861500
1.43333300	0.07825512	0.24956020	2.53254300	0.08520324	0.60311730	2.54428200	0.27802070	0.52245030	2.53896600	0.56502010	0.53349710	2.56010000	0.80336670	0.54055130	2.53874700
1.46666700	0.07836054	0.24949810	2.53270400	0.08523673	0.60305320	2.54479600	0.27819850	0.52224060	2.53927900	0.56499530	0.53340180	2.56018200	0.80336200	0.54053410	2.53881300
1.50000000	0.07833739	0.24932130	2.53314700	0.08458856	0.60255310	2.54559700	0.27812790	0.52220360	2.53954900	0.56406180	0.53283910	2.56019800	0.80244850	0.54048620	2.53931300
1.53333300	0.07840500	0.24947150	2.53332900	0.08476932	0.60305140	2.54602600	0.27830670	0.52228270	2.53971700	0.56370800	0.53247480	2.56049700	0.80212410	0.54032560	2.54016900
1.56666700	0.07847808	0.24948010	2.53352700	0.08497074	0.60322290	2.54618800	0.27834390	0.52227260	2.53985600	0.56271860	0.53178350	2.56080200	0.80115180	0.53983560	2.54065700
1.60000000	0.07868714	0.24936480	2.53397500	0.08492165	0.60331740	2.54655600	0.27834350	0.52207920	2.53997300	0.56156180	0.53164670	2.56111000	0.80004550	0.53922370	2.54170200
1.63333300	0.07880990	0.24932830	2.53416600	0.08505946	0.60356570	2.54673200	0.27827790	0.52194580	2.54008600	0.56132110	0.53118600	2.56143900	0.79981550	0.53908370	2.54225500
1.66666700	0.07924403	0.24908270	2.53438100	0.08519366	0.60338380	2.54670400	0.27828300	0.52162860	2.54022300	0.56267360	0.53004590	2.56181300	0.80121820	0.53718330	2.54304300
1.70000000	0.07963113	0.24922790	2.53463400	0.08528645	0.60361090	2.54679900	0.27829770	0.52157550	2.54036800	0.56334600	0.52989040	2.56189900	0.80195150	0.53572960	2.54354500
1.73333300	0.08011071	0.24925250	2.53490000	0.08604428	0.60405650	2.54727900	0.27844630	0.52132550	2.54047900	0.56368950	0.52920110	2.56232200	0.80232530	0.53453410	2.54399300
1.76666700	0.08024089	0.24921590	2.53516300	0.08600425	0.60401030	2.54761200	0.27864990	0.52102960	2.54068900	0.56341220	0.52838500	2.56243700	0.80206370	0.53387620	2.54417600
1.80000000	0.08022042	0.24919890	2.53529400	0.08561506	0.60393080	2.54769800	0.27862150	0.52085920	2.54073800	0.56239630	0.52740450	2.56244900	0.80108740	0.53182290	2.54427400
1.83333300	0.08050895	0.24911500	2.53547600	0.08567036	0.60391570	2.54773000	0.27864930	0.52072880	2.54079500	0.56224330	0.52680760	2.56249200	0.80094200	0.53166070	2.54436500
1.86666700	0.08057419	0.24919480	2.53550800	0.08561203	0.60390320	2.54773800	0.27899420	0.52069280	2.54109700	0.56248070	0.52606170	2.56248000	0.80119740	0.53069910	2.54423700
1.90000000	0.08050952	0.24922310	2.53562400	0.08563424	0.60387850	2.54779500	0.27907840	0.52060530	2.54119000	0.56220220	0.52567140	2.56243000	0.80094650	0.52996460	2.54456000
1.93333300	0.08069430	0.24958780	2.53584100	0.08648464	0.60481070	2.54826000	0.27953730	0.52040400	2.54149700	0.56214060	0.52532890	2.56234600	0.80089920	0.52985750	2.54478000
1.96666700	0.08072714	0.24957750	2.53604600	0.08756985	0.60482400	2.54870700	0.27957270	0.52039810	2.54150700	0.55979310	0.52443390	2.56202200	0.79855100	0.52979740	2.54488700
2.00000000	0.08083372	0.24958450	2.53613600	0.08758105	0.60490420	2.54874900	0.27980140	0.52035190	2.54165000	0.55921970	0.52407100	2.56197200	0.79798700	0.52908560	2.54435500
2.03333300	0.08105153	0.24958010	2.53619300	0.08914477	0.60460010	2.54878700	0.27983080	0.52030150	2.54167400	0.55844470	0.52387620	2.56202200	0.79722290	0.52877580	2.54437100
2.06666700	0.08108044	0.24946950	2.53629300	0.08870149	0.60429730	2.54877400	0.27982560	0.52002450	2.54164600	0.55820610	0.52366440	2.56194800	0.79699350	0.52843080	2.54413300
2.10000000	0.08102649	0.24942970	2.53630900	0.08835199	0.60401270	2.54878000	0.27979640	0.51998000	2.54162500	0.55807920	0.52349180	2.56192200	0.79687520	0.52834040	2.54420000
2.13333300	0.08104113	0.24935300	2.53636200	0.08832541	0.60391000	2.54872300	0.27992750	0.51959730	2.54170300	0.55783160	0.52345070	2.56182600	0.79664400	0.52779660	2.54400600
2.16666700	0.08080547	0.24941900	2.53627800	0.08833913	0.60395810	2.54871700	0.27990460	0.51956270	2.54164800	0.55761700	0.52299540	2.56181300	0.79642840	0.52724180	2.54337200
2.20000000	0.08070153	0.24933270	2.53629100	0.08817094	0.60384230	2.54849200	0.27991040	0.51954940	2.54164300	0.55555650	0.52222230	2.56096800	0.79437940	0.52699510	2.54341300
2.23333300	0.08050188	0.24938640	2.53625700	0.08800121	0.60378770	2.54822800	0.28011610	0.51943480	2.54159300	0.55517820	0.52181300	2.56061400	0.79400680	0.52666420	2.54317300
2.26666700	0.08042005	0.24955060	2.53613600	0.08855204	0.60384510	2.54770600	0.28012380	0.51940530	2.54152100	0.55537070	0.52131410	2.56040400	0.79420840	0.52611180	2.54319600
2.30000000	0.08057995	0.24960140	2.53608400	0.08906040	0.60391160	2.54780800	0.28013840	0.51940120	2.54126200	0.55425990	0.51958600	2.55938900	0.79309110	0.52505990	2.54260100
2.33333300	0.08089004	0.24963480	2.53597100	0.09111860	0.60378970	2.54720300	0.28032630	0.51897510	2.54079300	0.55482440	0.51909080	2.55924700	0.79366140	0.52365570	2.54130200
2.36666700	0.08143227	0.24989760	2.53562500	0.09248009	0.60372440	2.54632200	0.28072340	0.51858960	2.54049700	0.55575240	0.51821140	2.55874700	0.79458840	0.52272370	2.54046200
2.40000000	0.08148085	0.24996800	2.53559100	0.09281500	0.60366020	2.54599200	0.28110230	0.51861060	2.54059300	0.55563450	0.51745450	2.55840800	0.79447800	0.52165930	2.53995100
2.43333300	0.08166847	0.24993950	2.53545100	0.09263890	0.60309590	2.54532500	0.28136820	0.51830650	2.54035300	0.55777410	0.51588700	2.55743900	0.79661970	0.52020250	2.53878300
2.46666700	0.08216015	0.25011560	2.53507800	0.09327649	0.60322030	2.54486400	0.28177290	0.51815800	2.53988100	0.55829830	0.51528200	2.55683000	0.79714700	0.51853030	2.53715400
2.50000000	0.08219118	0.25007370	2.53501000	0.09339976	0.60324010	2.54482200	0.28194550	0.51802050	2.53962400	0.55887090	0.51421480	2.55573400	0.79772340	0.51614700	2.53528600
2.53333300	0.08228661	0.25007030	2.53483500	0.09310890	0.60283320	2.54395100	0.28232150	0.51774530	2.53907400	0.55896220	0.51374970	2.55522600	0.79774150	0.51293410	2.53208000
