0.00000000	173.653824780280	137.307634545656	159.907577625669	156.210159078906	177.205740435260	136.595141984220	152.794327480047	156.088750863762	177.148401072527	137.711629268380	
0.03333334	173.678875384743	137.253799400623	159.959902611797	156.876428225099	177.314023221707	136.620199285683	152.914021172533	156.034660360779	176.612584161379	137.753060668913	
0.06666667	173.691949865607	137.216686571783	159.817957490079	157.018192577363	177.270301699339	136.755392515795	153.042646033067	156.103989706111	176.377129188466	137.710691312253	
0.10000000	173.952614636022	137.159766569708	159.881250955051	157.371149188841	177.315759144573	136.741191536778	153.114828165220	156.084170905190	176.405054104934	137.719682278249	
0.13333330	174.028620703868	137.127578140253	159.962718829704	157.428470660928	177.743976386058	136.808277764628	153.114990792693	156.059203531296	176.314159471019	137.725873864165	
0.16666670	174.004498422785	137.093502498824	159.776317539352	157.684123482292	177.758049849444	136.758551792442	153.113271238952	156.086474059469	176.187958851779	137.707125999928	
0.20000000	174.313073896459	137.065305038866	159.767386786734	157.674591672965	177.712328552638	136.741939444381	153.198005214761	156.156732083593	176.133581898607	137.676950569518	
0.23333330	174.238441524335	137.193312529663	159.485901667179	156.650129380711	177.651299994120	136.854155026710	153.179654403182	156.140010421509	176.155572069969	137.575643720924	
0.26666670	174.102128052942	137.133628519075	159.554173786827	157.345934577730	177.803454806173	136.943013946646	153.114115396469	156.195135473073	176.167985671700	137.664582767423	
0.30000000	174.309429028971	137.103970644745	159.729470082399	157.523856372507	177.768497787826	136.962281831462	153.096310169980	156.249187727737	176.206936746334	137.653545907618	
0.33333330	174.094974733794	137.119539525002	160.257324239525	157.461145855396	177.574121776410	137.020728025995	152.956617111110	156.273286541337	177.076731201000	137.647609349430	
0.36666670	173.737742173551	136.971345467062	160.845670425895	157.694189957416	177.681985685393	136.964934883175	152.766338663811	156.346416580764	177.008249352633	137.697033515027	
0.40000000	173.628098164938	136.920342875878	161.037171242408	158.095190621443	177.597956714209	137.042270051659	152.906787214155	156.315077800874	176.989012344439	137.768427360768	
0.43333330	173.643341261927	136.929869464335	161.165134722625	158.074546873302	177.638480551912	137.028155304012	153.096275048376	156.426131034786	176.984358579862	137.737281424748	
0.46666670	173.535245597720	136.915281316222	161.177139791547	158.173358815371	177.629176273281	137.046412369196	153.229795326454	156.343844668452	177.345166982953	137.736342506759	
0.50000000	173.512007835449	136.845862218945	161.518528988094	158.388512741468	177.641633794649	137.046457907748	153.216912805054	156.431326904523	177.298915973044	137.833986390904	
0.53333340	173.325218970222	136.818621063823	161.109715914013	158.932808873461	177.713002229799	137.033253256607	154.055612471425	156.639194307543	177.251962326897	137.844666993700	
0.56666670	173.361078358335	136.874448749429	160.336106279831	159.546168682717	177.727206852099	137.068781588309	154.428223817323	157.420211880570	177.181041378621	137.804260959514	
0.60000000	173.235350432332	136.880202986133	160.899536240256	160.510800094479	177.798402364559	137.061127587909	155.683927102111	157.924140587881	177.052985185257	137.826314834782	
0.63333330	173.385193194808	136.982326074418	161.298932684704	161.168087281297	177.733669574067	137.151450689518	155.679272533476	158.946184296720	177.086916451209	137.747027983177	
0.66666670	173.299747073247	137.059262835948	160.514050094247	162.175468291682	177.650537389031	137.181674041773	156.860361968563	160.047560090083	176.819893530087	137.617719928978	
0.70000000	173.257627603116	137.334670191803	161.733624297254	161.211578248217	177.411659274517	137.411976346517	157.840687018706	161.130661516084	177.056572653299	137.257893169269	
0.73333330	173.221247068897	137.475541816807	162.908301026663	162.712063784374	177.316728355683	137.402057750869	156.214155488408	163.910261784704	177.228365123341	137.304100865669	
0.76666670	173.365980853836	137.634382741847	161.496024982150	163.981266511349	177.310049866780	137.517893520363	156.757170156348	165.032721100646	177.097944151909	137.290869292633	
0.80000000	173.742815295499	137.744174215523	163.558968970460	164.589488072607	177.390867450099	137.769719849335	156.894525287251	165.975937123700	177.824093430512	137.182389646888	
0.83333330	173.784658510560	137.797915493162	162.910069300743	165.943899397990	177.335477103512	137.729798763417	156.395064404772	166.627162855815	177.720906778764	137.203665708208	
0.86666670	173.965650856785	137.836181359154	162.514022441572	167.958203050660	177.467367432564	137.763410310685	159.280565270300	167.739387102657	177.541706770142	137.196135244279	
0.90000000	174.046450269794	138.092756051677	162.355865538861	168.910771799419	177.280549937111	137.779273119887	159.092410539793	168.490167166488	177.428541383612	136.853123473817	
