0.33333330	0.06194776	0.14868220	2.58300100	0.06234735	0.21126280	2.64667600	0.05879629	0.59247300	2.66414000	0.04873315	0.78650530	2.69147300	-0.13450800	0.45019980	2.67261600	-0.40487150	0.37723570	2.62993700	-0.61455380	0.37574300	2.49881600	0.25359820	0.45656800	2.66684800	0.53678350	0.39101650	2.64194500	0.77139070	0.40940030	2.58100000	-0.02073281	0.06384179	2.56395400	-0.05489738	-0.50380550	2.59042300	-0.07056011	-0.89059570	2.59019800	0.14611550	0.06333053	2.56505600	0.17363700	-0.48723720	2.58668400	0.17916700	-0.88126160	2.59329100
0.36666670	0.06183730	0.14902740	2.58298300	0.06216279	0.21152750	2.64662900	0.05844624	0.59206220	2.66323300	0.04859114	0.78629100	2.69163700	-0.13457630	0.45026830	2.67258200	-0.40474480	0.37678260	2.63018000	-0.61423630	0.37538710	2.49870400	0.25491570	0.45656560	2.66743100	0.53581520	0.39116930	2.64186400	0.77061490	0.40682990	2.58086800	-0.02089892	0.06391584	2.56396700	-0.05494734	-0.50416620	2.59093400	-0.07126085	-0.89109620	2.59024900	0.14613050	0.06340550	2.56506900	0.17282410	-0.48991320	2.58729800	0.17896590	-0.88107280	2.59355900
0.40000000	0.06185126	0.14935180	2.58304300	0.06204834	0.21180970	2.64664400	0.05834087	0.59218930	2.66288400	0.04853679	0.78654020	2.69155000	-0.13457410	0.45021600	2.67254100	-0.40436740	0.37654920	2.63015400	-0.61389120	0.37401830	2.49875100	0.25679360	0.45705300	2.66828000	0.53547640	0.39089000	2.64141300	0.77046050	0.40565740	2.58105300	-0.02096282	0.06399365	2.56406500	-0.05502911	-0.50402030	2.59078600	-0.07015392	-0.89012250	2.59026100	0.14622410	0.06347997	2.56509600	0.17325720	-0.49188000	2.58745200	0.17897830	-0.88091540	2.59350100
0.43333330	0.06182735	0.14912290	2.58296600	0.06230130	0.21161350	2.64659400	0.05836719	0.59213050	2.66290900	0.04823322	0.78655480	2.69148300	-0.13454390	0.45023030	2.67227100	-0.40435550	0.37628520	2.63008100	-0.61369440	0.37126110	2.49841100	0.25200470	0.45829850	2.66643500	0.53549770	0.39030630	2.64115200	0.77057530	0.40282220	2.58056000	-0.02091556	0.06396496	2.56403000	-0.05508631	-0.50406990	2.59080700	-0.07073505	-0.88992570	2.59009300	0.14608470	0.06347570	2.56508500	0.17323680	-0.49224710	2.58718400	0.17906800	-0.88091330	2.59345000
0.46666670	0.06177489	0.14915150	2.58293000	0.06216181	0.21175070	2.64654500	0.05827382	0.59279970	2.66240700	0.04801527	0.78732550	2.69109300	-0.13444730	0.45022570	2.67188500	-0.40461520	0.37588180	2.62980600	-0.61317720	0.36700720	2.49696500	0.25225610	0.45854040	2.66665300	0.53517840	0.38954650	2.64088100	0.77030100	0.40136690	2.58029200	-0.02097523	0.06398270	2.56408500	-0.05496589	-0.50410000	2.59069500	-0.07333514	-0.89188540	2.59150400	0.14599630	0.06350964	2.56500600	0.17332780	-0.49318090	2.58714600	0.17929250	-0.88098190	2.59321300
0.50000000	0.06165953	0.14947690	2.58287500	0.06196390	0.21216990	2.64642800	0.05780620	0.59308820	2.66134900	0.04774324	0.78770100	2.68978000	-0.13460650	0.45004700	2.67164600	-0.40407610	0.37423800	2.62968700	-0.61201910	0.36243190	2.49600100	0.25254670	0.45893740	2.66691900	0.53461070	0.38893870	2.64057400	0.76965050	0.39783620	2.57887700	-0.02104630	0.06407513	2.56411300	-0.05497121	-0.50411150	2.59062200	-0.07261056	-0.89178850	2.59123300	0.14593560	0.06381703	2.56504100	0.17330740	-0.49377180	2.58711700	0.17926610	-0.88098190	2.59324300
0.53333340	0.06151523	0.14935040	2.58277700	0.06175357	0.21211890	2.64628000	0.05724970	0.59303460	2.66064100	0.04774650	0.78782630	2.68976300	-0.13465790	0.44995580	2.67149000	-0.40359310	0.37124290	2.62751900	-0.61131470	0.35352520	2.49416400	0.25251460	0.45867920	2.66685200	0.53411120	0.38545030	2.63973100	0.76901260	0.39359040	2.57717300	-0.02114426	0.06401518	2.56412100	-0.05505662	-0.50356750	2.59047500	-0.07044490	-0.89088050	2.59152400	0.14582810	0.06365589	2.56498100	0.17305330	-0.49438000	2.58708900	0.17939120	-0.88067380	2.59332500
0.56666670	0.06151930	0.14920970	2.58271900	0.06173910	0.21200340	2.64624700	0.05845998	0.59336200	2.66097500	0.04724949	0.78809450	2.68920900	-0.13451860	0.44941480	2.67097500	-0.40098490	0.36661610	2.62582500	-0.60876790	0.34568760	2.49309000	0.25246110	0.45873110	2.66698300	0.53245630	0.38115060	2.63921800	0.76714210	0.38900040	2.57553600	-0.02116822	0.06395309	2.56411900	-0.05490677	-0.50306300	2.59037400	-0.07034844	-0.89074900	2.59078800	0.14569120	0.06352735	2.56486400	0.17297050	-0.49495870	2.58707400	0.17955800	-0.88072560	2.59320000
0.60000000	0.06146859	0.14889380	2.58256700	0.06157897	0.21183040	2.64606900	0.05804979	0.59342290	2.66032900	0.04715037	0.78830810	2.68901400	-0.13431240	0.44907080	2.67039400	-0.40128870	0.36120150	2.62336900	-0.60914510	0.33174200	2.49258800	0.25229320	0.45866230	2.66705800	0.52876240	0.37592290	2.63836800	0.76280490	0.37471880	2.57109200	-0.02111533	0.06373635	2.56409400	-0.05488607	-0.50318210	2.59020500	-0.07016727	-0.89048080	2.58965500	0.14562280	0.06341212	2.56483700	0.17332980	-0.49571740	2.58700200	0.18004340	-0.87913520	2.59401500
0.63333330	0.06150768	0.14844270	2.58244300	0.06097507	0.21156140	2.64600800	0.05871298	0.59383970	2.66058400	0.04711701	0.78869390	2.68819700	-0.12765910	0.45064850	2.66681500	-0.40097220	0.35461910	2.61978000	-0.60913510	0.32180180	2.49042600	0.25391510	0.45774280	2.66799500	0.52838750	0.36916070	2.63573900	0.76158970	0.36103410	2.56536100	-0.02108525	0.06370834	2.56406000	-0.05522185	-0.50221990	2.58961300	-0.07015035	-0.88922860	2.58924700	0.14542180	0.06303448	2.56479200	0.17345280	-0.49609440	2.58702300	0.17989770	-0.87911280	2.59402200
0.66666670	0.06157320	0.14744800	2.58227700	0.06116552	0.21072620	2.64586000	0.05920056	0.59351580	2.66054100	0.04706424	0.78843210	2.68817300	-0.12808540	0.45003310	2.66652000	-0.40000910	0.34705860	2.61761700	-0.60704340	0.30364460	2.48971800	0.25267340	0.45747110	2.66758100	0.52485500	0.36161780	2.63334900	0.75828490	0.35279920	2.56397000	-0.02095937	0.06325649	2.56395200	-0.05538166	-0.50253780	2.58950700	-0.07025153	-0.88905020	2.58727500	0.14516660	0.06237203	2.56481100	0.17339380	-0.49615870	2.58710200	0.17980530	-0.87912740	2.59343600
0.70000000	0.06076377	0.14422410	2.58153800	0.06129141	0.20808020	2.64515100	0.05937410	0.59284040	2.66013000	0.04704017	0.78784070	2.68793300	-0.12827860	0.44979750	2.66654700	-0.39757860	0.34067220	2.61725200	-0.60066250	0.28123430	2.48943000	0.24251620	0.45350180	2.66221800	0.51935960	0.35470380	2.63094700	0.75236150	0.33711790	2.56176500	-0.02085516	0.06218898	2.56380900	-0.05544773	-0.50255200	2.58947200	-0.07001626	-0.88996140	2.58935000	0.14308110	0.06044126	2.56444000	0.17358550	-0.49671090	2.58722800	0.18000250	-0.87905050	2.59343500
0.73333330	0.06055184	0.14279810	2.58147200	0.06111949	0.20696160	2.64501600	0.05923568	0.59265070	2.65985000	0.04672808	0.78771820	2.68760700	-0.12854850	0.44933340	2.66652800	-0.38179370	0.32850950	2.62048500	-0.58700310	0.27469310	2.49367000	0.24205170	0.45335850	2.66202600	0.51406760	0.34655880	2.62931100	0.74499430	0.31492320	2.55765500	-0.02075442	0.06116772	2.56410800	-0.05562931	-0.50277110	2.58929400	-0.07074891	-0.89053110	2.59002200	0.14258910	0.05941113	2.56438200	0.17340370	-0.49691190	2.58721600	0.17933610	-0.88056400	2.59349600
0.76666670	0.06023609	0.14157030	2.58147100	0.06082467	0.20610650	2.64506900	0.05895424	0.59280470	2.66005800	0.04649989	0.78790780	2.68732400	-0.12877610	0.44897740	2.66654300	-0.37438200	0.32233140	2.62060200	-0.57690690	0.25869250	2.49404200	0.24082130	0.45308540	2.66204600	0.50911320	0.33815050	2.62777400	0.74004930	0.30737850	2.55566500	-0.02061123	0.06053074	2.56426400	-0.05564902	-0.50280670	2.58918800	-0.07031094	-0.89019550	2.58906200	0.14180820	0.05849921	2.56432600	0.17337080	-0.49725550	2.58711000	0.17950440	-0.88040880	2.59382200
0.80000000	0.05980352	0.14044630	2.58115000	0.06055949	0.20525300	2.64483600	0.05895146	0.59282020	2.66006500	0.04670052	0.78789070	2.68593500	-0.12864210	0.44896180	2.66649100	-0.36965520	0.31545440	2.61976900	-0.56957780	0.24494560	2.49263600	0.23773830	0.45105250	2.66125600	0.50442060	0.32842260	2.62634400	0.72850080	0.27367440	2.54555200	-0.02057655	0.06021382	2.56407200	-0.05571853	-0.50275410	2.58912900	-0.07145164	-0.89474460	2.59446100	0.14071310	0.05799119	2.56430700	0.17322270	-0.48854190	2.58427700	0.17939800	-0.88024490	2.59345100
0.83333330	0.05951551	0.13972190	2.58085100	0.06006842	0.20465580	2.64455500	0.05839290	0.59295090	2.65983800	0.04670789	0.78815340	2.68594100	-0.12837230	0.44685530	2.66535400	-0.36312630	0.30854820	2.61857900	-0.55946060	0.23267530	2.48864200	0.23742340	0.45116540	2.66162300	0.50021060	0.31957170	2.62413100	0.72352800	0.26267940	2.54256200	-0.02058507	0.05966907	2.56371300	-0.05580685	-0.50377740	2.58899200	-0.07134402	-0.89438840	2.59370500	0.14034540	0.05763848	2.56428400	0.17331040	-0.49102550	2.58429600	0.17923620	-0.88010230	2.59355000
0.86666670	0.05944613	0.13936210	2.58079200	0.05980828	0.20437270	2.64452700	0.05823198	0.59308030	2.65994200	0.04541559	0.78814850	2.68455700	-0.12809490	0.44610340	2.66471300	-0.35586460	0.29504600	2.61565800	-0.54510430	0.19598100	2.49160400	0.23821690	0.45070800	2.66222900	0.49245230	0.30777210	2.62405500	0.71162420	0.24008960	2.53890800	-0.02059525	0.05926775	2.56345700	-0.05569499	-0.50404080	2.58903000	-0.07104736	-0.89257840	2.59248600	0.14021500	0.05714479	2.56438300	0.17296380	-0.49683760	2.58443300	0.17931330	-0.88033230	2.59358700
0.90000000	0.05824280	0.13593240	2.57976600	0.05880505	0.20149720	2.64368900	0.05795272	0.59283560	2.65987700	0.04558549	0.78801110	2.68456100	-0.12710610	0.44333010	2.66281900	-0.34805110	0.28739770	2.61421400	-0.53649030	0.18640380	2.49055400	0.23380290	0.44865820	2.66012000	0.48059750	0.29993990	2.62297100	0.69861510	0.22732770	2.53918100	-0.02082019	0.05764939	2.56247400	-0.05598826	-0.50568850	2.58905900	-0.07105046	-0.89256270	2.59245900	0.13826020	0.05520204	2.56418200	0.17297970	-0.49698330	2.58444600	0.17961990	-0.88018050	2.59323200
0.93333330	0.05824966	0.13519270	2.57949500	0.05751614	0.20085440	2.64338800	0.05735951	0.59276490	2.65942600	0.04576747	0.78811630	2.68471900	-0.11535260	0.44404380	2.65867900	-0.34030950	0.26950280	2.61193400	-0.52458220	0.16455120	2.48494600	0.24137640	0.44494380	2.66304200	0.46979140	0.29156240	2.62405800	0.67965480	0.20248030	2.53453900	-0.02056340	0.05718422	2.56214700	-0.05653454	-0.50542480	2.58870800	-0.07090691	-0.89240190	2.59240400	0.13810600	0.05459828	2.56416200	0.17312320	-0.49736680	2.58447000	0.17942310	-0.88028500	2.59306000
0.96666660	0.05832843	0.13242210	2.57871500	0.05820104	0.19872990	2.64279900	0.05725413	0.59277280	2.65942700	0.04480051	0.78798630	2.68318000	-0.11716970	0.44220440	2.65884800	-0.33308570	0.25889040	2.60756300	-0.50818780	0.13957850	2.48023100	0.23118110	0.44399420	2.65863200	0.46462490	0.28192450	2.62306500	0.67526750	0.19467340	2.53356500	-0.01973039	0.05552614	2.56118000	-0.05669749	-0.50484660	2.58879500	-0.06917698	-0.89134940	2.59184700	0.13754650	0.05330297	2.56405500	0.17349080	-0.50169570	2.58512800	0.18037080	-0.88244100	2.59352400
1.00000000	0.05834461	0.13219550	2.57861900	0.05827065	0.19844900	2.64267100	0.05725051	0.59270290	2.65932700	0.04293295	0.78774960	2.68206800	-0.11822320	0.44081510	2.65896800	-0.32695360	0.25134970	2.60554100	-0.49564860	0.12370590	2.47755900	0.23111100	0.44406550	2.65871100	0.45711580	0.27121080	2.62040000	0.66584540	0.17713530	2.53385800	-0.01961209	0.05492119	2.56064100	-0.05677913	-0.50473800	2.58861500	-0.06912564	-0.89109270	2.58967900	0.13748930	0.05323065	2.56413900	0.17349850	-0.50170190	2.58512600	0.18006140	-0.88179890	2.59354300
1.03333300	0.05834172	0.13182550	2.57855100	0.05826527	0.19800080	2.64260100	0.05702970	0.59245040	2.65934500	0.04291914	0.78754470	2.68177800	-0.11831060	0.44071470	2.65904700	-0.31370630	0.23917830	2.60464000	-0.47761010	0.10559730	2.47645900	0.23011800	0.44481340	2.65873100	0.44903900	0.25941820	2.61994800	0.64058280	0.13789670	2.52697900	-0.01931837	0.05452767	2.56036800	-0.05698901	-0.50400360	2.58858400	-0.06903439	-0.89096700	2.58867200	0.13730610	0.05318763	2.56425100	0.17355260	-0.50193690	2.58526000	0.18003310	-0.88119300	2.59375800
1.06666700	0.05845222	0.12999690	2.57805200	0.05869687	0.19647990	2.64217600	0.05684679	0.59236560	2.65929300	0.04294585	0.78754380	2.68178500	-0.11909420	0.43990610	2.65923000	-0.30515760	0.23247780	2.60386500	-0.46295380	0.09067751	2.47698400	0.22409620	0.44532730	2.65648000	0.44448600	0.24813740	2.61879300	0.63335630	0.12103280	2.52819700	-0.01855100	0.05320968	2.55987000	-0.05701190	-0.50404170	2.58853900	-0.06896826	-0.89093960	2.58873000	0.13700390	0.05276944	2.56418300	0.17369190	-0.50302060	2.58535800	0.17994110	-0.88124600	2.59342700
1.10000000	0.05874528	0.12962740	2.57805200	0.05914985	0.19593290	2.64214500	0.05628695	0.59100430	2.65913600	0.04209833	0.78614250	2.68087900	-0.12197280	0.43609580	2.65955600	-0.29421800	0.22319940	2.60246000	-0.44703960	0.07356879	2.47888900	0.22258940	0.44577970	2.65620000	0.44049720	0.24075470	2.61791400	0.62190550	0.10263550	2.52833300	-0.01774039	0.05243486	2.55963000	-0.05731208	-0.50663300	2.58858900	-0.06955592	-0.88934270	2.58816900	0.13709890	0.05273951	2.56429600	0.17411770	-0.50437130	2.58552300	0.17976340	-0.88186840	2.59334700
1.13333300	0.05883300	0.12937960	2.57791900	0.05921854	0.19574960	2.64199600	0.05625059	0.59117970	2.65885500	0.04211407	0.78641440	2.68085600	-0.12242510	0.43517250	2.65923600	-0.28352060	0.21091040	2.60168500	-0.43613530	0.06150557	2.47748700	0.22187660	0.44587490	2.65607300	0.43179870	0.23339360	2.61885500	0.60518130	0.08692303	2.52615300	-0.01741814	0.05209555	2.55932800	-0.05731564	-0.50670060	2.58860300	-0.07467796	-0.89691990	2.59733700	0.13705380	0.05272759	2.56433500	0.17414760	-0.50440200	2.58553200	0.17976030	-0.88180300	2.59333200
1.16666700	0.05903075	0.12921520	2.57776300	0.05934961	0.19558530	2.64182700	0.05620876	0.59117880	2.65866800	0.04166211	0.78639770	2.68023300	-0.12260090	0.43442240	2.65891100	-0.27159530	0.20540690	2.60008200	-0.42086640	0.05038355	2.47910900	0.21980320	0.44739150	2.65639700	0.42425750	0.22762870	2.61867800	0.58724410	0.07027955	2.52472000	-0.01677899	0.05184545	2.55877300	-0.05731952	-0.50614140	2.58833300	-0.07484619	-0.89662960	2.59694600	0.13706480	0.05287114	2.56445000	0.17416450	-0.50440340	2.58553800	0.17983250	-0.88170040	2.59338100
1.20000000	0.05868966	0.12809990	2.57699000	0.05894525	0.19468590	2.64102400	0.05534978	0.59129020	2.65760800	0.04175252	0.78675090	2.68016800	-0.12187680	0.43489490	2.65890400	-0.26101780	0.20063390	2.59962600	-0.39744090	0.03537050	2.47679600	0.21858890	0.44701270	2.65616800	0.41654790	0.21710460	2.61868800	0.57188930	0.05311751	2.52281200	-0.01667868	0.05151647	2.55842000	-0.05719958	-0.50593620	2.58828500	-0.07445475	-0.89689630	2.59692200	0.13638050	0.05264404	2.56413800	0.17421570	-0.50439680	2.58565100	0.18014260	-0.88119930	2.59361300
1.23333300	0.05879287	0.12762140	2.57679700	0.05894869	0.19426050	2.64083600	0.05536623	0.59127940	2.65754700	0.04211158	0.78681760	2.68004700	-0.12086870	0.43497290	2.65846800	-0.25614790	0.19730760	2.59886300	-0.38125900	0.02207312	2.47802800	0.21846540	0.44650450	2.65617500	0.41260400	0.20717220	2.61682200	0.55803560	0.03323913	2.52326400	-0.01636960	0.05139715	2.55820300	-0.05691979	-0.50569710	2.58830800	-0.07368509	-0.89336800	2.59100700	0.13618790	0.05243395	2.56414700	0.17421850	-0.50525280	2.58574600	0.18021540	-0.88119310	2.59360000
1.26666700	0.05896001	0.12714940	2.57657700	0.05910711	0.19386240	2.64062200	0.05533383	0.59128840	2.65743000	0.04201334	0.78687540	2.67986500	-0.12088840	0.43346810	2.65784000	-0.24647560	0.19233960	2.59743300	-0.35514890	0.00358126	2.48177100	0.21750500	0.44624310	2.65556900	0.40358640	0.20134930	2.61844300	0.54726610	0.02534302	2.52623100	-0.01595312	0.05099015	2.55790600	-0.05686080	-0.50558780	2.58837000	-0.07285456	-0.89360350	2.58973600	0.13615700	0.05238449	2.56413800	0.17414120	-0.50525790	2.58573900	0.18018870	-0.88118070	2.59345200
1.30000000	0.05901161	0.12651470	2.57628200	0.05926702	0.19328340	2.64035700	0.05537610	0.59123570	2.65738200	0.04197119	0.78681770	2.67928600	-0.12066370	0.43348260	2.65772200	-0.23947690	0.19055080	2.59663200	-0.34025290	-0.01147671	2.48120400	0.21613280	0.44583100	2.65477500	0.39432300	0.19045320	2.62111800	0.53033670	0.00692447	2.53254500	-0.01561796	0.05070027	2.55759800	-0.05736186	-0.50355680	2.58791900	-0.07156175	-0.88919160	2.58626400	0.13584930	0.05224147	2.56407000	0.17405550	-0.50494200	2.58577200	0.18043470	-0.88001130	2.59309000
1.33333300	0.05929582	0.12564110	2.57567900	0.05943372	0.19240500	2.63983500	0.05576482	0.59090830	2.65729300	0.04195973	0.78648770	2.67889300	-0.11966380	0.43302120	2.65652700	-0.22859720	0.18111030	2.59450800	-0.32440460	-0.02920523	2.47882300	0.21587440	0.44565600	2.65464900	0.37497200	0.18027400	2.62531900	0.51121760	-0.00253798	2.53533600	-0.01522686	0.05019898	2.55708700	-0.05691702	-0.50427380	2.58816500	-0.06655360	-0.89235180	2.58908200	0.13576410	0.05200734	2.56370200	0.17415150	-0.50506960	2.58583000	0.18038800	-0.87986930	2.59307400
1.36666700	0.05921251	0.12443860	2.57540400	0.05995303	0.19142510	2.63961900	0.05653262	0.59074630	2.65731900	0.04197050	0.78632160	2.67887500	-0.11853400	0.43268310	2.65616000	-0.21767080	0.17035550	2.59338400	-0.30743200	-0.04532205	2.48224400	0.20963270	0.44526220	2.65167800	0.36881440	0.17929130	2.62732500	0.48425670	-0.01834770	2.53641100	-0.01482144	0.04997217	2.55724600	-0.05696457	-0.50477120	2.58815700	-0.06721638	-0.88587600	2.58606900	0.13436590	0.05177543	2.56315100	0.17417760	-0.50507310	2.58587800	0.18013150	-0.87987590	2.59300100
1.40000000	0.05924601	0.12394010	2.57513100	0.05993823	0.19090650	2.63934000	0.05648242	0.59051390	2.65714000	0.04212886	0.78620590	2.67910300	-0.11757850	0.43250920	2.65570900	-0.20408020	0.16913960	2.59717500	-0.29475610	-0.04838888	2.48798900	0.20921340	0.44515990	2.65144400	0.36172050	0.17634260	2.62890700	0.47352820	-0.02606298	2.53664800	-0.01448122	0.04986289	2.55711700	-0.05682561	-0.50463150	2.58800800	-0.06726863	-0.88590130	2.58510800	0.13409320	0.05169023	2.56296700	0.17395810	-0.50546910	2.58614700	0.18014000	-0.87991420	2.59298000
1.43333300	0.05950699	0.12244990	2.57457500	0.06024319	0.18964730	2.63883000	0.05623486	0.59029320	2.65690100	0.04224412	0.78608020	2.67895700	-0.11599500	0.43237970	2.65468700	-0.19862990	0.16749170	2.59771000	-0.27684550	-0.05645899	2.49575500	0.20598790	0.44552670	2.64951600	0.35611770	0.17223240	2.63082700	0.45980300	-0.03592413	2.53482500	-0.01324733	0.04933777	2.55696100	-0.05639787	-0.50440660	2.58783300	-0.06731965	-0.88609260	2.58550000	0.13369030	0.05141473	2.56265200	0.17385780	-0.50598420	2.58635000	0.18024450	-0.88054740	2.59323900
1.46666700	0.05935984	0.12129600	2.57394600	0.06027867	0.18868350	2.63826700	0.05624216	0.59025130	2.65672600	0.04242742	0.78613590	2.67904000	-0.11424630	0.43258640	2.65352100	-0.19581130	0.16519310	2.59761500	-0.26578630	-0.06814708	2.49838200	0.20418910	0.44410160	2.64727100	0.34930360	0.17037690	2.63226300	0.44001680	-0.04003403	2.54076100	-0.01282221	0.04907404	2.55675100	-0.05608515	-0.50419810	2.58795300	-0.06722941	-0.88631420	2.58527700	0.13258760	0.05098547	2.56197400	0.17416520	-0.50638510	2.58658400	0.18025550	-0.88092920	2.59304100
1.50000000	0.05953712	0.12045690	2.57350500	0.06047022	0.18788040	2.63787600	0.05644807	0.59003790	2.65662600	0.04239789	0.78599300	2.67916600	-0.11315520	0.43146790	2.65248300	-0.18858250	0.15995440	2.59895000	-0.25907340	-0.07425490	2.50196000	0.20289420	0.44513730	2.64681200	0.34211310	0.16770430	2.63224900	0.42958700	-0.04346801	2.54357800	-0.01200636	0.04868700	2.55655900	-0.05596406	-0.50424410	2.58808000	-0.06737746	-0.88623700	2.58450500	0.13210380	0.05076988	2.56146600	0.17410490	-0.50655620	2.58666700	0.18026520	-0.88095050	2.59300900
