0.00000000	-0.00860162	0.29217930	2.33111400	-0.01163546	0.68117310	2.33803300	0.15525280	0.55985570	2.37629900	0.23493860	0.29337150	2.35231100	0.29239700	0.07626925	2.25706800
0.03333334	-0.00856502	0.29214530	2.33115000	-0.01167147	0.68103360	2.33803500	0.15527720	0.55982290	2.37650700	0.23511310	0.29313760	2.35248600	0.29243380	0.07626347	2.25713200
0.06666667	-0.00860046	0.29212610	2.33117000	-0.01171138	0.68120180	2.33800000	0.15528730	0.55959740	2.37695200	0.23509700	0.29306670	2.35254700	0.29245490	0.07631712	2.25711000
0.10000000	-0.00857939	0.29205810	2.33119300	-0.01122495	0.68142110	2.33826300	0.15528240	0.55946530	2.37696400	0.23491170	0.29299390	2.35264700	0.29264150	0.07636165	2.25711900
0.13333330	-0.00857291	0.29206630	2.33120100	-0.01126436	0.68142240	2.33825000	0.15527570	0.55954560	2.37706800	0.23480210	0.29306470	2.35247900	0.29254650	0.07636011	2.25711600
0.16666670	-0.00857905	0.29212380	2.33125700	-0.01125779	0.68123350	2.33827800	0.15519430	0.55958190	2.37716000	0.23473200	0.29305920	2.35241800	0.29259470	0.07630941	2.25725500
0.20000000	-0.00858793	0.29209970	2.33129100	-0.01129594	0.68118990	2.33825200	0.15509710	0.55953470	2.37715400	0.23490780	0.29328760	2.35262600	0.29260940	0.07631659	2.25728000
0.23333330	-0.00858271	0.29202140	2.33134000	-0.01124170	0.68112840	2.33875500	0.15498590	0.55938470	2.37706400	0.23493340	0.29326310	2.35262400	0.29275980	0.07638724	2.25763300
0.26666670	-0.00857085	0.29197150	2.33138300	-0.01130275	0.68107430	2.33878400	0.15494330	0.55936810	2.37705100	0.23486000	0.29372560	2.35276500	0.29281290	0.07637678	2.25763900
0.30000000	-0.00859735	0.29197710	2.33140800	-0.01134254	0.68100800	2.33882300	0.15495510	0.55956290	2.37732500	0.23483120	0.29371220	2.35275100	0.29270580	0.07646956	2.25784800
0.33333330	-0.00870016	0.29193210	2.33146400	-0.01171994	0.68051150	2.33877000	0.15495700	0.55953880	2.37734400	0.23484100	0.29365190	2.35282900	0.29278200	0.07636143	2.25783800
0.36666670	-0.00868946	0.29188320	2.33153600	-0.01190473	0.68038790	2.33871900	0.15470770	0.55961600	2.37738900	0.23485800	0.29366400	2.35302100	0.29277710	0.07640242	2.25783100
0.40000000	-0.00858540	0.29186660	2.33163200	-0.01209831	0.68039300	2.33870300	0.15456600	0.55944310	2.37728700	0.23487540	0.29371720	2.35306200	0.29277610	0.07640189	2.25782900
0.43333330	-0.00853062	0.29188200	2.33178100	-0.01206266	0.68040160	2.33887500	0.15432480	0.55963330	2.37728900	0.23487130	0.29366760	2.35320000	0.29284230	0.07641985	2.25787800
0.46666670	-0.00854374	0.29187570	2.33181600	-0.01206837	0.68036850	2.33889200	0.15427930	0.55959390	2.37734700	0.23503090	0.29382590	2.35321400	0.29285450	0.07642300	2.25786800
0.50000000	-0.00858873	0.29193400	2.33189200	-0.01205915	0.68043880	2.33897200	0.15417450	0.55964700	2.37757900	0.23521550	0.29391830	2.35334500	0.29309290	0.07660867	2.25799100
0.53333340	-0.00892404	0.29229910	2.33203400	-0.01212389	0.68048330	2.33893000	0.15431550	0.55975620	2.37809400	0.23531080	0.29383260	2.35348200	0.29437960	0.07692063	2.25843600
0.56666670	-0.00891024	0.29245360	2.33220100	-0.01225239	0.68048260	2.33896400	0.15428340	0.55983500	2.37817600	0.23631070	0.29438970	2.35375100	0.29871190	0.07653040	2.25721600
0.60000000	-0.00893147	0.29246840	2.33222500	-0.01228305	0.68061190	2.33891600	0.15393380	0.56015240	2.37833600	0.23704450	0.29432490	2.35379100	0.30473610	0.07583982	2.25553700
0.63333330	-0.00898708	0.29259900	2.33238100	-0.01254763	0.68046450	2.33895400	0.15395300	0.56025960	2.37856800	0.23856710	0.29488370	2.35393700	0.31156530	0.07671249	2.25322600
0.66666670	-0.00917877	0.29272400	2.33248400	-0.01273703	0.68014130	2.33879100	0.15391270	0.56084840	2.37923500	0.24106280	0.29593410	2.35438800	0.32048800	0.07927211	2.24913500
0.70000000	-0.00932524	0.29328670	2.33283200	-0.01299820	0.68019500	2.33889200	0.15370070	0.56121970	2.37964100	0.24858670	0.29882870	2.35485200	0.33299160	0.08300229	2.24590600
0.73333330	-0.00967659	0.29332850	2.33298500	-0.01313859	0.67998290	2.33887200	0.15381480	0.56136040	2.37983000	0.25976100	0.29866950	2.35336000	0.35544220	0.08580039	2.23885300
0.76666670	-0.01021549	0.29381820	2.33338300	-0.01398643	0.67990240	2.33908800	0.15440100	0.56160230	2.38064900	0.27111770	0.30157450	2.35174500	0.36844250	0.09110039	2.23424800
0.80000000	-0.01061442	0.29423220	2.33369700	-0.01472428	0.68011420	2.33949400	0.15466260	0.56199880	2.38171500	0.28221990	0.30654290	2.35070300	0.39344600	0.11310000	2.23026300
0.83333330	-0.01098977	0.29447040	2.33398000	-0.01637892	0.67973460	2.33966800	0.15493520	0.56261280	2.38263400	0.29836760	0.31046210	2.34879900	0.42004080	0.12673810	2.22633100
0.86666670	-0.01142126	0.29461990	2.33419100	-0.01797571	0.67949600	2.34008500	0.15532720	0.56360170	2.38434800	0.31434690	0.31557320	2.34705700	0.44952540	0.15396990	2.22465700
0.90000000	-0.01189357	0.29490130	2.33453200	-0.01841360	0.67935650	2.34025200	0.15532440	0.56376520	2.38482400	0.33070340	0.32703480	2.34413300	0.48683430	0.18364620	2.22425900
0.93333330	-0.01223678	0.29517290	2.33490700	-0.01893589	0.67951880	2.34065900	0.15578490	0.56416010	2.38561300	0.35154180	0.34335540	2.34254200	0.50822030	0.19974510	2.22374200
0.96666660	-0.01344335	0.29602050	2.33558900	-0.02088701	0.67999240	2.34070200	0.15593080	0.56477750	2.38583900	0.36864050	0.35365460	2.34156300	0.54331210	0.23325640	2.22190500
1.00000000	-0.01393950	0.29639200	2.33596700	-0.02116899	0.67994200	2.34075400	0.15783750	0.56552760	2.38723800	0.37337060	0.37313580	2.34425400	0.56082130	0.27242540	2.22589100
1.03333300	-0.01450516	0.29710680	2.33648300	-0.02184901	0.67995130	2.34103900	0.15865060	0.56599690	2.38794000	0.38013640	0.39055960	2.34769200	0.57742970	0.31243240	2.22813400
1.06666700	-0.01480217	0.29767680	2.33691000	-0.02291686	0.67983020	2.34108700	0.15946080	0.56623860	2.38822100	0.39085280	0.41153000	2.35129500	0.59121530	0.34339310	2.23062400
1.10000000	-0.01518181	0.29856300	2.33745200	-0.02380906	0.68055150	2.34184100	0.16118680	0.56749340	2.38946700	0.40105720	0.42719100	2.35250800	0.60389950	0.36627250	2.23218900
1.13333300	-0.01544687	0.29928460	2.33789700	-0.02539601	0.68063380	2.34220900	0.16208830	0.56857420	2.38999700	0.39909260	0.45637950	2.36075700	0.60927380	0.42004350	2.24360700
1.16666700	-0.01580764	0.30029730	2.33824000	-0.02624279	0.68072020	2.34233400	0.16347740	0.57054310	2.39097100	0.41961540	0.47127730	2.35778000	0.63152630	0.44521440	2.24110600
1.20000000	-0.01617759	0.30125870	2.33858900	-0.02737609	0.68095290	2.34276500	0.16388440	0.57152300	2.39088400	0.41549070	0.49197610	2.36260000	0.62963380	0.48082210	2.24797200
1.23333300	-0.01639011	0.30243920	2.33925100	-0.02825921	0.68129360	2.34306800	0.16540510	0.57402150	2.39117900	0.42846590	0.51220820	2.36098000	0.64352360	0.51316530	2.24777300
1.26666700	-0.01648722	0.30309750	2.33953300	-0.02876044	0.68219280	2.34326600	0.16619850	0.57488390	2.39066300	0.43997660	0.53404550	2.35996800	0.65407250	0.55293630	2.24650800
1.30000000	-0.01624152	0.30416270	2.33991800	-0.02899317	0.68296820	2.34338400	0.16713580	0.57686000	2.38986800	0.44553790	0.54898260	2.36043200	0.66008730	0.57702110	2.25019700
1.33333300	-0.01600572	0.30498040	2.34033100	-0.02948653	0.68315020	2.34344100	0.16732250	0.57988040	2.38900500	0.44843500	0.56918220	2.36215000	0.66175220	0.60947640	2.25356300
1.36666700	-0.01588245	0.30601320	2.34082000	-0.02954782	0.68363290	2.34361200	0.16886410	0.58318670	2.38883700	0.45415550	0.58789520	2.36434000	0.66166640	0.64991240	2.25457900
1.40000000	-0.01537928	0.30729280	2.34149900	-0.02940152	0.68381370	2.34370400	0.17059810	0.58634640	2.38835500	0.45706310	0.60509100	2.36470400	0.66427620	0.67172900	2.25743200
1.43333300	-0.01503836	0.30831540	2.34189900	-0.02935024	0.68396030	2.34361900	0.17074250	0.58863120	2.38720300	0.45755420	0.61782680	2.36633300	0.66210510	0.69486990	2.26121200
1.46666700	-0.01453629	0.30927810	2.34223900	-0.02913785	0.68427930	2.34364200	0.17080610	0.59067240	2.38633100	0.46103840	0.63652610	2.36540500	0.66283730	0.72191600	2.26155300
1.50000000	-0.01406695	0.31020390	2.34269600	-0.02874316	0.68494340	2.34364300	0.17144650	0.59285270	2.38575700	0.45784710	0.64768680	2.36622500	0.65927640	0.73502990	2.26339400
1.53333300	-0.01345219	0.31131990	2.34314400	-0.02877048	0.68518420	2.34366300	0.17122220	0.59476660	2.38523800	0.45579080	0.66121590	2.36582200	0.65649830	0.75286070	2.26570600
1.56666700	-0.01321227	0.31180740	2.34317100	-0.02904552	0.68530830	2.34321100	0.17104750	0.59677300	2.38421900	0.45436690	0.67238180	2.36677000	0.65199670	0.76700330	2.26277100
1.60000000	-0.01278012	0.31288160	2.34329200	-0.02911460	0.68571870	2.34267200	0.17152850	0.59991910	2.38387000	0.45083430	0.68026710	2.36675200	0.64949620	0.77341050	2.26345100
1.63333300	-0.01218195	0.31386310	2.34330600	-0.02900742	0.68598070	2.34239600	0.17182960	0.60124250	2.38334200	0.44711800	0.68390860	2.36780000	0.64452280	0.77980800	2.26460400
1.66666700	-0.01173008	0.31485910	2.34339300	-0.02882933	0.68636450	2.34237700	0.17177390	0.60234030	2.38297200	0.44622010	0.68689240	2.36718000	0.64164700	0.78783330	2.26518100
1.70000000	-0.01149811	0.31524900	2.34337100	-0.02901815	0.68675420	2.34187700	0.17089660	0.60320830	2.38184900	0.44503310	0.68877300	2.36677100	0.64103200	0.78926820	2.26551700
1.73333300	-0.01127584	0.31558230	2.34335800	-0.02886782	0.68690740	2.34173500	0.17078640	0.60343650	2.38158700	0.44483030	0.68908470	2.36655300	0.64101570	0.78930620	2.26538100
