0.00000000	0.09220516	0.24032490	2.55153300	0.09151074	0.58571380	2.55233400	0.27474110	0.48734070	2.55812000	0.50018910	0.31603930	2.56081700	0.71950120	0.22694220	2.50583200
0.03333334	0.09213126	0.24036350	2.55168600	0.09153870	0.58574310	2.55240200	0.27480720	0.48723050	2.55835100	0.49982240	0.31625510	2.56075000	0.71909460	0.22700340	2.50590200
0.06666667	0.09210409	0.24022350	2.55177100	0.09153183	0.58577790	2.55231700	0.27475340	0.48699450	2.55836500	0.49913560	0.31661730	2.56064800	0.71842740	0.22727810	2.50612300
0.10000000	0.09211444	0.24031000	2.55183600	0.09156010	0.58580630	2.55226900	0.27500620	0.48691360	2.55866600	0.49917670	0.31652800	2.56074200	0.71854370	0.22736050	2.50628500
0.13333330	0.09199760	0.24043610	2.55190300	0.09132950	0.58604600	2.55210200	0.27500170	0.48690970	2.55868100	0.49784960	0.31743950	2.56130000	0.71684170	0.22753290	2.50652500
0.16666670	0.09205750	0.24054300	2.55199700	0.09195334	0.58665220	2.55201400	0.27530960	0.48669380	2.55892200	0.49784270	0.31748610	2.56135200	0.71685310	0.22761470	2.50667000
0.20000000	0.09202984	0.24059400	2.55216100	0.09198837	0.58668970	2.55211300	0.27564310	0.48666340	2.55938300	0.49850920	0.31677530	2.56105400	0.71777760	0.22739150	2.50674300
0.23333330	0.09206422	0.24050040	2.55224500	0.09199396	0.58624560	2.55211800	0.27578900	0.48648260	2.55937800	0.49832390	0.31710400	2.56106200	0.71750620	0.22745200	2.50694000
0.26666670	0.09206231	0.24043350	2.55240700	0.09202113	0.58622900	2.55215600	0.27576660	0.48627900	2.55932800	0.50274670	0.31386650	2.56158700	0.72227620	0.22578110	2.50592100
0.30000000	0.09207507	0.24044640	2.55246400	0.09194642	0.58644830	2.55219700	0.27569750	0.48615940	2.55931400	0.50415810	0.31333520	2.56215100	0.72347000	0.22507150	2.50569000
0.33333330	0.09206475	0.24047120	2.55251600	0.09194200	0.58645320	2.55220700	0.27572830	0.48605010	2.55927900	0.50403770	0.31352070	2.56219000	0.72328220	0.22502070	2.50583500
0.36666670	0.09208430	0.24031620	2.55274300	0.09198859	0.58638000	2.55228400	0.27582680	0.48552830	2.55913600	0.50483820	0.31283860	2.56242100	0.72415580	0.22471460	2.50562000
0.40000000	0.09220912	0.24054700	2.55278500	0.09197690	0.58642260	2.55230800	0.27600820	0.48579790	2.55951000	0.50520710	0.31275680	2.56292700	0.72432110	0.22445980	2.50539900
0.43333330	0.09228685	0.24052800	2.55278600	0.09228209	0.58627090	2.55229700	0.27602960	0.48579770	2.55952500	0.50415310	0.31319000	2.56272100	0.72335990	0.22483310	2.50573700
0.46666670	0.09229102	0.24045000	2.55282500	0.09228835	0.58621760	2.55218200	0.27594960	0.48564040	2.55940700	0.50123690	0.31501340	2.56260400	0.72029760	0.22589600	2.50644600
0.50000000	0.09234576	0.24048760	2.55285100	0.09272848	0.58647690	2.55247000	0.27597370	0.48568640	2.55938800	0.50220840	0.31464340	2.56293300	0.72119630	0.22555970	2.50632500
0.53333340	0.09237303	0.24048440	2.55291500	0.09288177	0.58654220	2.55252400	0.27593420	0.48558580	2.55930500	0.50077650	0.31542890	2.56346600	0.71979550	0.22633430	2.50704800
0.56666670	0.09237227	0.24056850	2.55296300	0.09337247	0.58675710	2.55209900	0.27652220	0.48500930	2.55959500	0.50571390	0.31185890	2.56375900	0.72508940	0.22447230	2.50562700
