%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.02625294      	-0.06254482     	-0.05446076     	0.00000000      	0.00000000      	0.00000000      	-0.01090972     	0.36783450      	-0.00031900     	0.00932422      	0.54501650      	-0.00195885     	-0.15759960     	0.23931980      	-0.08970451     	-0.38020280     	0.20945410      	-0.21713160     	-0.57127140     	0.22020250      	-0.33316230     	0.20171880      	0.25411710      	0.06610155      	0.43584290      	0.25173930      	0.15702720      	0.65943770      	0.27249800      	0.27173380      	-0.04177003     	-0.14821910     	-0.09277630     	-0.03199239     	-0.62727010     	-0.03129458     	-0.04413239     	-1.01523400     	-0.02623248     	0.10816470      	-0.14664490     	-0.04274869     	0.03958040      	-0.62153600     	0.01393914      	0.02113104      	-0.99090290     	0.02223372      
0.03333334	0.02620856      	-0.06259461     	-0.05445552     	0.00000000      	0.00000000      	0.00000000      	-0.01075211     	0.36795370      	-0.00030470     	0.00943722      	0.54515490      	-0.00193906     	-0.15741300     	0.23942260      	-0.08968830     	-0.38000460     	0.20955590      	-0.21710990     	-0.57111080     	0.22025460      	-0.33308890     	0.20191580      	0.25423090      	0.06609607      	0.43601410      	0.25188330      	0.15698310      	0.65958890      	0.27262780      	0.27135400      	-0.04179550     	-0.14816400     	-0.09274435     	-0.03178906     	-0.62716880     	-0.03128481     	-0.04381190     	-1.01521800     	-0.02623248     	0.10794320      	-0.14684100     	-0.04279876     	0.03980435      	-0.62140880     	0.01395082      	0.02135698      	-0.99081800     	0.02222943      
0.06666667	0.02616918      	-0.06263770     	-0.05445099     	0.00000000      	0.00000000      	0.00000000      	-0.01060569     	0.36806260      	-0.00029135     	0.00953016      	0.54528590      	-0.00191903     	-0.15724210     	0.23951840      	-0.08967233     	-0.37982010     	0.20964670      	-0.21708990     	-0.57096060     	0.22029800      	-0.33301950     	0.20209920      	0.25433420      	0.06609106      	0.43617120      	0.25201550      	0.15694000      	0.65970040      	0.27277110      	0.27086710      	-0.04182812     	-0.14811230     	-0.09271574     	-0.03160006     	-0.62707770     	-0.03127575     	-0.04351477     	-1.01519600     	-0.02622962     	0.10776650      	-0.14699980     	-0.04284215     	0.04000944      	-0.62129540     	0.01396012      	0.02156749      	-0.99074000     	0.02222657      
0.10000000	0.02613801      	-0.06267507     	-0.05444694     	0.00000000      	0.00000000      	0.00000000      	-0.01046908     	0.36816830      	-0.00027871     	0.00962374      	0.54541310      	-0.00189996     	-0.15707570     	0.23960950      	-0.08965683     	-0.37964390     	0.20972730      	-0.21707340     	-0.57081870     	0.22034280      	-0.33295800     	0.20227970      	0.25443420      	0.06608725      	0.43632410      	0.25214150      	0.15690140      	0.65972100      	0.27289420      	0.27024050      	-0.04185528     	-0.14806190     	-0.09268904     	-0.03141457     	-0.62698950     	-0.03126669     	-0.04313620     	-1.01522700     	-0.02621126     	0.10763230      	-0.14712770     	-0.04288006     	0.04020493      	-0.62118860     	0.01396680      	0.02176835      	-0.99065940     	0.02222586      
0.13333330	0.02610978      	-0.06270859     	-0.05444360     	0.00000000      	0.00000000      	0.00000000      	-0.01034364     	0.36826620      	-0.00026751     	0.00970540      	0.54553340      	-0.00188327     	-0.15692520     	0.23969260      	-0.08964229     	-0.37948100     	0.20979820      	-0.21705870     	-0.57068530     	0.22038150      	-0.33290290     	0.20244180      	0.25452850      	0.06608081      	0.43645060      	0.25225680      	0.15685680      	0.65977660      	0.27300870      	0.26972460      	-0.04188327     	-0.14801560     	-0.09266639     	-0.03124347     	-0.62691010     	-0.03125811     	-0.04282391     	-1.01521200     	-0.02619362     	0.10752170      	-0.14723350     	-0.04291129     	0.04038303      	-0.62109120     	0.01397204      	0.02195199      	-0.99055780     	0.02223134      
0.16666670	0.02608378      	-0.06274047     	-0.05444050     	0.00000000      	0.00000000      	0.00000000      	-0.01022260     	0.36835930      	-0.00025725     	0.00977947      	0.54564960      	-0.00186968     	-0.15678020     	0.23977210      	-0.08962989     	-0.37931490     	0.20985830      	-0.21704050     	-0.57054090     	0.22041780      	-0.33284350     	0.20259380      	0.25461840      	0.06607437      	0.43656520      	0.25236600      	0.15681150      	0.65992080      	0.27310510      	0.26965790      	-0.04190803     	-0.14797060     	-0.09264565     	-0.03108241     	-0.62684200     	-0.03124499     	-0.04251787     	-1.01518500     	-0.02616620     	0.10742610      	-0.14732340     	-0.04293776     	0.04054768      	-0.62100010     	0.01397657      	0.02211854      	-0.99047190     	0.02223372      
0.20000000	0.02605884      	-0.06277213     	-0.05443811     	0.00000000      	0.00000000      	0.00000000      	-0.01010837     	0.36845240      	-0.00024748     	0.00985347      	0.54576670      	-0.00185847     	-0.15664100     	0.23984750      	-0.08961844     	-0.37916080     	0.20990500      	-0.21702810     	-0.57040760     	0.22045630      	-0.33279710     	0.20273410      	0.25470610      	0.06606555      	0.43666570      	0.25246970      	0.15676380      	0.66024420      	0.27320050      	0.26961280      	-0.04192831     	-0.14792710     	-0.09262753     	-0.03092603     	-0.62678800     	-0.03122520     	-0.04222889     	-1.01513100     	-0.02613783     	0.10734220      	-0.14739910     	-0.04295993     	0.04068205      	-0.62092410     	0.01398563      	0.02227840      	-0.99038880     	0.02223682      
0.23333330	0.02603754      	-0.06280018     	-0.05443621     	0.00000000      	0.00000000      	0.00000000      	-0.01000006     	0.36854040      	-0.00023794     	0.00992498      	0.54587730      	-0.00185251     	-0.15650890     	0.23991830      	-0.08960676     	-0.37902070     	0.20993990      	-0.21702170     	-0.57028230     	0.22049240      	-0.33276770     	0.20286810      	0.25478820      	0.06605601      	0.43670870      	0.25257320      	0.15668130      	0.66021750      	0.27324470      	0.26968600      	-0.04195073     	-0.14788450     	-0.09260988     	-0.03077489     	-0.62674080     	-0.03120399     	-0.04195343     	-1.01507200     	-0.02610826     	0.10727830      	-0.14746080     	-0.04297948     	0.04080686      	-0.62085550     	0.01399565      	0.02243321      	-0.99031060     	0.02224112      
0.26666670	0.02601810      	-0.06282560     	-0.05443430     	0.00000000      	0.00000000      	0.00000000      	-0.00989448     	0.36862060      	-0.00023007     	0.00999117      	0.54598030      	-0.00185108     	-0.15638780     	0.23998220      	-0.08959579     	-0.37888740     	0.20996560      	-0.21701670     	-0.57016040     	0.22052490      	-0.33274530     	0.20299510      	0.25486270      	0.06604910      	0.43658620      	0.25265770      	0.15651010      	0.65988000      	0.27318560      	0.27017900      	-0.04198192     	-0.14784620     	-0.09259200     	-0.03063470     	-0.62669990     	-0.03118348     	-0.04170432     	-1.01500300     	-0.02608204     	0.10722650      	-0.14751270     	-0.04299641     	0.04091905      	-0.62079430     	0.01400495      	0.02257855      	-0.99023490     	0.02224874      
0.30000000	0.02599609      	-0.06281585     	-0.05444431     	0.00000000      	0.00000000      	0.00000000      	-0.00979681     	0.36864980      	-0.00020361     	0.01004951      	0.54603190      	-0.00183535     	-0.15627800     	0.23999340      	-0.08956838     	-0.37875970     	0.20993920      	-0.21699480     	-0.57004310     	0.22050920      	-0.33270840     	0.20311090      	0.25488630      	0.06606102      	0.43644690      	0.25268950      	0.15635660      	0.65944430      	0.27296110      	0.27157020      	-0.04208923     	-0.14781940     	-0.09261274     	-0.03050345     	-0.62670200     	-0.03114557     	-0.04151942     	-1.01494400     	-0.02605629     	0.10720150      	-0.14739910     	-0.04305243     	0.04101525      	-0.62078730     	0.01403260      	0.02271631      	-0.99018660     	0.02228832      
