%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.00404661      	-0.06295000     	-0.05899811     	0.00000000      	0.00000000      	0.00000000      	-0.01250271     	0.37029620      	0.00541449      	-0.01991241     	0.55896810      	0.03291583      	-0.19890730     	0.24531730      	0.01008296      	-0.44893770     	0.22336830      	0.00497246      	-0.67531600     	0.24576240      	-0.00984740     	0.18727250      	0.26768940      	0.02250051      	0.46247300      	0.26045750      	0.04013062      	0.68710480      	0.27680200      	0.06146526      	-0.07233671     	-0.15347000     	-0.08118558     	-0.03072851     	-0.75866420     	0.01356888      	-0.03550087     	-1.12325900     	0.04190087      	0.08709423      	-0.14433890     	-0.06845427     	0.04384031      	-0.75208050     	0.01416111      	0.03535147      	-1.12401100     	0.04772520      
0.03333334	0.00403920      	-0.06295049     	-0.05899906     	0.00000000      	0.00000000      	0.00000000      	-0.01249163     	0.37031840      	0.00543952      	-0.01975564     	0.55897280      	0.03306985      	-0.19875330     	0.24556790      	0.01029158      	-0.44865410     	0.22410660      	0.00569463      	-0.67493060     	0.24710880      	-0.00897455     	0.18726510      	0.26768280      	0.02248812      	0.46254120      	0.26046400      	0.04024959      	0.68719980      	0.27653460      	0.06160045      	-0.07233801     	-0.15344190     	-0.08116174     	-0.03073547     	-0.75866680     	0.01357245      	-0.03551789     	-1.12325800     	0.04190326      	0.08707879      	-0.14433780     	-0.06845784     	0.04337888      	-0.75253150     	0.01426911      	0.03532292      	-1.12406300     	0.04773545      
0.06666667	0.00402970      	-0.06295103     	-0.05900264     	0.00000000      	0.00000000      	0.00000000      	-0.01246611     	0.37035300      	0.00548887      	-0.01956702     	0.55896550      	0.03324842      	-0.19857210     	0.24583080      	0.01050138      	-0.44838330     	0.22481290      	0.00637388      	-0.67453770     	0.24854590      	-0.00817776     	0.18725910      	0.26767300      	0.02247357      	0.46262980      	0.26047860      	0.04040337      	0.68731180      	0.27626700      	0.06173778      	-0.07234016     	-0.15341110     	-0.08113050     	-0.03074479     	-0.75867040     	0.01357031      	-0.03553911     	-1.12326000     	0.04190040      	0.08706047      	-0.14433580     	-0.06846404     	0.04295019      	-0.75298130     	0.01438332      	0.03527039      	-1.12416600     	0.04774642      
0.10000000	0.00401690      	-0.06295191     	-0.05900645     	0.00000000      	0.00000000      	0.00000000      	-0.01244024     	0.37038670      	0.00553465      	-0.01937604     	0.55895980      	0.03343511      	-0.19835200     	0.24612140      	0.01072836      	-0.44819610     	0.22551050      	0.00704050      	-0.67425640     	0.24996380      	-0.00746679     	0.18725300      	0.26765930      	0.02245522      	0.46271610      	0.26048800      	0.04056692      	0.68742080      	0.27598320      	0.06188941      	-0.07234177     	-0.15336510     	-0.08107376     	-0.03075862     	-0.75867920     	0.01356101      	-0.03555986     	-1.12327000     	0.04189014      	0.08703688      	-0.14433390     	-0.06847310     	0.04255330      	-0.75340410     	0.01448941      	0.03527579      	-1.12419200     	0.04773116      
0.13333330	0.00400121      	-0.06295387     	-0.05901194     	0.00000000      	0.00000000      	0.00000000      	-0.01241126     	0.37043520      	0.00559068      	-0.01917841     	0.55895000      	0.03362417      	-0.19805200     	0.24650560      	0.01099801      	-0.44805100     	0.22616550      	0.00764990      	-0.67402180     	0.25136430      	-0.00681615     	0.18724660      	0.26764120      	0.02242970      	0.46279590      	0.26049260      	0.04073000      	0.68752060      	0.27569820      	0.06204891      	-0.07234047     	-0.15331160     	-0.08099318     	-0.03077668     	-0.75869170     	0.01354265      	-0.03558445     	-1.12328400     	0.04187083      	0.08700849      	-0.14433300     	-0.06848764     	0.04220059      	-0.75372160     	0.01457119      	0.03527696      	-1.12422200     	0.04770684      
0.16666670	0.00398063      	-0.06295654     	-0.05901957     	0.00000000      	0.00000000      	0.00000000      	-0.01232319     	0.37049930      	0.00566936      	-0.01895186     	0.55896100      	0.03382015      	-0.19776910     	0.24685690      	0.01123762      	-0.44788520     	0.22686670      	0.00826907      	-0.67380780     	0.25250700      	-0.00631142     	0.18724090      	0.26761540      	0.02239466      	0.46287080      	0.26049100      	0.04089713      	0.68761360      	0.27540750      	0.06221199      	-0.07234620     	-0.15325680     	-0.08090353     	-0.03080139     	-0.75870780     	0.01351452      	-0.03561367     	-1.12330000     	0.04184198      	0.08697245      	-0.14433260     	-0.06850815     	0.04183015      	-0.75409940     	0.01467633      	0.03529070      	-1.12427400     	0.04766679      
0.20000000	0.00396054      	-0.06296012     	-0.05902481     	0.00000000      	0.00000000      	0.00000000      	-0.01223675     	0.37055980      	0.00573349      	-0.01859541     	0.55901600      	0.03409481      	-0.19748660     	0.24717890      	0.01144743      	-0.44770940     	0.22750180      	0.00882125      	-0.67360200     	0.25345330      	-0.00591350     	0.18725140      	0.26758210      	0.02236032      	0.46295850      	0.26049560      	0.04110384      	0.68771860      	0.27509430      	0.06240201      	-0.07235394     	-0.15319770     	-0.08080387     	-0.03082484     	-0.75872360     	0.01348281      	-0.03564166     	-1.12331600     	0.04180980      	0.08693303      	-0.14433900     	-0.06852198     	0.04142708      	-0.75459860     	0.01484561      	0.03532282      	-1.12429400     	0.04761720      
0.23333330	0.00393818      	-0.06296439     	-0.05902648     	0.00000000      	0.00000000      	0.00000000      	-0.01215475     	0.37061520      	0.00578141      	-0.01810715     	0.55916660      	0.03442669      	-0.19721310     	0.24751650      	0.01166081      	-0.44749340     	0.22815180      	0.00933242      	-0.67338970     	0.25423460      	-0.00559783     	0.18728440      	0.26754290      	0.02232575      	0.46305980      	0.26049730      	0.04132438      	0.68783900      	0.27475420      	0.06262183      	-0.07236491     	-0.15312440     	-0.08067894     	-0.03085209     	-0.75874470     	0.01343989      	-0.03567322     	-1.12333700     	0.04176664      	0.08688798      	-0.14435260     	-0.06853533     	0.04106342      	-0.75501080     	0.01497531      	0.03533927      	-1.12435000     	0.04754663      
0.26666670	0.00391365      	-0.06297097     	-0.05902600     	0.00000000      	0.00000000      	0.00000000      	-0.01208028     	0.37066850      	0.00581241      	-0.01765250     	0.55928890      	0.03472233      	-0.19690450     	0.24788270      	0.01186752      	-0.44730760     	0.22872670      	0.00975800      	-0.67320820     	0.25491470      	-0.00534272     	0.18731080      	0.26749910      	0.02227831      	0.46317570      	0.26049750      	0.04157019      	0.68797220      	0.27440260      	0.06283855      	-0.07236978     	-0.15304140     	-0.08054066     	-0.03088705     	-0.75877070     	0.01338267      	-0.03571485     	-1.12336600     	0.04170704      	0.08683499      	-0.14437030     	-0.06854105     	0.04073854      	-0.75537850     	0.01507425      	0.03536443      	-1.12441500     	0.04745650      
0.30000000	0.00388705      	-0.06297955     	-0.05902219     	0.00000000      	0.00000000      	0.00000000      	-0.01199264     	0.37072370      	0.00583243      	-0.01719456     	0.55937590      	0.03504109      	-0.19655020     	0.24828920      	0.01206231      	-0.44711090     	0.22928260      	0.01013541      	-0.67303140     	0.25549900      	-0.00513172     	0.18733320      	0.26745620      	0.02222109      	0.46329550      	0.26049710      	0.04183698      	0.68810840      	0.27403670      	0.06308627      	-0.07237609     	-0.15295790     	-0.08039188     	-0.03092653     	-0.75879650     	0.01331496      	-0.03576261     	-1.12339800     	0.04163933      	0.08677357      	-0.14438930     	-0.06854248     	0.04040844      	-0.75578880     	0.01519227      	0.03536968      	-1.12447500     	0.04737306      
