%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	-0.00691489     	-0.06086148     	-0.06086230     	0.00000000      	0.00000000      	0.00000000      	-0.00427404     	0.36884990      	0.01497173      	-0.01790359     	0.55496630      	0.04330420      	-0.19790730     	0.23081040      	0.03981066      	-0.45217020     	0.22207370      	0.07146215      	-0.67954850     	0.24171020      	0.08721876      	0.18038430      	0.25324130      	-0.00279856     	0.47311830      	0.21515570      	0.00097084      	0.70321840      	0.20351430      	-0.00355005     	-0.09034312     	-0.14749980     	-0.07126737     	-0.03790764     	-0.70092390     	0.01076913      	-0.02556592     	-1.06721200     	0.06039023      	0.07503255      	-0.14189520     	-0.08512020     	0.07430686      	-0.68812560     	-0.00208235     	0.08575132      	-1.06682900     	0.05419779      
0.03333334	-0.00689607     	-0.06086351     	-0.06086874     	0.00000000      	0.00000000      	0.00000000      	-0.00424488     	0.36885190      	0.01494503      	-0.01733536     	0.55502310      	0.04333735      	-0.19785440     	0.23088780      	0.03967834      	-0.45195300     	0.22225400      	0.07124376      	-0.67940060     	0.24173760      	0.08675957      	0.18039970      	0.25318720      	-0.00278068     	0.47327740      	0.21455730      	0.00122666      	0.70349030      	0.20136330      	-0.00233555     	-0.09031816     	-0.14748810     	-0.07129145     	-0.03792891     	-0.70072180     	0.01069975      	-0.02560610     	-1.06725900     	0.06035066      	0.07505365      	-0.14191910     	-0.08507991     	0.07432547      	-0.68812430     	-0.00209785     	0.08578077      	-1.06681600     	0.05415964      
0.06666667	-0.00688017     	-0.06086770     	-0.06087303     	0.00000000      	0.00000000      	0.00000000      	-0.00421998     	0.36885950      	0.01492119      	-0.01699854     	0.55499020      	0.04332304      	-0.19779920     	0.23097180      	0.03953862      	-0.45175920     	0.22241720      	0.07104492      	-0.67927160     	0.24174470      	0.08634996      	0.18036530      	0.25313520      	-0.00277066     	0.47340730      	0.21404660      	0.00146866      	0.70367540      	0.20037830      	-0.00138164     	-0.09029271     	-0.14747340     	-0.07131290     	-0.03793275     	-0.70058710     	0.01065183      	-0.02565507     	-1.06730400     	0.06031322      	0.07507274      	-0.14193670     	-0.08503890     	0.07435033      	-0.68812650     	-0.00210381     	0.08580706      	-1.06679500     	0.05412555      
0.10000000	-0.00686054     	-0.06087285     	-0.06087708     	0.00000000      	0.00000000      	0.00000000      	-0.00419343     	0.36887150      	0.01489758      	-0.01665125     	0.55497930      	0.04335594      	-0.19764420     	0.23108640      	0.03928018      	-0.45159950     	0.22255020      	0.07086802      	-0.67917010     	0.24170650      	0.08598971      	0.18035150      	0.25310020      	-0.00276375     	0.47353200      	0.21359110      	0.00170016      	0.70383720      	0.19995660      	-0.00062895     	-0.09026447     	-0.14745760     	-0.07133389     	-0.03789623     	-0.70053540     	0.01062632      	-0.02572851     	-1.06736000     	0.06027484      	0.07509608      	-0.14195380     	-0.08499622     	0.07438021      	-0.68813590     	-0.00209951     	0.08582246      	-1.06678500     	0.05409360      
0.13333330	-0.00684118     	-0.06088550     	-0.06087971     	0.00000000      	0.00000000      	0.00000000      	-0.00417279     	0.36889170      	0.01487327      	-0.01627735     	0.55499970      	0.04344654      	-0.19743960     	0.23120270      	0.03895664      	-0.45146070     	0.22266880      	0.07070446      	-0.67908660     	0.24163620      	0.08566284      	0.18029500      	0.25306010      	-0.00276113     	0.47363970      	0.21319820      	0.00191498      	0.70396410      	0.19876680      	0.00030851      	-0.09023593     	-0.14744080     	-0.07135344     	-0.03784241     	-0.70052230     	0.01061678      	-0.02573518     	-1.06738600     	0.06023693      	0.07511769      	-0.14196810     	-0.08495331     	0.07441165      	-0.68815260     	-0.00208426     	0.08583766      	-1.06677000     	0.05406666      
0.16666670	-0.00681996     	-0.06089908     	-0.06088233     	0.00000000      	0.00000000      	0.00000000      	-0.00415506     	0.36891540      	0.01484752      	-0.01601848     	0.55502720      	0.04355907      	-0.19719330     	0.23130920      	0.03857970      	-0.45133220     	0.22276810      	0.07054186      	-0.67901040     	0.24147390      	0.08533525      	0.18024810      	0.25302610      	-0.00276065     	0.47373880      	0.21283210      	0.00213790      	0.70407530      	0.19846750      	0.00084138      	-0.09020528     	-0.14742410     	-0.07137370     	-0.03771374     	-0.70062140     	0.01064181      	-0.02574405     	-1.06741200     	0.06019807      	0.07514165      	-0.14198120     	-0.08491111     	0.07444822      	-0.68816900     	-0.00206494     	0.08585504      	-1.06675300     	0.05404282      
0.20000000	-0.00679710     	-0.06093088     	-0.06088352     	0.00000000      	0.00000000      	0.00000000      	-0.00414056     	0.36895280      	0.01482201      	-0.01580155     	0.55506540      	0.04366827      	-0.19692230     	0.23141570      	0.03817368      	-0.45121590     	0.22286290      	0.07038975      	-0.67894850     	0.24113120      	0.08495975      	0.18014020      	0.25300030      	-0.00276327     	0.47382750      	0.21252270      	0.00234723      	0.70417550      	0.19833190      	0.00129724      	-0.09016812     	-0.14740530     	-0.07139564     	-0.03758159     	-0.70072270     	0.01067185      	-0.02575025     	-1.06742600     	0.06016183      	0.07516453      	-0.14198730     	-0.08486795     	0.07449479      	-0.68818840     	-0.00203323     	0.08603220      	-1.06670500     	0.05399013      
0.23333330	-0.00677291     	-0.06098065     	-0.06088424     	0.00000000      	0.00000000      	0.00000000      	-0.00412653     	0.36900380      	0.01479673      	-0.01564112     	0.55509890      	0.04380774      	-0.19665340     	0.23152500      	0.03777647      	-0.45110560     	0.22295890      	0.07023740      	-0.67889230     	0.24055120      	0.08459187      	0.17992630      	0.25296220      	-0.00279141     	0.47391250      	0.21227050      	0.00255227      	0.70426300      	0.19792940      	0.00182176      	-0.09012424     	-0.14738060     	-0.07141829     	-0.03726809     	-0.70120500     	0.01083136      	-0.02576118     	-1.06743600     	0.06013107      	0.07518597      	-0.14198410     	-0.08482552     	0.07455765      	-0.68821130     	-0.00198221     	0.08612892      	-1.06669600     	0.05396748      
0.26666670	-0.00674887     	-0.06103687     	-0.06088448     	0.00000000      	0.00000000      	0.00000000      	-0.00411908     	0.36906380      	0.01476908      	-0.01548875     	0.55513080      	0.04401994      	-0.19641040     	0.23162450      	0.03741312      	-0.45105270     	0.22302930      	0.07009816      	-0.67895900     	0.23987890      	0.08429217      	0.17966760      	0.25293370      	-0.00283217     	0.47398980      	0.21205750      	0.00275183      	0.70434470      	0.19779020      	0.00230575      	-0.09007770     	-0.14735800     	-0.07143950     	-0.03698433     	-0.70160930     	0.01096749      	-0.02577768     	-1.06745100     	0.06010103      	0.07520549      	-0.14198020     	-0.08478332     	0.07463275      	-0.68825880     	-0.00190854     	0.08619715      	-1.06667100     	0.05394602      
0.30000000	-0.00672346     	-0.06109641     	-0.06088352     	0.00000000      	0.00000000      	0.00000000      	-0.00411642     	0.36912830      	0.01474071      	-0.01535414     	0.55520640      	0.04431033      	-0.19619250     	0.23171620      	0.03708553      	-0.45100890     	0.22309320      	0.06996489      	-0.67903820     	0.23912840      	0.08399868      	0.17939730      	0.25291350      	-0.00287461     	0.47405470      	0.21188320      	0.00294399      	0.70442190      	0.19787550      	0.00276661      	-0.09002498     	-0.14734010     	-0.07146025     	-0.03672391     	-0.70198550     	0.01109672      	-0.02573995     	-1.06747200     	0.06006026      	0.07522385      	-0.14197430     	-0.08474231     	0.07472874      	-0.68833490     	-0.00180793     	0.08625616      	-1.06664100     	0.05392456      
