%         	ShoulderCenter  	Spine           	ElbowRight      	ShoulderRight   	KneeRight       	HipRight        	ShoulderRight   	ElbowLeft       	ShoulderLeft    	KneeLeft        	HipLeft         	ShoulderLeft    	
%         	Head            	ShoulderCenter  	WristRight      	ShoulderCenter  	AnkleRight      	HipCenter       	ShoulderLeft    	WristLeft       	ShoulderCenter  	AnkleLeft       	HipCenter       	ShoulderRight   	
%         	Spine           	HipCenter       	ShoulderRight   	ElbowRight      	HipRight        	KneeRight       	ElbowRight      	ShoulderLeft    	ElbowLeft       	HipLeft         	KneeLeft        	ElbowLeft       	
% Time    		Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	
0.00000000	175.508603875713	143.756449483185	166.653409363628	156.391199849027	175.692037219205	134.271722210683	164.920298538871	171.582407364789	155.564936020818	175.111102262651	134.897497369522	178.659484662623	
0.03333334	175.506544093534	143.806547194500	166.627282432277	156.389412632085	175.687577133234	134.274280461425	164.884779555867	171.535353099470	155.563958660075	175.103611807449	134.905199032159	178.658498300517	
0.06666667	175.503374636651	143.851375443546	166.607017257809	156.387458411947	175.681387770289	134.275367277056	164.852955533078	171.501994911125	155.560877622625	175.093331970261	134.914150410900	178.659463211046	
0.10000000	175.500295509312	143.889019745826	166.545897091002	156.384080749704	175.678900365910	134.272665325408	164.824125283803	171.470597562001	155.559074771340	175.080942152622	134.923143093243	178.659883538245	
0.13333330	175.497397280627	143.922186747765	166.494817468913	156.377941072688	175.677534188726	134.270779314681	164.804184419904	171.442331150312	155.554704904316	175.070829944141	134.932443281981	178.659274071691	
0.16666670	175.492674507077	143.947803394972	166.475665474661	156.370796324986	175.676438109116	134.269500030776	164.790938100230	171.349957078580	155.580537747740	175.059010362507	134.942962616658	178.636607877086	
0.20000000	175.484063312023	143.964488992662	166.466655527399	156.363927856782	175.674516435391	134.267544175878	164.781562995538	171.279401484932	155.606775088484	175.048324102111	134.953377152788	178.614635394478	
0.23333330	175.479774317003	143.974315440391	166.467993382112	156.359905604182	175.674322157586	134.268850955124	164.776049176573	171.252820503638	155.614287678702	175.035834856796	134.963178305078	178.605011116551	
0.26666670	175.478873368673	143.977946094196	166.462875045401	156.353956845279	175.672495314422	134.270086215197	164.762676754669	171.233462034534	155.618883186950	175.026210017217	134.976124955014	178.597061316228	
0.30000000	175.475585667164	143.972568058879	166.466532609653	156.348573542387	175.669941792690	134.275653521611	164.755063073780	171.223621400171	155.621920711819	175.017574100324	134.983328508354	178.592460385902	
0.33333330	175.467803318653	143.961650266684	166.495856362945	156.338845556204	175.668350048739	134.279162163511	164.745553141023	171.226985905674	155.626265882377	175.010622777210	134.987977798152	178.588450059735	
0.36666670	175.461873413426	143.943930665183	166.494565284044	156.332614784244	175.663614555215	134.283213507482	164.737274322965	171.231919409719	155.627841975125	175.007198886788	134.992319043955	178.587217485620	
0.40000000	175.461461799203	143.923089446112	166.502888386909	156.323839536146	175.656186044648	134.288687566108	164.732477113527	171.230103368495	155.628559289000	175.004570133488	134.995384894700	178.587129034874	
0.43333330	175.463901911122	143.899697897187	166.487384279724	156.314290687217	175.648194461291	134.295626398173	164.724873078358	171.218839508357	155.625395901627	174.993298722176	134.996055832085	178.588981940129	
0.46666670	175.465938136777	143.874787720528	166.502296096286	156.296087465058	175.639344457137	134.301712786799	164.724193547278	171.213553479927	155.617278795211	174.981796352177	134.995848650986	178.594173397410	
0.50000000	175.468366956791	143.847219156918	166.501473625429	156.276887923141	175.623160563782	134.324737938588	164.716913442974	171.194334836825	155.594230549149	174.966235657167	135.001129322218	178.609527981143	
0.53333340	175.472816082488	143.819297597508	166.541667287036	156.259057778256	175.610319730247	134.344379947352	164.723687444228	171.190798654380	155.571792564028	174.951230085708	135.005092053668	178.625244573340	
0.56666670	175.478907324731	143.792020521377	166.554732649262	156.243551263052	175.598295066478	134.358001546011	164.724698548231	171.193216667600	155.557842276758	174.937965545600	135.008150844346	178.635201560703	
0.60000000	175.484803078500	143.765440313847	166.539015934458	156.227701682750	175.589975022275	134.368117846782	164.725070717320	171.196065721190	155.543579598084	174.928083377557	135.008008913880	178.645745336349	
0.63333330	175.488053695177	143.739973851763	166.173348101699	156.225732929528	175.583114683635	134.377200329402	164.728208536788	171.202408418893	155.528310389088	174.918140409530	135.008184333171	178.659154893329	
0.66666670	175.483905708496	143.715437945772	165.905521932419	156.222220564777	175.573737149574	134.386131465451	164.737032070172	171.201333192058	155.499040716361	174.911065206546	135.005839263564	178.682294622105	
0.70000000	175.479316980762	143.692407019103	165.591798764434	156.219502160578	175.566745763165	134.394132687866	164.741295541814	171.210642261670	155.490272564966	174.905089093577	135.003507305553	178.696985223284	
0.73333330	175.481763740726	143.670024111377	165.358498605523	156.216093086091	175.558793969011	134.400459554219	164.747194603460	171.218933540443	155.488457374000	174.899858166852	135.001664061189	178.706473524867	
0.76666670	175.485159406050	143.649216426383	165.188695693290	156.205062607523	175.551029382126	134.406238369120	164.760306195541	171.222149301330	155.486114600234	174.891143253537	135.000198766740	178.713722060107	
0.80000000	175.488578435077	143.628458107162	165.045089604949	156.201618532569	175.541383384257	134.413048794563	164.770569979168	171.212709596708	155.478887948925	174.881690027552	134.998738131134	178.718377461887	
0.83333330	175.491594618867	143.608062845301	164.946139666873	156.198792688341	175.532894867929	134.418251863958	164.784316414927	171.199508623838	155.477674011389	174.873535158393	134.997649694784	178.721217176782	
0.86666670	175.491836837276	143.587334040602	164.881337291153	156.194913623533	175.526363347409	134.422939334011	164.798498220352	171.185927360136	155.473647575563	174.865655815356	134.996528726928	178.724507603275	
0.90000000	175.492483724572	143.565606864185	164.820212967763	156.229419958529	175.518546893123	134.422558492703	164.827213232704	171.171634420730	155.464805367104	174.856921790630	134.997197852170	178.741656021826	
0.93333330	175.493407923976	143.542899661531	164.761840602306	156.261964912712	175.510317815470	134.422098485523	164.853627078523	171.181254332944	155.475857598221	174.849521487762	134.997962815787	178.752004281021	
0.96666660	175.495381380036	143.519645737706	164.682144009525	156.287490057890	175.504698729122	134.421502637065	164.874469825311	171.199696494935	155.468337004624	174.836880188074	134.996734141532	178.766383979100	
1.00000000	175.497527788534	143.495525523232	164.619475532919	156.313712365389	175.500416282892	134.420930713899	164.893609127513	171.239629734557	155.415262752022	174.824789957635	134.994999816536	178.799451143134	
1.03333300	175.499850667595	143.469341352247	164.585649902487	156.447948817648	175.498831692868	134.416929753224	164.986325970521	171.274476504262	155.360991353098	174.818125858901	134.996691965705	178.861067611503	
1.06666700	175.503314325831	143.443234363820	164.544891399209	156.576315636052	175.496249381101	134.412198374721	165.072724877038	171.316209347467	155.299681280755	174.813247839897	134.999088749315	178.919451132869	
1.10000000	175.509799572251	143.415242677959	164.523019614059	156.744738656834	175.494888112224	134.406954365297	165.176798391722	171.344452989819	155.237730334838	174.812056381914	135.003099152918	178.986264363744	
1.13333300	175.515413824562	143.387782404970	164.497077771616	156.905778864893	175.494799398773	134.400362214076	165.271622267261	171.364899413726	155.180051370688	174.818044782809	135.007615049519	179.046124762749	
1.16666700	175.523214646213	143.360828529150	164.470547613324	157.032888856888	175.494404838845	134.392477652102	165.344140851334	171.379024239054	155.120910751496	174.824993625334	135.013573062457	179.093545540927	
1.20000000	175.529825051124	143.335519796635	164.453150273865	157.175396706064	175.503331509761	134.379525994398	165.425533482937	171.390615964114	155.054277838180	174.840029193220	135.014340031818	179.146688912501	
1.23333300	175.537041519377	143.310322565931	164.440508681984	157.301968609359	175.510539843934	134.368207813158	165.502646560989	171.398990623454	154.990182248511	174.850006031522	135.017256268609	179.190445961234	
1.26666700	175.546570219962	143.286283209783	164.430648665083	157.380030145485	175.518028389222	134.358592491844	165.552735901009	171.400516667486	154.927291751860	174.862392540512	135.020735645730	179.208183337636	
1.30000000	175.558792070071	143.265220885869	164.480598973226	157.435793030380	175.525060073030	134.350092579815	165.596071396418	171.402136539842	154.873102717274	174.874323018436	135.024713578617	179.216993314494	
1.33333300	175.574762408536	143.246347977306	164.524798041148	157.464732074186	175.531795540604	134.341353943294	165.621575222906	171.406568375332	154.825255312846	174.885609432261	135.028538650974	179.217505527246	
1.36666700	175.593928596683	143.229373763571	164.798016495016	157.489347892678	175.538747832454	134.331920069827	165.642835107540	171.405076203579	154.780043957671	174.901482761845	135.031591462115	179.214204387285	
1.40000000	175.613830588666	143.213347361009	164.845448331266	157.535212622921	175.550238396310	134.319560224563	165.678166647905	171.405253264271	154.739909418679	174.917212421790	135.036187954839	179.225522644236	
1.43333300	175.633097870760	143.200322746361	164.888481806802	157.572039607093	175.562750015673	134.305971748291	165.710138154463	171.405457013087	154.704581922838	174.933481623869	135.039554622281	179.238486058641	
1.46666700	175.654575146989	143.189600227274	165.009610072949	157.583992573343	175.575329297607	134.290553240056	165.730594047279	171.406584038251	154.674362969587	174.953909258144	135.042445473788	179.245644160582	
1.50000000	175.683380275486	143.181042848419	165.224685389043	157.588263972686	175.586578156936	134.275816430045	165.744641983352	171.405481889547	154.648392450410	174.973249922118	135.045350381094	179.251630139517	
1.53333300	175.714263882153	143.174211414299	165.419891382859	157.578760205833	175.594417935590	134.262176391740	165.751189057125	171.407934936375	154.625319891249	174.995486224535	135.047197717670	179.255074963978	
1.56666700	175.759738613069	143.169483235150	165.801646376667	157.544635761632	175.601655783957	134.252304016293	165.743632025345	171.408390537393	154.605303388046	175.016709357490	135.048382230113	179.248935303803	
1.60000000	175.800839403091	143.164363463245	166.009034343599	157.498940374543	175.607242978677	134.244801509194	165.730534041759	171.416660196755	154.587820444564	175.036669295862	135.048379437479	179.241990424231	
1.63333300	175.845728701696	143.159421717869	166.189987899426	157.450743726361	175.612814437131	134.237609960332	165.716550920238	171.422615304454	154.571807322008	175.055636725891	135.047922358162	179.235788625796	
1.66666700	175.893934299350	143.153857006172	166.462384469371	157.402072850610	175.617396023241	134.230276855186	165.701985520295	171.425165000411	154.559549582828	175.080015509192	135.045944378156	179.231009454211	
1.70000000	175.937867305062	143.148200791674	166.812168701927	157.327757626365	175.620838747040	134.223067330219	165.675795144333	171.426968434285	154.548127655161	175.104977902764	135.044647345780	179.216907742525	
1.73333300	175.978659410898	143.142764190252	167.025814321315	157.245536432156	175.625314697516	134.215473745121	165.644288649510	171.474183698773	154.498171518133	175.129325288800	135.044037200729	179.208610975126	
1.76666700	176.018441159547	143.136884695641	167.228296810379	157.165517117171	175.630392634741	134.207930648906	165.614290615319	171.495237437902	154.477544177928	175.153012935726	135.043497872183	179.201547018287	
1.80000000	176.055973079397	143.131194074082	167.367115098003	157.099290177730	175.635397823247	134.200591787911	165.590080613159	171.511193162362	154.456742876880	175.175646640791	135.042693631959	179.200151174873	
1.83333300	176.096323699325	143.127391848698	167.474460093094	157.034162805033	175.642624285617	134.192900084565	165.564592280987	171.520301497442	154.437424421653	175.191924970891	135.040820447665	179.199988967324	
1.86666700	176.127121554393	143.123913046268	167.589368378180	156.970107659776	175.650799098401	134.185150813059	165.537580325832	171.522383705851	154.414353618187	175.205931420918	135.040035649306	179.202746079888	
1.90000000	176.159775527108	143.121473492596	167.670285000181	156.906600964384	175.657563738967	134.178613096943	165.508486408579	171.521451184493	154.389547846381	175.218425844653	135.036785272845	179.207547247264	
1.93333300	176.192700718664	143.119013740743	167.565496271382	156.845127243255	175.665115593716	134.172441873371	165.471583092281	171.474918007168	154.362535334298	175.226907050416	135.035839213843	179.210237271975	
1.96666700	176.224858863650	143.117526356069	167.587955722352	156.787189297642	175.670864845482	134.167051924888	165.434631036859	171.413052299291	154.335018272167	175.237923225864	135.033903854309	179.215599084570	
2.00000000	176.266494749983	143.116384689136	167.644699172555	156.732584075578	175.677129150163	134.160612992587	165.399372253978	171.376454333375	154.305243475003	175.244390237210	135.034331896710	179.225872085063	
2.03333300	176.314940280002	143.115541660988	167.731482245639	156.681218395198	175.686370013261	134.154900964971	165.369418844450	171.348294789017	154.273685495140	175.249638903967	135.034776985986	179.237949019582	
2.06666700	176.366441779082	143.115019347573	167.816506942000	156.633347007120	175.700484308828	134.150159927995	165.339793535147	171.330910747910	154.240621132566	175.231434747200	135.034756010324	179.251747865652	
2.10000000	176.420194391025	143.113897521986	167.895953001219	156.589037754503	175.714389877145	134.146667208581	165.308299823031	171.334277205623	154.205589286965	175.218789956142	135.034974348466	179.273932649197	
2.13333300	176.493016741363	143.112735073498	167.980232995754	156.541525015573	175.731069450548	134.143251817305	165.272429224378	171.345717761673	154.168469020659	175.207929516181	135.034789971007	179.293584408305	
2.16666700	176.567769406983	143.111601981936	168.011236400042	156.489337595370	175.746630986945	134.140471016751	165.215347972733	171.359554634108	154.129700983722	175.192750848634	135.034214076228	179.317835293098	
2.20000000	176.633514704432	143.109900703421	168.007270973663	156.447396352086	175.760758695657	134.137608987602	165.164031532983	171.344654587437	154.092316103269	175.177812932682	135.034596663447	179.336919949301	
2.23333300	176.693600591660	143.108184710835	168.006454499392	156.408691197958	175.774124206084	134.134812170333	165.119340823120	171.319517214932	154.054809887892	175.170806334559	135.035166549027	179.365659676483	
2.26666700	176.757375402031	143.106583344854	167.992162717577	156.372598196213	175.788135370199	134.131830977024	165.075352773947	171.303047566039	154.017999952624	175.166630014283	135.035758741190	179.398430241944	
2.30000000	176.814123686334	143.103568256101	167.974604254514	156.340468803575	175.799125180552	134.129009919642	165.030652344954	171.281493360853	153.985175225780	175.164241042090	135.036488894362	179.425275042596	
2.33333300	176.861424560711	143.096616244766	167.954886819285	156.312490399827	175.807759809747	134.127438723773	164.988843753310	171.249999036520	153.961026038791	175.164008456889	135.036712805221	179.448559124807	
2.36666700	176.895764598528	143.085380167216	167.928030398038	156.292223988334	175.816155902604	134.126352128324	164.938213024954	171.203824895864	153.940024114008	175.161818354411	135.036473202472	179.434573206989	
2.40000000	176.930126659246	143.070998341508	167.902137685639	156.275091110733	175.823453532024	134.126208645004	164.895161015226	171.169441186123	153.920842250504	175.144646737920	135.037112377801	179.422716699371	
2.43333300	176.957316414011	143.052514235326	167.833636944306	156.261381121681	175.833605535611	134.126750397101	164.851514830527	171.141685867074	153.909003528010	175.120419402346	135.037091872504	179.409913160654	
2.46666700	176.983072794893	143.030543764516	167.770780731300	156.247747241721	175.844447675449	134.127088640254	164.813917884051	170.595744061404	153.964091875299	175.111845572037	135.036338023717	179.501274765732	
2.50000000	177.014568861799	143.003126735842	167.742875992814	156.229993690843	175.853127034501	134.128082112479	164.783904158264	170.680641870639	154.005431356877	175.108600031284	135.035267750837	179.547373391999	
2.53333300	177.045656396051	142.969774448218	167.721844122346	156.212980441408	175.860183461593	134.129533953474	164.758342361138	170.744226906042	154.034520638968	175.109055455836	135.033842531148	179.565477733471	
2.56666700	177.081478495941	142.931454951641	167.727225806107	156.194692779380	175.866070082610	134.129588635561	164.738373878270	170.794310274361	154.059039716258	175.111213284707	135.032606907278	179.568927427436	
2.60000000	177.112233133422	142.887765434095	167.719974113133	156.178609871841	175.872630234568	134.130045477062	164.717848287411	170.815080806827	154.078157774708	175.113413978581	135.030551937054	179.562773055681	
2.63333300	177.141355058683	142.839453172837	167.730384071148	156.166353829372	175.876604768667	134.132064165183	164.698327262885	171.308605343368	154.649391352793	175.115084645175	135.028016534882	178.435803865271	
2.66666700	177.157400374283	142.789026319326	167.758762487567	156.157579460038	175.865674472624	134.142364908804	164.681314732621	171.289593902822	154.761975124171	175.117186186460	135.026340162658	178.167751441693	
2.70000000	177.166934407593	142.737947540851	167.742030429171	156.150465860752	175.859891446174	134.148537843159	164.664725146126	171.268817285731	154.817487959751	175.119084650372	135.024224292287	178.059919623118	
2.73333300	177.171524828622	142.689140435899	167.715401519525	156.151887266805	175.853830546468	134.154619195419	164.652894220976	171.243754480361	154.859188672489	175.121972956906	135.022530825853	178.009515606180	
2.76666700	177.166434073134	142.642754569733	167.689835135442	156.157388786265	175.848788084965	134.159721617214	164.640658181198	171.241439377092	154.907058334189	175.124148656010	135.023150321982	177.934968598353	
2.80000000	177.144141927945	142.602228637416	167.669583850690	156.176491888589	175.844313813032	134.165297706152	164.643537483117	171.240979648054	154.948506248147	175.128555627313	135.025074431810	177.872081529600	
2.83333300	177.119712752737	142.566708993814	167.633481590661	156.196551657457	175.834686812377	134.172155575946	164.646024557592	171.260351967508	154.970827526654	175.134666246340	135.025663836828	177.852539851429	
2.86666700	177.102763567198	142.536335751975	167.601314886724	156.216699544126	175.809053839152	134.182745987582	164.654239830537	171.268642910942	154.999044814943	175.141643227467	135.026600772965	177.819373508356	
2.90000000	177.091086099561	142.510359644999	167.580514503043	156.235640125152	175.782406321342	134.192754331590	164.661303763326	171.282986094630	155.004717444440	175.148580716265	135.028980669837	177.826477261809	
2.93333300	177.084632155325	142.490086887054	167.550076946524	156.267134310703	175.754174976723	134.202894726931	164.682929500323	171.288070409053	154.996636101236	175.155596683734	135.031954621770	177.842332439651	
2.96666700	177.077527928623	142.474942944705	167.524830620135	156.300298212138	175.727898945963	134.212324348763	164.705312814218	171.274130973130	155.008356520881	175.163015917079	135.034697854443	177.830777031388	
3.00000000	177.074493576273	142.463405668793	167.504929619969	156.328987894799	175.706078759386	134.219780774697	164.726169246595	171.269344931946	155.007477972033	175.169892524092	135.037058660201	177.841811902953	
3.03333300	177.074209029983	142.455412131418	167.487698314531	156.353109316220	175.686261740326	134.226552627477	164.745926579908	171.263712518353	155.014514266440	175.176698579087	135.038736454545	177.829461624446	
3.06666700	177.071076862208	142.449803379870	167.469676539343	156.376889808006	175.666650025131	134.231900979493	164.762523789610	171.291034338532	155.023092094929	175.183854389209	135.038478076507	177.816118222065	
3.10000000	177.069469945131	142.445692917009	167.448147743206	156.398452264344	175.656442513944	134.240623223902	164.778013129772	171.326409126823	155.031695925758	175.188728205006	135.038327582143	177.818941125879	
3.13333300	177.074345352389	142.443350887353	167.429964406182	156.416435890726	175.649898974689	134.245048250609	164.786014226715	171.361714183092	155.033007940344	175.194207116260	135.039171766744	177.834084909020	
