%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.24756810      	0.10757400      	2.51937000      	0.24946750      	0.16997500      	2.56085700      	0.25157280      	0.50725360      	2.54545800      	0.23810280      	0.69341840      	2.53685000      	0.06419075      	0.42463390      	2.58758200      	-0.17875990     	0.41982760      	2.59616300      	-0.40611110     	0.44583860      	2.61840600      	0.44474770      	0.42336200      	2.57553300      	0.73944340      	0.42331350      	2.64500700      	0.96718200      	0.45738190      	2.65671200      	0.16494700      	0.02059628      	2.51622400      	0.17934210      	-0.56379590     	2.54124700      	0.20851480      	-0.92185990     	2.53369200      	0.32903350      	0.02379645      	2.50493300      	0.32159840      	-0.54713350     	2.52362900      	0.28869360      	-0.92714050     	2.52977800      
0.03333334	0.24758110      	0.10758710      	2.51924200      	0.24948470      	0.17001430      	2.56068100      	0.25157990      	0.50731500      	2.54533100      	0.23810580      	0.69336530      	2.53680000      	0.06421779      	0.42465750      	2.58749800      	-0.17886820     	0.41980360      	2.59613300      	-0.40625370     	0.44607740      	2.61822100      	0.44468080      	0.42344810      	2.57536900      	0.73946890      	0.42336830      	2.64499100      	0.96716320      	0.45760070      	2.65680700      	0.16497490      	0.02061707      	2.51613600      	0.17932880      	-0.56377990     	2.54123000      	0.20847410      	-0.92186020     	2.53365300      	0.32899950      	0.02383050      	2.50473600      	0.32159190      	-0.54719100     	2.52360300      	0.28870060      	-0.92713450     	2.52977800      
0.06666667	0.24758840      	0.10760410      	2.51910600      	0.24949530      	0.17005560      	2.56050400      	0.25158420      	0.50737610      	2.54520400      	0.23810480      	0.69331120      	2.53674700      	0.06423973      	0.42467920      	2.58741000      	-0.17893800     	0.41978850      	2.59609200      	-0.40634080     	0.44624910      	2.61806600      	0.44461500      	0.42353020      	2.57520900      	0.73949470      	0.42342040      	2.64496500      	0.96714240      	0.45781280      	2.65691000      	0.16499640      	0.02063841      	2.51605000      	0.17931040      	-0.56375860     	2.54120600      	0.20847350      	-0.92187620     	2.53361400      	0.32895640      	0.02387128      	2.50450800      	0.32158570      	-0.54724680     	2.52357200      	0.28870270      	-0.92716720     	2.52977500      
0.10000000	0.24759570      	0.10762100      	2.51895800      	0.24950540      	0.17009440      	2.56032700      	0.25158750      	0.50743440      	2.54508300      	0.23810410      	0.69323230      	2.53667600      	0.06425718      	0.42470150      	2.58732400      	-0.17898580     	0.41977510      	2.59605100      	-0.40639580     	0.44640820      	2.61791700      	0.44455130      	0.42360860      	2.57505500      	0.73952160      	0.42347960      	2.64493200      	0.96712490      	0.45813480      	2.65686100      	0.16501800      	0.02065910      	2.51595800      	0.17929560      	-0.56375520     	2.54118900      	0.20846840      	-0.92190970     	2.53356500      	0.32891490      	0.02391032      	2.50426500      	0.32154770      	-0.54749430     	2.52355800      	0.28870140      	-0.92720460     	2.52977300      
0.13333330	0.24760070      	0.10764320      	2.51879700      	0.24951270      	0.17013780      	2.56014200      	0.25158870      	0.50749960      	2.54494800      	0.23810290      	0.69315620      	2.53660300      	0.06426974      	0.42472500      	2.58723300      	-0.17903690     	0.41976130      	2.59599300      	-0.40644380     	0.44653430      	2.61777200      	0.44449060      	0.42368250      	2.57490600      	0.73955910      	0.42355030      	2.64486600      	0.96709850      	0.45854190      	2.65685300      	0.16503720      	0.02068317      	2.51585600      	0.17928150      	-0.56375270     	2.54117300      	0.20845310      	-0.92192910     	2.53353100      	0.32887360      	0.02395145      	2.50401800      	0.32151080      	-0.54770170     	2.52354300      	0.28870660      	-0.92724220     	2.52977200      
0.16666670	0.24760510      	0.10766860      	2.51863700      	0.24951800      	0.17018150      	2.55996600      	0.25158800      	0.50756350      	2.54482100      	0.23809420      	0.69307590      	2.53652800      	0.06427602      	0.42474700      	2.58713200      	-0.18006810     	0.41965410      	2.59609200      	-0.40739490     	0.44691220      	2.61755800      	0.44443100      	0.42375420      	2.57476200      	0.73959990      	0.42362780      	2.64478000      	0.96710410      	0.45872870      	2.65678300      	0.16505660      	0.02071023      	2.51575000      	0.17925770      	-0.56375600     	2.54115600      	0.20843710      	-0.92195430     	2.53349700      	0.32883430      	0.02399472      	2.50378100      	0.32147730      	-0.54787990     	2.52352000      	0.28871160      	-0.92727550     	2.52977100      
0.20000000	0.24760810      	0.10769330      	2.51847500      	0.24952200      	0.17022140      	2.55980100      	0.25158680      	0.50762280      	2.54470400      	0.23808580      	0.69281020      	2.53646700      	0.06427784      	0.42476870      	2.58703800      	-0.18078890     	0.41956380      	2.59619800      	-0.40807720     	0.44722120      	2.61735000      	0.44437610      	0.42382100      	2.57462900      	0.73964270      	0.42370470      	2.64468800      	0.96711650      	0.45886850      	2.65670400      	0.16507370      	0.02073513      	2.51563800      	0.17923120      	-0.56376190     	2.54114000      	0.20840490      	-0.92196570     	2.53346800      	0.32879730      	0.02403473      	2.50354300      	0.32144380      	-0.54805010     	2.52349900      	0.28871040      	-0.92732850     	2.52976000      
0.23333330	0.24759880      	0.10773390      	2.51830100      	0.24951430      	0.17027160      	2.55962900      	0.25157430      	0.50767830      	2.54457400      	0.23807630      	0.69259900      	2.53638900      	0.06427540      	0.42479000      	2.58694400      	-0.18083420     	0.41953000      	2.59619400      	-0.40805490     	0.44734670      	2.61715000      	0.44432620      	0.42388250      	2.57450400      	0.73968740      	0.42377820      	2.64459100      	0.96712850      	0.45898280      	2.65664500      	0.16507500      	0.02077928      	2.51551500      	0.17917080      	-0.56369980     	2.54111200      	0.20836610      	-0.92197500     	2.53344200      	0.32875640      	0.02407755      	2.50330700      	0.32140830      	-0.54815810     	2.52346500      	0.28871110      	-0.92734300     	2.52975800      
0.26666670	0.24758230      	0.10777390      	2.51811800      	0.24950020      	0.17031880      	2.55945600      	0.25155170      	0.50773080      	2.54444500      	0.23806320      	0.69242100      	2.53632200      	0.06426712      	0.42481360      	2.58683900      	-0.18082020     	0.41949480      	2.59611600      	-0.40796430     	0.44743260      	2.61681100      	0.44425960      	0.42394300      	2.57435400      	0.73971280      	0.42384460      	2.64449500      	0.96712220      	0.45910390      	2.65659100      	0.16507210      	0.02082398      	2.51539000      	0.17908400      	-0.56357510     	2.54106500      	0.20831560      	-0.92197700     	2.53342800      	0.32870610      	0.02411793      	2.50304500      	0.32137190      	-0.54826640     	2.52343400      	0.28871090      	-0.92734860     	2.52976200      
0.30000000	0.24755310      	0.10782800      	2.51792100      	0.24947410      	0.17037320      	2.55928100      	0.25152080      	0.50777970      	2.54431700      	0.23803230      	0.69229570      	2.53626600      	0.06424636      	0.42483620      	2.58671200      	-0.18086200     	0.41947260      	2.59599700      	-0.40798180     	0.44750760      	2.61641800      	0.44418590      	0.42400030      	2.57420200      	0.73973230      	0.42390740      	2.64438600      	0.96710720      	0.45921810      	2.65655700      	0.16505250      	0.02089790      	2.51523700      	0.17896530      	-0.56339850     	2.54101300      	0.20823240      	-0.92195900     	2.53343700      	0.32864890      	0.02416383      	2.50278300      	0.32134800      	-0.54825190     	2.52337600      	0.28870820      	-0.92734310     	2.52977200      
