%         	ShoulderCenter  	Spine           	ElbowRight      	ShoulderRight   	KneeRight       	HipRight        	ShoulderRight   	ElbowLeft       	ShoulderLeft    	KneeLeft        	HipLeft         	ShoulderLeft    	
%         	Head            	ShoulderCenter  	WristRight      	ShoulderCenter  	AnkleRight      	HipCenter       	ShoulderLeft    	WristLeft       	ShoulderCenter  	AnkleLeft       	HipCenter       	ShoulderRight   	
%         	Spine           	HipCenter       	ShoulderRight   	ElbowRight      	HipRight        	KneeRight       	ElbowRight      	ShoulderLeft    	ElbowLeft       	HipLeft         	KneeLeft        	ElbowLeft       	
% Time    		Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	
0.00000000	176.427714433197	136.824470916186	169.894490519609	153.738400776032	173.948290421825	133.921498869222	172.958887458948	172.165850738138	150.910701302941	168.204075431786	131.038871002989	173.857312886839	
0.03333334	176.406493053574	136.821127750029	169.767171020261	153.747191100214	173.942009318341	133.888336755120	172.948043368774	172.201959744313	150.947744051584	168.197419666860	131.045059874123	173.822474846018	
0.06666667	176.380894083469	136.818985614451	169.642608641356	153.757944488788	173.935387846472	133.854285224980	172.936203385993	172.233717001889	150.983131709513	168.194375097636	131.052992241081	173.792243157708	
0.10000000	176.353074561135	136.818456927440	169.533087858267	153.769149469995	173.930001833899	133.824323099884	172.924374280792	172.260795479747	151.018119533309	168.193033597924	131.061940863683	173.762621964451	
0.13333330	176.321114925069	136.819409214314	169.439113707396	153.781885472308	173.926609707779	133.797229193031	172.913791150339	172.283701592600	151.052826644733	168.196465615490	131.067920333273	173.733748180834	
0.16666670	176.288411106019	136.821276445324	169.382404579771	153.794613585223	173.924131793074	133.771973575677	172.904613854169	172.315026698398	151.087190461174	168.200433084900	131.075285625871	173.703534417206	
0.20000000	176.259167998502	136.823810524538	169.351101663050	153.807147351284	173.923458003555	133.751446227818	172.895749019564	172.335734907914	151.120488570641	168.205417498431	131.081227467964	173.674604133261	
0.23333330	176.228186475737	136.827006817214	169.330644105608	153.819592419657	173.926991795288	133.733678988441	172.887983852931	172.346517491220	151.154027091990	168.211855579356	131.087547812173	173.645032923531	
0.26666670	176.203531755126	136.829920677609	169.314948729837	153.831508488427	173.931480114414	133.719163026595	172.880550581856	172.350013503523	151.187520028968	168.220219808794	131.094102404096	173.615709130758	
0.30000000	176.181424647930	136.832842975311	169.305603284115	153.842912777202	173.935211330309	133.708157458345	172.874169146295	172.353676168956	151.220214515075	168.228700508141	131.100265217280	173.586820583293	
0.33333330	176.160278725837	136.834834122613	169.303470659312	153.854732693932	173.940186763709	133.700139913172	172.868048709296	172.355328831262	151.252033218595	168.237641132746	131.104921603819	173.560167109924	
0.36666670	176.142944081762	136.836196175862	169.304356830954	153.866871131380	173.946526866120	133.695159144164	172.862715796921	172.354383086840	151.284752503921	168.250944900077	131.108040321652	173.533301507849	
0.40000000	176.133134348590	136.835674473131	169.310063416192	153.879474025514	173.954309237180	133.693120243264	172.857198219740	172.352147710830	151.319617947381	168.265081560040	131.110336896033	173.506754099488	
0.43333330	176.124951324904	136.834881455177	169.318223239390	153.890904945820	173.961632567564	133.691532095756	172.853535280253	172.344832922257	151.356147587370	168.280634199589	131.112316734685	173.479408144751	
0.46666670	176.120105949310	136.834378274723	169.324018969434	153.902892816844	173.969593719898	133.691316928845	172.849995112417	172.332005883862	151.392969180355	168.295697424209	131.112781118405	173.453460967436	
0.50000000	176.121354909023	136.833108446143	169.331384744915	153.914583605504	173.977982930672	133.691418154157	172.847896285619	172.314198550681	151.431432758912	168.311356501912	131.113403121769	173.426393233511	
0.53333340	176.133121427947	136.831983999205	169.337248921022	153.922285465814	173.986982924915	133.692198487590	172.847503565522	172.293590528457	151.473546634366	168.327782077023	131.114803468180	173.396007023463	
0.56666670	176.141741073046	136.832517299076	169.340763111960	153.934462158496	173.996788879855	133.694069162945	172.844018861906	172.270332596491	151.516627311341	168.344583568067	131.115858762688	173.365938491700	
0.60000000	176.154003111310	136.832249059193	169.340033954521	153.945643851976	174.006952476838	133.697413866708	172.841657911072	172.241203927045	151.566720660242	168.361207229396	131.115639627173	173.332035496240	
0.63333330	176.168398383089	136.832234661985	169.319511475279	153.968207012099	174.018804099334	133.703338531638	172.831766050512	172.197077704287	151.618633904335	168.377621970103	131.114833383809	173.301264833484	
0.66666670	176.183220867287	136.831662411695	169.293509775994	154.004184365085	174.031397122230	133.710416104626	172.812941830066	172.153851106772	151.670696497999	168.392787570881	131.114162411640	173.273725682248	
0.70000000	176.212215084077	136.830453216068	169.265712013741	154.036796531235	174.042374134327	133.717991120396	172.793714749379	172.085660790538	151.730828995155	168.407495006370	131.113188863039	173.246886858201	
0.73333330	176.239118605165	136.829044102876	169.232390804206	154.075086997974	174.053547216859	133.725008772415	172.769636733131	172.019501883917	151.787571248418	168.420889350005	131.112561420241	173.224400158130	
0.76666670	176.266098053270	136.827698316123	169.189936611153	154.112990374900	174.064261950334	133.731730110778	172.744981044877	171.950640106132	151.840108249698	168.433443705899	131.112077218101	173.204206559920	
0.80000000	176.293803978553	136.826648309635	169.125116521810	154.149213142596	174.072895098104	133.737177120294	172.720940637771	171.891089973001	151.890502487301	168.448341705318	131.111458192484	173.184746075784	
0.83333330	176.317903029472	136.823539476861	169.052271838009	154.192857330482	174.080891140697	133.739055317854	172.693393635814	171.832175435206	151.945034856608	168.462075347187	131.111288155598	173.164036388263	
0.86666670	176.336307438711	136.818188258168	168.972629145692	154.236350497469	174.090246862018	133.740098219879	172.669756173885	171.756730550421	152.004042396994	168.475548724884	131.110963955555	173.139542378341	
0.90000000	176.344650544105	136.812737561565	168.879764892880	154.290627318531	174.098046474121	133.741018323921	172.637749223005	171.723871095601	152.045736430766	168.488551294691	131.110512899042	173.127718088702	
0.93333330	176.351626315705	136.807368702825	168.794718589284	154.344199302520	174.103728177102	133.741616049789	172.607942495272	171.691402473999	152.087549472048	168.504540903764	131.108195020931	173.113829107695	
0.96666660	176.361549496954	136.801917479733	168.743410271133	154.393087815829	174.109397919728	133.743154545983	172.579751933072	171.653768806945	152.129926370764	168.519522908796	131.105269447902	173.099904090981	
1.00000000	176.369231452299	136.795474845289	168.645054889660	154.449514788150	174.113123701105	133.738408223835	172.547907446670	171.657088153001	152.157784323016	168.533111236918	131.103987527469	173.094950169969	
1.03333300	176.372886327691	136.788628580719	168.557709566921	154.499472914627	174.116241074562	133.732680811672	172.521930474192	171.681817848124	152.176273576595	168.548728044436	131.102891645644	173.093758997355	
1.06666700	176.364110838822	136.782542929783	168.481167397544	154.544523243305	174.119377745524	133.727227538398	172.500187865546	171.722214194279	152.189214889153	168.563176415803	131.101879770888	173.096059473615	
1.10000000	176.355162542936	136.776902929820	168.412614957664	154.586193733373	174.122405217296	133.721853486410	172.480935877335	171.770844512626	152.196475766872	168.575765318518	131.100251443037	173.101693361372	
1.13333300	176.347297933319	136.772241485435	168.354707414562	154.624049631275	174.125282263770	133.717132731017	172.464287210199	171.826638659689	152.200343687741	168.587811736316	131.097886296703	173.109714215648	
1.16666700	176.336448582781	136.767871442590	168.295201825609	154.665194205898	174.127558902655	133.712255468757	172.445519241486	171.888728298819	152.198270603026	168.599722001366	131.096345630475	173.123390854003	
1.20000000	176.320320364818	136.764290240459	168.235718418040	154.703804420435	174.128920430595	133.706435885228	172.431652514178	171.915351452999	152.213382370294	168.608890000629	131.096021802319	173.125719083685	
1.23333300	176.300862559371	136.759991101143	168.213137747367	154.752308832019	174.130310514171	133.697851282076	172.411607246311	171.943831875504	152.226714348256	168.617656670872	131.096902959341	173.131032041729	
1.26666700	176.277493015995	136.756410798964	168.192028898056	154.810711821028	174.130833979621	133.688664439654	172.385098714795	171.963334792372	152.244119689025	168.622974430897	131.098394657823	173.136036741309	
1.30000000	176.254089018145	136.752488765005	168.150528856503	154.872968533600	174.131500804076	133.678833006196	172.353686041187	171.951582767043	152.257011157396	168.627749817223	131.100149799785	173.145828262473	
1.33333300	176.225649143581	136.749160876367	168.094908023421	154.939833072577	174.132317481652	133.669439200879	172.317221560756	171.970551031348	152.258206235220	168.632533975805	131.102572460981	173.164616456529	
1.36666700	176.193827191987	136.746733748876	168.068298081542	155.000255084359	174.133057087240	133.660888292784	172.285194984133	171.995514025124	152.259705724437	168.636862503166	131.105271679098	173.181086721684	
1.40000000	176.158164469582	136.744504480242	168.020727723966	155.067520944796	174.133785447236	133.653373019266	172.247322194685	172.009685871211	152.268448500439	168.645349924883	131.104984645013	173.195246125951	
1.43333300	176.124508268518	136.741913560870	167.961634875160	155.134954070248	174.134517567853	133.647949975320	172.207707325283	172.012658760311	152.282954870093	168.652880807567	131.105918770742	173.205161301032	
1.46666700	176.098308659772	136.738757908971	167.893143759461	155.204196094448	174.135687485749	133.638429343271	172.166841518856	172.018818709791	152.296329155862	168.659918661199	131.107823554693	173.215753902172	
1.50000000	176.073425217751	136.735530289120	167.830417984994	155.270317291267	174.136940822134	133.631413332593	172.130882542936	172.009427038845	152.324407714560	168.665515328822	131.108823490378	173.213315627967	
