%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.01666910      	-0.05936536     	-0.05445862     	0.00000000      	0.00000000      	0.00000000      	0.00966276      	0.34870330      	0.00474048      	0.02359781      	0.52441240      	-0.01405382     	-0.14807140     	0.30169960      	-0.03291154     	-0.30495210     	0.49318280      	-0.11364480     	-0.42473960     	0.69307770      	-0.17785070     	0.19460320      	0.23074260      	0.06814909      	0.32015010      	-0.02740463     	0.18290640      	0.45322350      	-0.22247740     	0.17583230      	-0.05785387     	-0.13235970     	-0.09299088     	-0.06571153     	-0.70497610     	-0.06131697     	-0.04437871     	-1.08211100     	-0.03938675     	0.09379952      	-0.14840890     	-0.04528093     	0.07414278      	-0.72187320     	-0.00726533     	0.03234536      	-1.08065400     	-0.01886344     
0.03333334	0.01658515      	-0.05933117     	-0.05446815     	0.00000000      	0.00000000      	0.00000000      	0.00983510      	0.34854940      	0.00472307      	0.02394043      	0.52472500      	-0.01372004     	-0.14823160     	0.30183360      	-0.03268814     	-0.30472470     	0.49307360      	-0.11350820     	-0.42477900     	0.69292530      	-0.17905950     	0.19479860      	0.23083260      	0.06828904      	0.32021250      	-0.02732954     	0.18320180      	0.45310810      	-0.22231580     	0.17686770      	-0.05802473     	-0.13236680     	-0.09279561     	-0.06550197     	-0.70498350     	-0.06109619     	-0.04412733     	-1.08226700     	-0.03896356     	0.09365830      	-0.14832450     	-0.04555321     	0.07435769      	-0.72210030     	-0.00684357     	0.03218506      	-1.08131200     	-0.01860452     
0.06666667	0.01650988      	-0.05930608     	-0.05447078     	0.00000000      	0.00000000      	0.00000000      	0.00998219      	0.34840600      	0.00465202      	0.02424488      	0.52504610      	-0.01342154     	-0.14846420     	0.30199240      	-0.03255486     	-0.30453120     	0.49296410      	-0.11343770     	-0.42482340     	0.69278010      	-0.18010540     	0.19491910      	0.23092570      	0.06831264      	0.32025600      	-0.02720495     	0.18345810      	0.45299760      	-0.22215430     	0.17776180      	-0.05818431     	-0.13237860     	-0.09261441     	-0.06532243     	-0.70498810     	-0.06090760     	-0.04390658     	-1.08241900     	-0.03857803     	0.09354809      	-0.14826220     	-0.04576755     	0.07452402      	-0.72233380     	-0.00647092     	0.03204525      	-1.08188100     	-0.01836395     
0.10000000	0.01644399      	-0.05928728     	-0.05447102     	0.00000000      	0.00000000      	0.00000000      	0.01012826      	0.34828370      	0.00460386      	0.02452938      	0.52531670      	-0.01309466     	-0.14867890     	0.30215210      	-0.03247762     	-0.30434340     	0.49285500      	-0.11341210     	-0.42482330     	0.69264190      	-0.18091180     	0.19499850      	0.23101990      	0.06827855      	0.32029870      	-0.02704401     	0.18370220      	0.45291570      	-0.22197420     	0.17859150      	-0.05832264     	-0.13238850     	-0.09244227     	-0.06520021     	-0.70490550     	-0.06078672     	-0.04370013     	-1.08250800     	-0.03823638     	0.09344685      	-0.14821130     	-0.04595852     	0.07466920      	-0.72255650     	-0.00613022     	0.03595611      	-1.07753300     	-0.01725817     
0.13333330	0.01639386      	-0.05927197     	-0.05446172     	0.00000000      	0.00000000      	0.00000000      	0.01027914      	0.34816480      	0.00456500      	0.02476956      	0.52551410      	-0.01280451     	-0.14890750     	0.30230410      	-0.03245449     	-0.30416590     	0.49272280      	-0.11342980     	-0.42476430     	0.69246000      	-0.18152980     	0.19509550      	0.23113560      	0.06830382      	0.32034480      	-0.02687668     	0.18392040      	0.45285600      	-0.22182260     	0.17932390      	-0.05845017     	-0.13240260     	-0.09227633     	-0.06506912     	-0.70484780     	-0.06066847     	-0.04351154     	-1.08260300     	-0.03792191     	0.09337857      	-0.14816910     	-0.04611230     	0.07479712      	-0.72280230     	-0.00581574     	0.03515102      	-1.07819500     	-0.01745915     
0.16666670	0.01633713      	-0.05925193     	-0.05446124     	0.00000000      	0.00000000      	0.00000000      	0.01046272      	0.34805050      	0.00458360      	0.02495487      	0.52571700      	-0.01257682     	-0.14912860     	0.30246620      	-0.03247905     	-0.30397180     	0.49255250      	-0.11348410     	-0.42467670     	0.69229300      	-0.18202920     	0.19522840      	0.23123270      	0.06835604      	0.32046330      	-0.02671272     	0.18413380      	0.45285190      	-0.22172160     	0.17997880      	-0.05861833     	-0.13240440     	-0.09213400     	-0.06494047     	-0.70479860     	-0.06058311     	-0.04330624     	-1.08271200     	-0.03761840     	0.09328134      	-0.14811690     	-0.04629803     	0.07493366      	-0.72306390     	-0.00552130     	0.03460653      	-1.07878500     	-0.01754332     
0.20000000	0.01627809      	-0.05923470     	-0.05446553     	0.00000000      	0.00000000      	0.00000000      	0.01066911      	0.34795050      	0.00463843      	0.02508559      	0.52584180      	-0.01230383     	-0.14929460     	0.30261320      	-0.03247166     	-0.30376250     	0.49238790      	-0.11351850     	-0.42451850     	0.69210190      	-0.18244500     	0.19537450      	0.23137320      	0.06842923      	0.32060580      	-0.02649356     	0.18435340      	0.45287010      	-0.22159980     	0.18059440      	-0.05880012     	-0.13240930     	-0.09201479     	-0.06478290     	-0.70474810     	-0.06048226     	-0.04306975     	-1.08282800     	-0.03729892     	0.09318621      	-0.14807380     	-0.04647470     	0.07503369      	-0.72335910     	-0.00525689     	0.03415914      	-1.07934700     	-0.01757312     
0.23333330	0.01623429      	-0.05922079     	-0.05446386     	0.00000000      	0.00000000      	0.00000000      	0.01086227      	0.34785460      	0.00469422      	0.02517718      	0.52596170      	-0.01206231     	-0.14950870     	0.30275920      	-0.03252006     	-0.30357230     	0.49220090      	-0.11358550     	-0.42438260     	0.69192520      	-0.18287940     	0.19553550      	0.23147730      	0.06852269      	0.32078250      	-0.02630138     	0.18457270      	0.45292240      	-0.22153150     	0.18112950      	-0.05894935     	-0.13243240     	-0.09189391     	-0.06464393     	-0.70470270     	-0.06039476     	-0.04289281     	-1.08292200     	-0.03702617     	0.09312923      	-0.14804570     	-0.04661870     	0.07513799      	-0.72362530     	-0.00500989     	0.03379095      	-1.07987000     	-0.01755571     
0.26666670	0.01618335      	-0.05921112     	-0.05446744     	0.00000000      	0.00000000      	0.00000000      	0.01104297      	0.34778230      	0.00474072      	0.02519757      	0.52610390      	-0.01182532     	-0.14972540     	0.30288390      	-0.03258514     	-0.30341010     	0.49203730      	-0.11368060     	-0.42426080     	0.69177200      	-0.18327470     	0.19558170      	0.23158180      	0.06847048      	0.32093710      	-0.02606744     	0.18473100      	0.45297150      	-0.22144030     	0.18161580      	-0.05911556     	-0.13245390     	-0.09182286     	-0.06454468     	-0.70461600     	-0.06032825     	-0.04274287     	-1.08300400     	-0.03675342     	0.09307829      	-0.14803390     	-0.04671836     	0.07518688      	-0.72384200     	-0.00481200     	0.03348304      	-1.08033900     	-0.01749992     
0.30000000	0.01613629      	-0.05920240     	-0.05447221     	0.00000000      	0.00000000      	0.00000000      	0.01122450      	0.34771880      	0.00479984      	0.02519871      	0.52626000      	-0.01154447     	-0.14991800     	0.30298210      	-0.03266382     	-0.30330420     	0.49188800      	-0.11387590     	-0.42415820     	0.69163530      	-0.18361690     	0.19563980      	0.23169370      	0.06844354      	0.32108630      	-0.02584110     	0.18487190      	0.45301070      	-0.22137920     	0.18199540      	-0.05931432     	-0.13246650     	-0.09181881     	-0.06446076     	-0.70453890     	-0.06026363     	-0.04257522     	-1.08309400     	-0.03648686     	0.09304616      	-0.14803490     	-0.04678369     	0.07522378      	-0.72390500     	-0.00469708     	0.04120674      	-1.06956900     	-0.01388073     
0.33333330	0.01608305      	-0.05919319     	-0.05448341     	0.00000000      	0.00000000      	0.00000000      	0.01139864      	0.34766500      	0.00486708      	0.02516852      	0.52637140      	-0.01125622     	-0.15012370     	0.30309830      	-0.03275323     	-0.30323300     	0.49176310      	-0.11411400     	-0.42411060     	0.69154920      	-0.18389800     	0.19562010      	0.23172730      	0.06827378      	0.32124750      	-0.02564136     	0.18502000      	0.45307210      	-0.22133110     	0.18232610      	-0.05955592     	-0.13246800     	-0.09189129     	-0.06438958     	-0.70444580     	-0.06020164     	-0.04238850     	-1.08318800     	-0.03621912     	0.09303101      	-0.14805310     	-0.04681349     	0.07523613      	-0.72398540     	-0.00459933     	0.04049369      	-1.06995900     	-0.01345873     
0.36666670	0.01604737      	-0.05919389     	-0.05449009     	0.00000000      	0.00000000      	0.00000000      	0.01153926      	0.34764150      	0.00492454      	0.02508426      	0.52652920      	-0.01097584     	-0.15028020     	0.30311880      	-0.03287053     	-0.30317460     	0.49166680      	-0.11432960     	-0.42408030     	0.69146700      	-0.18418460     	0.19551820      	0.23175680      	0.06801534      	0.32137380      	-0.02541912     	0.18513800      	0.45304610      	-0.22126200     	0.18253900      	-0.05972131     	-0.13248380     	-0.09194827     	-0.06436695     	-0.70431530     	-0.06015611     	-0.04221743     	-1.08325000     	-0.03596187     	0.09302463      	-0.14806140     	-0.04681802     	0.07523061      	-0.72403710     	-0.00450993     	0.04673612      	-1.06260100     	-0.01055574     
0.40000000	0.01602036      	-0.05919735     	-0.05448842     	0.00000000      	0.00000000      	0.00000000      	0.01164821      	0.34762230      	0.00493884      	0.02500203      	0.52665820      	-0.01069236     	-0.15039870     	0.30313010      	-0.03295326     	-0.30310420     	0.49158190      	-0.11449620     	-0.42405410     	0.69140120      	-0.18439630     	0.19542880      	0.23176780      	0.06778288      	0.32152200      	-0.02520812     	0.18525600      	0.45304590      	-0.22120320     	0.18274620      	-0.05986564     	-0.13250550     	-0.09200501     	-0.06433157     	-0.70419370     	-0.06009173     	-0.04204674     	-1.08331200     	-0.03570795     	0.09303841      	-0.14807320     	-0.04679060     	0.07518372      	-0.72407790     	-0.00446105     	0.04973784      	-1.05909700     	-0.00914669     
0.43333330	0.01599909      	-0.05920069     	-0.05448604     	0.00000000      	0.00000000      	0.00000000      	0.01174547      	0.34761400      	0.00496101      	0.02490285      	0.52678890      	-0.01042676     	-0.15050260     	0.30314070      	-0.03303933     	-0.30307800     	0.49152860      	-0.11469750     	-0.42403480     	0.69135210      	-0.18455620     	0.19534840      	0.23176520      	0.06757426      	0.32166200      	-0.02501699     	0.18536420      	0.45305770      	-0.22115100     	0.18293930      	-0.05998743     	-0.13252590     	-0.09207821     	-0.06432399     	-0.70407350     	-0.06004930     	-0.04188950     	-1.08336200     	-0.03547692     	0.09305473      	-0.14808520     	-0.04675794     	0.07512154      	-0.72410950     	-0.00443077     	0.05157730      	-1.05705100     	-0.00827766     
0.46666670	0.01598357      	-0.05920675     	-0.05447912     	0.00000000      	0.00000000      	0.00000000      	0.01180594      	0.34761800      	0.00494671      	0.02476070      	0.52695600      	-0.01014304     	-0.15062560     	0.30317280      	-0.03314424     	-0.30305210     	0.49147530      	-0.11486510     	-0.42402140     	0.69130540      	-0.18467120     	0.19525910      	0.23172350      	0.06733203      	0.32179700      	-0.02483556     	0.18549870      	0.45300070      	-0.22109190     	0.18298550      	-0.06008638     	-0.13255150     	-0.09213877     	-0.06432503     	-0.70395740     	-0.06001472     	-0.04175400     	-1.08342200     	-0.03525543     	0.09308162      	-0.14810260     	-0.04671121     	0.07506596      	-0.72413990     	-0.00439978     	0.04921772      	-1.06338900     	-0.01003456     
0.50000000	0.01596129      	-0.05922042     	-0.05448270     	0.00000000      	0.00000000      	0.00000000      	0.01185499      	0.34764530      	0.00494075      	0.02462976      	0.52710770      	-0.00989223     	-0.15072850     	0.30322000      	-0.03322315     	-0.30304030     	0.49144840      	-0.11500380     	-0.42403730     	0.69129370      	-0.18474840     	0.19502600      	0.23163550      	0.06691074      	0.32189570      	-0.02462279     	0.18560390      	0.45292330      	-0.22099330     	0.18300940      	-0.06016739     	-0.13257660     	-0.09219599     	-0.06432995     	-0.70383290     	-0.05997181     	-0.04162818     	-1.08346100     	-0.03504419     	0.09309605      	-0.14811550     	-0.04666615     	0.07502034      	-0.72415870     	-0.00434876     	0.04699030      	-1.06820700     	-0.01116323     
0.53333340	0.01594010      	-0.05923758     	-0.05448413     	0.00000000      	0.00000000      	0.00000000      	0.01190927      	0.34768430      	0.00493574      	0.02456107      	0.52726040      	-0.00964451     	-0.15078150     	0.30326710      	-0.03325915     	-0.30299470     	0.49142560      	-0.11508920     	-0.42404200     	0.69129380      	-0.18478060     	0.19485720      	0.23151500      	0.06658268      	0.32202810      	-0.02445827     	0.18574550      	0.45286370      	-0.22092440     	0.18298440      	-0.06022443     	-0.13259570     	-0.09222126     	-0.06430271     	-0.70371750     	-0.05990005     	-0.04147784     	-1.08349700     	-0.03482676     	0.09309477      	-0.14813990     	-0.04663777     	0.07498781      	-0.72422760     	-0.00427365     	0.04599760      	-1.07023300     	-0.01125503     
0.56666670	0.01593144      	-0.05925382     	-0.05447555     	0.00000000      	0.00000000      	0.00000000      	0.01195440      	0.34771630      	0.00490427      	0.02450766      	0.52740600      	-0.00940990     	-0.15080180     	0.30329120      	-0.03326583     	-0.30292980     	0.49139260      	-0.11514230     	-0.42403060     	0.69127640      	-0.18476460     	0.19486340      	0.23147740      	0.06651449      	0.32216160      	-0.02434173     	0.18590550      	0.45280550      	-0.22088550     	0.18290690      	-0.06025572     	-0.13261870     	-0.09221554     	-0.06425619     	-0.70362680     	-0.05981159     	-0.04131288     	-1.08354200     	-0.03460646     	0.09310709      	-0.14816610     	-0.04660463     	0.07494773      	-0.72431370     	-0.00420451     	0.04383799      	-1.07427200     	-0.01167488     
0.60000000	0.01592738      	-0.05926780     	-0.05446506     	0.00000000      	0.00000000      	0.00000000      	0.01199741      	0.34774440      	0.00488114      	0.02445048      	0.52752150      	-0.00920439     	-0.15082720     	0.30330630      	-0.03327942     	-0.30288390     	0.49137230      	-0.11520220     	-0.42402710     	0.69126140      	-0.18474220     	0.19490310      	0.23147320      	0.06650591      	0.32225020      	-0.02420011     	0.18608190      	0.45275850      	-0.22079380     	0.18283890      	-0.06027583     	-0.13264220     	-0.09220195     	-0.06421211     	-0.70354590     	-0.05973268     	-0.04115450     	-1.08358100     	-0.03441572     	0.09312031      	-0.14818710     	-0.04657817     	0.07491585      	-0.72439760     	-0.00414062     	0.04259104      	-1.07672400     	-0.01165748     
0.63333330	0.01591845      	-0.05928162     	-0.05445862     	0.00000000      	0.00000000      	0.00000000      	0.01202950      	0.34777760      	0.00485110      	0.02440829      	0.52763310      	-0.00901246     	-0.15084440     	0.30332670      	-0.03327966     	-0.30283640     	0.49135460      	-0.11525060     	-0.42404220     	0.69126190      	-0.18470120     	0.19491690      	0.23145260      	0.06644392      	0.32236880      	-0.02405532     	0.18622610      	0.45275010      	-0.22071830     	0.18279500      	-0.06029675     	-0.13266540     	-0.09219170     	-0.06414947     	-0.70349130     	-0.05964375     	-0.04101184     	-1.08361600     	-0.03422618     	0.09312989      	-0.14820850     	-0.04655147     	0.07489649      	-0.72448260     	-0.00407219     	0.04111692      	-1.07880100     	-0.01179862     
0.66666670	0.01591358      	-0.05929600     	-0.05444765     	0.00000000      	0.00000000      	0.00000000      	0.01206054      	0.34779410      	0.00477624      	0.02437083      	0.52769610      	-0.00882721     	-0.15085680     	0.30333780      	-0.03326988     	-0.30277350     	0.49132530      	-0.11528180     	-0.42404470     	0.69125380      	-0.18464470     	0.19498740      	0.23146830      	0.06647372      	0.32249410      	-0.02389458     	0.18636850      	0.45277160      	-0.22063200     	0.18276830      	-0.06031628     	-0.13269110     	-0.09217477     	-0.06408712     	-0.70344360     	-0.05956125     	-0.04087515     	-1.08365800     	-0.03404236     	0.09314807      	-0.14823670     	-0.04651594     	0.07488911      	-0.72457270     	-0.00399709     	0.04122328      	-1.07859300     	-0.01170921     
0.70000000	0.01591428      	-0.05930632     	-0.05443501     	0.00000000      	0.00000000      	0.00000000      	0.01210985      	0.34779780      	0.00474501      	0.02433184      	0.52773090      	-0.00866032     	-0.15086200     	0.30335570      	-0.03326321     	-0.30270450     	0.49129470      	-0.11530780     	-0.42401220     	0.69122660      	-0.18459750     	0.19508640      	0.23149270      	0.06654835      	0.32264390      	-0.02376685     	0.18647980      	0.45283810      	-0.22057150     	0.18274240      	-0.06033738     	-0.13271150     	-0.09216332     	-0.06402504     	-0.70339360     	-0.05949068     	-0.04074017     	-1.08369900     	-0.03387308     	0.09317304      	-0.14826480     	-0.04648066     	0.07489178      	-0.72466110     	-0.00392509     	0.04127888      	-1.07813600     	-0.01173830     
0.73333330	0.01591435      	-0.05931547     	-0.05442357     	0.00000000      	0.00000000      	0.00000000      	0.01217271      	0.34780630      	0.00473738      	0.02434515      	0.52774920      	-0.00851083     	-0.15085660     	0.30336800      	-0.03325319     	-0.30262330     	0.49126360      	-0.11533260     	-0.42396070     	0.69119960      	-0.18454240     	0.19520120      	0.23155110      	0.06663680      	0.32279110      	-0.02364413     	0.18657370      	0.45291040      	-0.22051310     	0.18270800      	-0.06036719     	-0.13272940     	-0.09215569     	-0.06396052     	-0.70335170     	-0.05942512     	-0.04061466     	-1.08375400     	-0.03372002     	0.09319365      	-0.14829250     	-0.04645109     	0.07492607      	-0.72475500     	-0.00383377     	0.04107385      	-1.07823300     	-0.01171851     
