%         	ShoulderCenter  	Spine           	ElbowRight      	ShoulderRight   	KneeRight       	HipRight        	ShoulderRight   	ElbowLeft       	ShoulderLeft    	KneeLeft        	HipLeft         	ShoulderLeft    	
%         	Head            	ShoulderCenter  	WristRight      	ShoulderCenter  	AnkleRight      	HipCenter       	ShoulderLeft    	WristLeft       	ShoulderCenter  	AnkleLeft       	HipCenter       	ShoulderRight   	
%         	Spine           	HipCenter       	ShoulderRight   	ElbowRight      	HipRight        	KneeRight       	ElbowRight      	ShoulderLeft    	ElbowLeft       	HipLeft         	KneeLeft        	ElbowLeft       	
% Time    		Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	
0.00000000	171.321029411923	142.040790234384	175.407459634874	160.217648449559	166.974934471370	137.901620453640	137.426227435849	171.000684225168	120.184168031362	169.199397595100	131.472757189357	147.615242102424	
0.03333334	171.325697631697	142.105563333775	175.395819755125	160.274429545567	166.954148296849	137.888397344290	137.433701343830	171.916837706208	120.169651064737	169.194595638030	131.499663449456	147.604864244847	
0.06666667	171.327830935734	142.168937957628	175.396402864408	160.334637958280	166.940827277470	137.875017957701	137.441936037003	171.936945025501	120.153842510732	169.193091383512	131.522569759489	147.597065650185	
0.10000000	171.319120686978	142.231310108542	175.402284893421	160.391337799898	166.924969603966	137.861541650475	137.444936161888	168.965041696728	120.128466026214	169.188359560326	131.544528721513	147.588451539468	
0.13333330	171.311371066488	142.291037946839	175.418379426723	160.455191133329	166.894870080009	137.848824972542	137.446575199105	168.765650978726	120.098837165143	169.170839266023	131.564956747631	147.581675245153	
0.16666670	171.302950603459	142.347899782139	175.440169418053	160.523088922309	166.851383339492	137.841010442436	137.450253242905	168.866161635441	120.074057774584	169.146083409085	131.578838414848	147.578531459161	
0.20000000	171.289299545801	142.403062202478	175.463407662885	160.588482429788	166.812557049247	137.835938614547	137.455091266604	168.129443666115	120.055903577760	169.132884599697	131.590159033567	147.580977944703	
0.23333330	171.274614649292	142.454416186686	175.486585191510	160.650747670246	166.774505304841	137.830722112949	137.460337866022	167.996920372995	120.046260283083	169.115497806840	131.598112465298	147.588428717541	
0.26666670	171.261356280978	142.504325039132	175.514613278891	160.717385257423	166.759869096255	137.826285520878	137.465109320711	167.116736229625	120.036736422344	169.113704293035	131.611027726159	147.599911186380	
0.30000000	171.263542618481	142.551741202701	175.532578122124	160.789043418427	166.730830740077	137.821806717720	137.470686967522	167.159391345773	120.032052272737	169.111169528457	131.622675162283	147.614830197179	
