%         	ShoulderCenter  	Spine           	ElbowRight      	ShoulderRight   	KneeRight       	HipRight        	ShoulderRight   	ElbowLeft       	ShoulderLeft    	KneeLeft        	HipLeft         	ShoulderLeft    	
%         	Head            	ShoulderCenter  	WristRight      	ShoulderCenter  	AnkleRight      	HipCenter       	ShoulderLeft    	WristLeft       	ShoulderCenter  	AnkleLeft       	HipCenter       	ShoulderRight   	
%         	Spine           	HipCenter       	ShoulderRight   	ElbowRight      	HipRight        	KneeRight       	ElbowRight      	ShoulderLeft    	ElbowLeft       	HipLeft         	KneeLeft        	ElbowLeft       	
% Time    		Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	Theta (Deg)     	
0.00000000	172.306017757057	136.797075741442	165.297314993772	161.225662371421	177.388753112725	138.026891257689	131.370552000812	161.604205954960	123.839117567893	177.719807123300	130.403665851483	150.572420834183	
0.03333334	172.259747831069	136.769651550221	165.260886817640	161.223322889241	177.374545390259	137.860567930828	131.389969798855	161.618964882876	123.843397162095	177.717048733370	130.411235517983	150.579128177787	
0.06666667	172.203121817381	136.740767389742	165.235000190364	161.216061803926	177.349987986621	137.688300965878	131.408670012009	161.671078463456	123.851983844165	177.704598417838	130.378604097163	150.581775415642	
0.10000000	172.137782472036	136.726881743158	165.208589505804	161.215607770685	177.316896800874	137.553717579758	131.437920600333	161.772691518577	123.867828226615	177.665920134119	130.276526904293	150.580920675022	
0.13333330	172.066269519586	136.722875024472	165.251385818422	161.224154814380	177.306076397551	137.450453818619	131.474533810240	161.896533063258	123.889895649347	177.541944940079	130.114342865390	150.581722227604	
0.16666670	171.984004646278	136.728129720823	165.362117359541	161.255555518672	177.274482582708	137.364776835818	131.531525059853	162.025678537213	123.900315891518	177.292960943170	129.932485759321	150.567434642518	
0.20000000	171.899148383819	136.737625320575	165.580803486246	161.297809634285	177.223513506844	137.297906238607	131.594490924530	162.170365867060	123.897124868978	176.915921205092	129.743028285906	150.542703118988	
0.23333330	171.811976809774	136.743262487966	165.794503759749	161.332403998280	177.123408365890	137.239088143755	131.650882600785	162.329366906613	123.880409853575	176.414560500601	129.557362073224	150.504427400601	
0.26666670	171.698080561992	136.750140492203	166.033899525118	161.385479269540	177.038497520232	137.193158671113	131.722501414587	162.477851761879	123.861956239398	175.777321955790	129.358563468536	150.470679518879	
0.30000000	171.564533097380	136.751635259130	166.295493597646	161.447761890651	176.958485414740	137.154558449379	131.802994600851	162.616482980502	123.841366304394	175.184549376326	129.196405092106	150.433283189102	
