%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	-0.01766061     	0.09378017      	2.43185300      	-0.02960705     	0.15988600      	2.48614500      	-0.02466429     	0.52832690      	2.46998600      	-0.01797782     	0.71054970      	2.45021200      	-0.17146830     	0.46659890      	2.43477100      	-0.33114760     	0.66730940      	2.34546800      	-0.45909320     	0.86578630      	2.29143100      	0.14412760      	0.40190740      	2.49364500      	0.25132070      	0.14061670      	2.55375000      	0.37056570      	-0.09728697     	2.60171900      	-0.08581547     	0.02571824      	2.40530600      	-0.09353446     	-0.55359060     	2.47507300      	-0.08004400     	-0.90799700     	2.45977300      	0.05331969      	0.01445421      	2.44010800      	0.04587977      	-0.57374240     	2.52983400      	0.03025892      	-0.92101580     	2.50585700      
0.03333334	-0.01764382     	0.09384511      	2.43173200      	-0.02958108     	0.15994120      	2.48602500      	-0.02452268     	0.52835300      	2.46989700      	-0.01783992     	0.71063700      	2.45006900      	-0.17146000     	0.46666970      	2.43452300      	-0.33076040     	0.66655180      	2.34534900      	-0.45990860     	0.86632050      	2.29084300      	0.14421760      	0.40190040      	2.49347900      	0.25143380      	0.14062420      	2.55351200      	0.37025760      	-0.09749368     	2.60095200      	-0.08584613     	0.02577742      	2.40519400      	-0.09361356     	-0.55345880     	2.47502600      	-0.08004604     	-0.90798840     	2.45976300      	0.05333625      	0.01448354      	2.43997300      	0.04590473      	-0.57365410     	2.52983000      	0.03032007      	-0.92098810     	2.50603500      
0.06666667	-0.01762686     	0.09390447      	2.43161500      	-0.02955614     	0.15999120      	2.48591000      	-0.02437094     	0.52837690      	2.46981500      	-0.01769590     	0.71071420      	2.44992300      	-0.17143580     	0.46672660      	2.43424100      	-0.33038530     	0.66583790      	2.34522600      	-0.45180380     	0.85972870      	2.29269900      	0.14430590      	0.40188480      	2.49329900      	0.25154720      	0.14061840      	2.55328300      	0.37019450      	-0.09749413     	2.60084000      	-0.08587456     	0.02583284      	2.40508700      	-0.09369276     	-0.55332960     	2.47498000      	-0.08001934     	-0.90800860     	2.45975400      	0.05335117      	0.01451018      	2.43983800      	0.04594129      	-0.57355680     	2.52982900      	0.03038460      	-0.92096200     	2.50621900      
0.10000000	-0.01760850     	0.09396186      	2.43150100      	-0.02953008     	0.16003980      	2.48579700      	-0.02422541     	0.52839770      	2.46973300      	-0.01754432     	0.71079170      	2.44977500      	-0.17141330     	0.46677640      	2.43397300      	-0.33000310     	0.66514490      	2.34509300      	-0.45411690     	0.86068940      	2.29126000      	0.14438950      	0.40186870      	2.49312800      	0.25167240      	0.14059890      	2.55305200      	0.37012690      	-0.09752616     	2.60062700      	-0.08589999     	0.02588535      	2.40498400      	-0.09378430     	-0.55313960     	2.47491600      	-0.07999010     	-0.90801780     	2.45974900      	0.05336782      	0.01453608      	2.43970700      	0.04601139      	-0.57345130     	2.52983900      	0.03045469      	-0.92093020     	2.50640000      
0.13333330	-0.01759023     	0.09401381      	2.43139000      	-0.02950545     	0.16008480      	2.48568600      	-0.02408590     	0.52842020      	2.46965200      	-0.01740410     	0.71086590      	2.44963800      	-0.17139090     	0.46681480      	2.43369900      	-0.32961840     	0.66449510      	2.34495300      	-0.45605640     	0.86154230      	2.29009500      	0.14446720      	0.40185220      	2.49296700      	0.25181250      	0.14055820      	2.55282700      	0.37007990      	-0.09754319     	2.60046200      	-0.08592362     	0.02593191      	2.40488400      	-0.09387032     	-0.55296470     	2.47485600      	-0.07994737     	-0.90803130     	2.45974100      	0.05338454      	0.01455884      	2.43958200      	0.04608087      	-0.57335230     	2.52984900      	0.03052069      	-0.92089960     	2.50656600      
0.16666670	-0.01756788     	0.09406275      	2.43127600      	-0.02947868     	0.16012810      	2.48557000      	-0.02394682     	0.52844290      	2.46956400      	-0.01726743     	0.71093920      	2.44948100      	-0.17135560     	0.46684460      	2.43340800      	-0.32921100     	0.66387340      	2.34481800      	-0.45765380     	0.86228440      	2.28917200      	0.14454280      	0.40183430      	2.49281600      	0.25195550      	0.14051590      	2.55261100      	0.36989600      	-0.09732553     	2.59924600      	-0.08594225     	0.02597335      	2.40477800      	-0.09395172     	-0.55279370     	2.47479700      	-0.07984664     	-0.90806160     	2.45974900      	0.05340442      	0.01458028      	2.43945900      	0.04615435      	-0.57325260     	2.52986200      	0.03059494      	-0.92086260     	2.50673200      
0.20000000	-0.01754498     	0.09410989      	2.43116300      	-0.02945312     	0.16017050      	2.48545500      	-0.02382153     	0.52846390      	2.46947500      	-0.01714011     	0.71100790      	2.44933700      	-0.17131510     	0.46686320      	2.43311500      	-0.32876660     	0.66323950      	2.34468400      	-0.45896120     	0.86298420      	2.28853000      	0.14461860      	0.40181600      	2.49267300      	0.25211120      	0.14047150      	2.55239000      	0.36974210      	-0.09709875     	2.59825800      	-0.08595842     	0.02601260      	2.40467700      	-0.09402380     	-0.55264100     	2.47474300      	-0.07995324     	-0.90811750     	2.45968900      	0.05342703      	0.01460149      	2.43933200      	0.04621259      	-0.57317500     	2.52988000      	0.03069225      	-0.92084170     	2.50692000      
0.23333330	-0.01751853     	0.09414563      	2.43104600      	-0.02942727     	0.16020300      	2.48533300      	-0.02370153     	0.52848120      	2.46938300      	-0.01702180     	0.71107180      	2.44920300      	-0.17124460     	0.46685700      	2.43278700      	-0.32830610     	0.66262280      	2.34455800      	-0.46003620     	0.86362000      	2.28805800      	0.14469260      	0.40179630      	2.49253700      	0.25229670      	0.14043400      	2.55217100      	0.36969710      	-0.09700775     	2.59705600      	-0.08597069     	0.02604335      	2.40457600      	-0.09407875     	-0.55255290     	2.47470900      	-0.07984646     	-0.90824310     	2.45964400      	0.05345353      	0.01461598      	2.43919800      	0.04625868      	-0.57311720     	2.52989600      	0.03079988      	-0.92084430     	2.50710900      
0.26666670	-0.01749240     	0.09417661      	2.43092700      	-0.02940102     	0.16023270      	2.48520900      	-0.02357986     	0.52849900      	2.46927900      	-0.01691774     	0.71112700      	2.44907200      	-0.17117710     	0.46686200      	2.43248000      	-0.32790650     	0.66212550      	2.34445000      	-0.46100600     	0.86428940      	2.28776400      	0.14476370      	0.40177800      	2.49240200      	0.25253630      	0.14040780      	2.55191900      	0.36969220      	-0.09689787     	2.59606000      	-0.08598260     	0.02607027      	2.40447800      	-0.09412535     	-0.55248560     	2.47468200      	-0.07988310     	-0.90827850     	2.45957600      	0.05348017      	0.01462652      	2.43906400      	0.04629669      	-0.57307930     	2.52991300      	0.03088136      	-0.92089290     	2.50734400      
0.30000000	-0.01746416     	0.09420674      	2.43080800      	-0.02937161     	0.16026260      	2.48508200      	-0.02344156     	0.52851300      	2.46915900      	-0.01681910     	0.71117540      	2.44893900      	-0.17111360     	0.46686950      	2.43218300      	-0.32755200     	0.66171160      	2.34435700      	-0.46183450     	0.86499430      	2.28762400      	0.14483680      	0.40176380      	2.49227000      	0.25279590      	0.14039640      	2.55167400      	0.36976210      	-0.09678560     	2.59466500      	-0.08599338     	0.02609554      	2.40438000      	-0.09416889     	-0.55240820     	2.47465700      	-0.08017635     	-0.90822350     	2.45935500      	0.05350982      	0.01463612      	2.43892900      	0.04634258      	-0.57305580     	2.52993800      	0.03098706      	-0.92095730     	2.50760900      
