%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	0.07591873      	0.07785332      	2.63129700      	0.07000992      	0.13598760      	2.68950500      	0.07459079      	0.48745130      	2.70306200      	0.07102107      	0.66102310      	2.68687800      	-0.10569520     	0.43166440      	2.68774100      	-0.28373530     	0.60026220      	2.61182000      	-0.42079640     	0.78452680      	2.54077800      	0.26449470      	0.38669630      	2.72073300      	0.44414610      	0.12587100      	2.72428300      	0.57446990      	-0.07624901     	2.68784500      	-0.00331564     	-0.00301696     	2.60377600      	0.00964842      	-0.60128140     	2.67094000      	0.03303459      	-0.96070990     	2.65870800      	0.15644280      	-0.00678413     	2.62504600      	0.15417780      	-0.59044410     	2.67815000      	0.13812010      	-0.94178560     	2.67545700      
0.03333334	0.07593014      	0.07784475      	2.63135100      	0.07002437      	0.13597710      	2.68956000      	0.07460909      	0.48744760      	2.70308900      	0.07081918      	0.66222390      	2.68842400      	-0.10569910     	0.43164470      	2.68775900      	-0.28391200     	0.60071330      	2.61133200      	-0.42103390     	0.78506740      	2.54076400      	0.26444490      	0.38673210      	2.72079900      	0.44399500      	0.12606320      	2.72440200      	0.57409660      	-0.07623488     	2.68778800      	-0.00331356     	-0.00302197     	2.60379800      	0.00950348      	-0.60123350     	2.67090200      	0.03225312      	-0.96057930     	2.65937100      	0.15641200      	-0.00680018     	2.62515700      	0.15417880      	-0.59044650     	2.67819000      	0.13489600      	-0.93347530     	2.67600200      
0.06666667	0.07593943      	0.07783701      	2.63140500      	0.07003656      	0.13596740      	2.68961400      	0.07462426      	0.48744550      	2.70312000      	0.07058641      	0.66332150      	2.68955600      	-0.10570690     	0.43163120      	2.68777700      	-0.28407000     	0.60110800      	2.61089400      	-0.42124300     	0.78554900      	2.54074300      	0.26438220      	0.38676970      	2.72086100      	0.44382020      	0.12629730      	2.72455200      	0.57375760      	-0.07623126     	2.68774400      	-0.00331233     	-0.00302629     	2.60382100      	0.00934608      	-0.60111620     	2.67079900      	0.03102009      	-0.96027730     	2.66032700      	0.15638050      	-0.00681378     	2.62526300      	0.15417900      	-0.59045060     	2.67824000      	0.13288170      	-0.92847390     	2.67624000      
0.10000000	0.07594424      	0.07783019      	2.63146000      	0.07004403      	0.13595950      	2.68966900      	0.07463466      	0.48744710      	2.70315000      	0.07028026      	0.66433690      	2.69016800      	-0.10573300     	0.43162770      	2.68779700      	-0.28416200     	0.60138680      	2.61059300      	-0.42138040     	0.78590050      	2.54073500      	0.26430720      	0.38680260      	2.72091600      	0.44365730      	0.12651450      	2.72470100      	0.57345240      	-0.07626161     	2.68771000      	-0.00331396     	-0.00303058     	2.60384600      	0.00921560      	-0.60103030     	2.67068900      	0.03327755      	-0.97184840     	2.65356000      	0.15634510      	-0.00682597     	2.62536800      	0.15417680      	-0.59045010     	2.67828700      	0.13150420      	-0.92537180     	2.67639000      
0.13333330	0.07594213      	0.07782581      	2.63151900      	0.07004379      	0.13595270      	2.68973300      	0.07463938      	0.48747970      	2.70324600      	0.06999423      	0.66518380      	2.69050900      	-0.10576570     	0.43163020      	2.68781600      	-0.28424810     	0.60163700      	2.61030700      	-0.42150480     	0.78622200      	2.54072600      	0.26422300      	0.38683840      	2.72096700      	0.44366210      	0.12652750      	2.72493400      	0.57306210      	-0.07620597     	2.68753800      	-0.00331962     	-0.00303309     	2.60387200      	0.00909379      	-0.60096330     	2.67057100      	0.03013766      	-0.97154420     	2.65640900      	0.15629840      	-0.00683220     	2.62547200      	0.15416880      	-0.59044570     	2.67832000      	0.13036980      	-0.92328580     	2.67642600      
0.16666670	0.07593721      	0.07782310      	2.63157200      	0.07004025      	0.13594700      	2.68979200      	0.07463575      	0.48751480      	2.70334800      	0.06971314      	0.66591920      	2.69075700      	-0.10580290     	0.43163820      	2.68783700      	-0.28432340     	0.60183820      	2.61007500      	-0.42160580     	0.78649780      	2.54071800      	0.26412610      	0.38687930      	2.72101700      	0.44364040      	0.12660760      	2.72510500      	0.57271860      	-0.07616775     	2.68741800      	-0.00332563     	-0.00303404     	2.60389300      	0.00895423      	-0.60088400     	2.67040600      	0.02753961      	-0.97116860     	2.65889900      	0.15625040      	-0.00683343     	2.62556300      	0.15416020      	-0.59043850     	2.67834900      	0.12952690      	-0.92188950     	2.67648400      
0.20000000	0.07593307      	0.07782381      	2.63162400      	0.07003765      	0.13594490      	2.68984900      	0.07463010      	0.48754920      	2.70343500      	0.06943437      	0.66653430      	2.69084500      	-0.10584940     	0.43164490      	2.68786400      	-0.28437450     	0.60200790      	2.60989100      	-0.42168280     	0.78673510      	2.54071400      	0.26403270      	0.38691880      	2.72106500      	0.44361020      	0.12669660      	2.72527600      	0.57241700      	-0.07614522     	2.68731600      	-0.00333080     	-0.00303419     	2.60391300      	0.00881626      	-0.60081150     	2.67021800      	0.02620921      	-0.97091010     	2.66022300      	0.15620890      	-0.00682859     	2.62565300      	0.15415100      	-0.59042650     	2.67836500      	0.11955450      	-0.94093200     	2.66337300      
0.23333330	0.07592827      	0.07782485      	2.63167300      	0.07003661      	0.13594320      	2.68990400      	0.07462289      	0.48759510      	2.70352900      	0.06919259      	0.66702490      	2.69088300      	-0.10590450     	0.43166190      	2.68789400      	-0.28443720     	0.60222390      	2.60970000      	-0.42178120     	0.78702230      	2.54069800      	0.26390140      	0.38695730      	2.72108000      	0.44357260      	0.12678880      	2.72544200      	0.57214650      	-0.07613489     	2.68722400      	-0.00333521     	-0.00303367     	2.60392900      	0.00869369      	-0.60075530     	2.67004300      	0.02477801      	-0.97055540     	2.66180400      	0.15616800      	-0.00682324     	2.62573700      	0.15414600      	-0.59041180     	2.67837700      	0.11856670      	-0.93988750     	2.66385000      
0.26666670	0.07592075      	0.07782984      	2.63172600      	0.07003211      	0.13594600      	2.68996400      	0.07461260      	0.48765250      	2.70363700      	0.06907281      	0.66769790      	2.69155600      	-0.10595800     	0.43167980      	2.68792000      	-0.28449640     	0.60246060      	2.60953600      	-0.42188250     	0.78732880      	2.54068300      	0.26379720      	0.38699290      	2.72109700      	0.44350870      	0.12692180      	2.72563900      	0.57183840      	-0.07606405     	2.68704900      	-0.00334112     	-0.00303202     	2.60394600      	0.00857471      	-0.60070990     	2.66989300      	0.02365156      	-0.97014890     	2.66307700      	0.15612670      	-0.00681413     	2.62582100      	0.15412450      	-0.59036540     	2.67837000      	0.11791290      	-0.93877700     	2.66447500      
0.30000000	0.07589851      	0.07783720      	2.63177500      	0.07001999      	0.13595040      	2.69002100      	0.07460854      	0.48771370      	2.70375000      	0.06895190      	0.66808860      	2.69180800      	-0.10601610     	0.43170160      	2.68795100      	-0.28428880     	0.60250890      	2.60940800      	-0.42183990     	0.78739300      	2.54072100      	0.26368720      	0.38702350      	2.72110400      	0.44341870      	0.12709270      	2.72581600      	0.57163690      	-0.07604103     	2.68694900      	-0.00336879     	-0.00302442     	2.60396100      	0.00847762      	-0.60068490     	2.66975800      	0.01921654      	-0.97255940     	2.66735000      	0.15604710      	-0.00680084     	2.62590200      	0.15412110      	-0.59034140     	2.67837700      	0.11752290      	-0.93748310     	2.66534800      
