%Time     	HipCenter-X     	HipCenter-Y     	HipCenter-Z     	Spine-X         	Spine-Y         	Spine-Z         	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X          	Head-Y          	Head-Z          	ShoulderLeft-X  	ShoulderLeft-Y  	ShoulderLeft-Z  	ElbowLeft-X     	ElbowLeft-Y     	ElbowLeft-Z     	WristLeft-X     	WristLeft-Y     	WristLeft-Z     	ShoulderRight-X 	ShoulderRight-Y 	ShoulderRight-Z 	ElbowRight-X    	ElbowRight-Y    	ElbowRight-Z    	WristRight-X    	WristRight-Y    	WristRight-Z    	HipLeft-X       	HipLeft-Y       	HipLeft-Z       	KneeLeft-X      	KneeLeft-Y      	KneeLeft-Z      	AnkleLeft-X     	AnkleLeft-Y     	AnkleLeft-Z     	HipRight-X      	HipRight-Y      	HipRight-Z      	KneeRight-X     	KneeRight-Y     	KneeRight-Z     	AnkleRight-X    	AnkleRight-Y    	AnkleRight-Z    	
0.00000000	-0.00610276     	-0.06533820     	-0.05214119     	0.00000000      	0.00000000      	0.00000000      	0.01066500      	0.36602900      	-0.01235199     	0.00684477      	0.54895940      	-0.02720189     	-0.16189660     	0.30746600      	-0.01586723     	-0.31952640     	0.46082870      	-0.05110168     	-0.48964180     	0.62378330      	-0.07414031     	0.16647620      	0.22641740      	-0.04631639     	0.30904370      	-0.00819522     	-0.00921202     	0.43915760      	-0.23679700     	0.00931716      	-0.08143248     	-0.13741450     	-0.05426025     	-0.06602167     	-0.73821340     	0.01199841      	-0.05513081     	-1.09522200     	-0.01966643     	0.06151468      	-0.14598060     	-0.06866693     	0.08055776      	-0.73567560     	0.01307583      	0.04762623      	-1.08915900     	-0.01695085     
0.03333334	-0.00604284     	-0.06538053     	-0.05228519     	0.00000000      	0.00000000      	0.00000000      	0.01040354      	0.36621890      	-0.01245379     	0.00657779      	0.54912950      	-0.02730870     	-0.16219760     	0.30727720      	-0.01654291     	-0.32014380     	0.46027390      	-0.05195451     	-0.49112850     	0.62358190      	-0.07448506     	0.16639160      	0.22651370      	-0.04647875     	0.30915400      	-0.00780721     	-0.00964022     	0.43944000      	-0.23639920     	0.00851727      	-0.08134227     	-0.13748480     	-0.05460334     	-0.06575172     	-0.73815790     	0.01198912      	-0.05476055     	-1.09547900     	-0.01967263     	0.06169021      	-0.14590850     	-0.06871748     	0.08066690      	-0.73565780     	0.01307487      	0.05148515      	-1.08761100     	-0.01639271     
0.06666667	-0.00598469     	-0.06543688     	-0.05243278     	0.00000000      	0.00000000      	0.00000000      	0.01013522      	0.36642720      	-0.01257706     	0.00623518      	0.54932140      	-0.02740884     	-0.16249160     	0.30702240      	-0.01722813     	-0.32070610     	0.45968590      	-0.05273247     	-0.49236740     	0.62361980      	-0.07475948     	0.16631490      	0.22664550      	-0.04663014     	0.30927190      	-0.00741340     	-0.01006246     	0.43972340      	-0.23603250     	0.00781179      	-0.08124066     	-0.13755520     	-0.05491352     	-0.06546874     	-0.73808160     	0.01199460      	-0.05442380     	-1.09563400     	-0.01968288     	0.06187347      	-0.14583440     	-0.06876302     	0.08081852      	-0.73556980     	0.01306820      	0.05181588      	-1.08743400     	-0.01633787     
0.10000000	-0.00594227     	-0.06550682     	-0.05258584     	0.00000000      	0.00000000      	0.00000000      	0.00988953      	0.36664680      	-0.01268220     	0.00592494      	0.54950520      	-0.02748275     	-0.16274630     	0.30679110      	-0.01783109     	-0.32122300     	0.45912850      	-0.05344486     	-0.49541070     	0.62562910      	-0.07524538     	0.16612200      	0.22676950      	-0.04685903     	0.30935200      	-0.00694735     	-0.01054549     	0.43999500      	-0.23567390     	0.00718927      	-0.08113931     	-0.13762020     	-0.05520415     	-0.06517740     	-0.73798030     	0.01200557      	-0.05412526     	-1.09561700     	-0.01968884     	0.06204593      	-0.14576220     	-0.06880999     	0.08097330      	-0.73547330     	0.01306868      	0.05278900      	-1.08720000     	-0.01607847     
0.13333330	-0.00590153     	-0.06557448     	-0.05273223     	0.00000000      	0.00000000      	0.00000000      	0.00967045      	0.36686400      	-0.01277161     	0.00563873      	0.54968100      	-0.02753711     	-0.16300780     	0.30654580      	-0.01840258     	-0.32170680     	0.45862680      	-0.05408406     	-0.49812130     	0.62774910      	-0.07569242     	0.16593940      	0.22689700      	-0.04707575     	0.30937470      	-0.00643919     	-0.01108289     	0.44024670      	-0.23533950     	0.00658441      	-0.08104213     	-0.13769250     	-0.05548406     	-0.06490791     	-0.73788180     	0.01201057      	-0.05384845     	-1.09558200     	-0.01969171     	0.06220835      	-0.14569480     	-0.06885505     	0.08110736      	-0.73539630     	0.01306939      	0.05331030      	-1.08722000     	-0.01594687     
0.16666670	-0.00586192     	-0.06564200     	-0.05287552     	0.00000000      	0.00000000      	0.00000000      	0.00947084      	0.36708970      	-0.01284790     	0.00538012      	0.54986440      	-0.02754068     	-0.16323310     	0.30633510      	-0.01890564     	-0.32214560     	0.45818150      	-0.05466866     	-0.50061140     	0.62997110      	-0.07603240     	0.16577850      	0.22704840      	-0.04726458     	0.30939270      	-0.00593823     	-0.01158667     	0.44049530      	-0.23501940     	0.00605226      	-0.08094864     	-0.13776590     	-0.05575562     	-0.06464189     	-0.73778010     	0.01202059      	-0.05359495     	-1.09554600     	-0.01968646     	0.06236817      	-0.14563160     	-0.06889749     	0.08124135      	-0.73532380     	0.01307607      	0.05333573      	-1.08726200     	-0.01590443     
0.20000000	-0.00582777     	-0.06571700     	-0.05302143     	0.00000000      	0.00000000      	0.00000000      	0.00929305      	0.36732850      	-0.01290989     	0.00509755      	0.55006150      	-0.02749395     	-0.16345150     	0.30614890      	-0.01934910     	-0.32250900     	0.45781280      	-0.05517197     	-0.50234710     	0.63167760      	-0.07628393     	0.16561850      	0.22721960      	-0.04745173     	0.30941890      	-0.00543396     	-0.01205277     	0.44075600      	-0.23468350     	0.00553203      	-0.08086421     	-0.13785390     	-0.05602694     	-0.06437112     	-0.73767050     	0.01203585      	-0.05330572     	-1.09562900     	-0.01968575     	0.06252691      	-0.14557110     	-0.06894088     	0.08137757      	-0.73518630     	0.01307726      	0.05360992      	-1.08743900     	-0.01585531     
0.23333330	-0.00579074     	-0.06578997     	-0.05316377     	0.00000000      	0.00000000      	0.00000000      	0.00909211      	0.36759080      	-0.01296091     	0.00485613      	0.55026730      	-0.02741241     	-0.16362590     	0.30600520      	-0.01972699     	-0.32279390     	0.45751860      	-0.05559874     	-0.50379790     	0.63321910      	-0.07654810     	0.16548700      	0.22738160      	-0.04761815     	0.30947180      	-0.00496791     	-0.01246190     	0.44101800      	-0.23435640     	0.00505590      	-0.08077861     	-0.13793820     	-0.05628681     	-0.06409308     	-0.73757030     	0.01205945      	-0.05301519     	-1.09570200     	-0.01967263     	0.06268862      	-0.14551690     	-0.06898475     	0.08150685      	-0.73498620     	0.01306677      	0.05388689      	-1.08744700     	-0.01581287     
0.26666670	-0.00575067     	-0.06586466     	-0.05330682     	0.00000000      	0.00000000      	0.00000000      	0.00892578      	0.36786110      	-0.01299644     	0.00467102      	0.55048860      	-0.02731943     	-0.16375620     	0.30589110      	-0.02005887     	-0.32302710     	0.45726320      	-0.05597496     	-0.50490300     	0.63453030      	-0.07674718     	0.16539110      	0.22755070      	-0.04775572     	0.30955810      	-0.00452447     	-0.01280737     	0.44129590      	-0.23402350     	0.00462747      	-0.08069264     	-0.13803250     	-0.05655551     	-0.06379962     	-0.73745730     	0.01209259      	-0.05272844     	-1.09575700     	-0.01965213     	0.06285653      	-0.14545710     	-0.06902504     	0.08164576      	-0.73482330     	0.01306224      	0.05403522      	-1.08756800     	-0.01576066     
0.30000000	-0.00570940     	-0.06593376     	-0.05344176     	0.00000000      	0.00000000      	0.00000000      	0.00876772      	0.36812450      	-0.01302195     	0.00451073      	0.55070200      	-0.02722931     	-0.16387860     	0.30578050      	-0.02035904     	-0.32322720     	0.45704880      	-0.05630589     	-0.50587050     	0.63576340      	-0.07690763     	0.16528580      	0.22771210      	-0.04787946     	0.30964570      	-0.00410175     	-0.01311111     	0.44155590      	-0.23370010     	0.00420761      	-0.08060744     	-0.13811710     	-0.05680728     	-0.06351860     	-0.73734650     	0.01212931      	-0.05245714     	-1.09583200     	-0.01963925     	0.06301689      	-0.14540160     	-0.06906247     	0.08176467      	-0.73463880     	0.01305366      	0.05416465      	-1.08767800     	-0.01571131     
